"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Devotion Walkers,Boros Heroic - Rakdos Sacrifice,,Rakdos Midrange,Rakdos Midrange
"Tiers 1.5",Azorius Control - Phoenix - Mono White Humans - Abzan Grease Fang - Bant   Spirits - Rakdos Sacrifice - Mono Red Aggro - Jund Sacrifice,Jund Sacrifice - Simic Lotus   Strings - Bant Humans - Azorius Control - Mono Blue Spirits - Rakdos Midrange,Rakdos Midrange - Azorius Control - Rakdos Sacrifice - Devotion Walkers - Boros Heroic - Jund Sacrifice - Abzan Grease Fang - Mono Red Aggro - Phoenix - Simic Lotus   Strings - Bant   Spirits - Mono White Humans,Devotion Walkers - Azorius Control - Rakdos Sacrifice - Boros Heroic - Jund Sacrifice - Abzan Grease Fang - Simic Lotus   Strings - Mono Red Aggro,Devotion Walkers - Azorius Control - Rakdos Sacrifice - Boros Heroic - Jund Sacrifice - Abzan Grease Fang - Simic Lotus   Strings - Mono Red Aggro
"Tiers 2",Boros Heroic - Simic Lotus   Strings - Mono Blue Spirits,Devotion Walkers - Mono Red Aggro - Niv To Light - Bant   Spirits - Abzan Grease Fang - Phoenix,Mono Blue Spirits,Phoenix - Bant   Spirits - Mono White Humans - Mono Blue Spirits - Bant Humans,Phoenix - Bant   Spirits - Mono White Humans - Mono Blue Spirits - Bant Humans
"Tiers 2.5",Bant Humans - Dimir Control - Niv To Light,Mono White Humans - Dimir Control,Bant Humans - Niv To Light - Dimir Control,Niv To Light - Dimir Control,Niv To Light - Dimir Control
