"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Grixis Affinity - Black   Burn - Azorius Gates - Unknown - Boros Gates,Azorius Familiars - Gruul Ramp - Azorius Gates - Black   Control,Azorius Gates - Grixis Affinity - Mono Red Kiln   Fiend,Azorius Gates - Grixis Affinity,Azorius Gates - Grixis Affinity
"Tiers 1.5",Mono Red Kiln   Fiend - Bogles - Dimir Faeries,Mono Red Kiln   Fiend - Dimir Faeries - Izzet Faeries - Mardu Monarch - Unknown,Unknown - Black   Burn - Dimir Faeries - Gruul Ramp - Bogles - Azorius Familiars - Boros Gates - Izzet Faeries - Black   Control,Mono Red Kiln   Fiend - Black   Burn - Unknown - Dimir Faeries - Gruul Ramp - Boros Gates - Bogles - Azorius Familiars,Mono Red Kiln   Fiend - Black   Burn - Unknown - Dimir Faeries - Gruul Ramp - Boros Gates - Bogles - Azorius Familiars
"Tiers 2",Boros Monarch - Dimir Control - Izzet Faeries - Mardu Monarch - Mono Blue Faeries - Gruul Ramp - Fog,Black   Burn - Mono Blue Faeries - Bogles - Grixis Affinity - Mono   Green   Aggro - Fog - Boros Gates - Dimir Control,Mardu Monarch - Mono Blue Faeries - Fog - Boros Monarch - Dimir Control,Black   Control - Izzet Faeries - Mardu Monarch - Mono Blue Faeries - Fog - Boros Monarch - Dimir Control,Black   Control - Izzet Faeries - Mardu Monarch - Mono Blue Faeries - Fog - Boros Monarch - Dimir Control
"Tiers 2.5",Black   Control - Azorius Familiars - Cycle   Storm - Mono   Green   Aggro,Boros Monarch - Cycle   Storm,Mono   Green   Aggro - Cycle   Storm,Mono   Green   Aggro - Cycle   Storm,Mono   Green   Aggro - Cycle   Storm
