"","CardNames","DeckCount","WinrateAverage"
"1","Vendilion Clique",1,100
"2","Omen of the Sea",1,100
"3","Restoration Angel",2,88.2
"4","Archon of Cruelty",4,85
"5","Unburial Rites",4,85
"6","Unmarked Grave",4,85
"7","Faithful Mending",4,85
"8","Crypt Incursion",2,81.2
"9","Darkslick Shores",10,80.4
"10","Watery Grave",10,80
"11","Frogmite",2,80
"12","Gingerbrute",2,80
"13","Myr Enforcer",2,80
"14","Signal Pest",2,80
"15","Sojourner's Companion",2,80
"16","Galvanic Blast",2,80
"17","Silverbluff Bridge",2,80
"18","Spire of Industry",2,80
"19","Foundation Breaker",1,80
"20","Subtlety",1,80
"21","Titanoth Rex",1,80
"22","Omnath, Locus of the Roil",1,80
"23","Thunderkin Awakener",1,80
"24","Voice of Resurgence",1,80
"25","Eladamri's Call",1,80
"26","Dovin's Veto",1,80
"27","Mulldrifter",8,79.2
"28","Maddening Cacophony",3,78.3
"29","Visions of Beyond",6,78.1
"30","Wall of Omens",5,78
"31","Persist",5,77.8
"32","Essence Warden",1,77.8
"33","Hapatra, Vizier of Poisons",1,77.8
"34","Prosperous Innkeeper",1,77.8
"35","Shelldock Isle",5,77.4
"36","Drown in the Loch",6,77.1
"37","Hedron Crab",7,76.9
"38","Ruin Crab",7,76.9
"39","Fractured Sanity",7,76.9
"40","Tasha's Hideous Laughter",7,76.9
"41","Archive Trap",7,76.9
"42","Surgical Extraction",7,76.9
"43","Oboro, Palace in the Clouds",7,76.9
"44","Gemstone Caverns",7,76.5
"45","Desert Cerodon",2,76.5
"46","Valakut Awakening",2,76.5
"47","Outland Liberator",2,76.5
"48","Prismari Command",8,75.9
"49","Field of Ruin",15,75.8
"50","Birds of Paradise",4,75.8
