"","CardNames","DeckCount","Winrate95Min"
"1","Vendilion Clique",1,69.2
"2","Omen of the Sea",1,69.2
"3","Darkslick Shores",10,67.6
"4","Watery Grave",10,67
"5","Polluted Delta",39,66.9
"6","Prismatic Ending",40,66.9
"7","Mystic Gate",21,66.8
"8","Hallowed Fountain",38,66.8
"9","Island",65,66.8
"10","Castle Vantress",22,66.7
"11","Flooded Strand",59,66.6
"12","Fury",21,66.3
"13","Field of Ruin",15,66.1
"14","Thoughtseize",27,66.1
"15","Teferi, Time Raveler",35,66.1
"16","Wooded Foothills",57,66.1
"17","Misty Rainforest",65,66.1
"18","Raugrin Triome",29,65.9
"19","Stomping Ground",47,65.9
"20","Force of Negation",21,65.7
"21","Solitude",32,65.7
"22","Counterspell",43,65.7
"23","Plains",55,65.7
"24","Scalding Tarn",55,65.6
"25","Lightning Bolt",65,65.5
"26","Mountain",45,65.2
"27","Mulldrifter",8,65
"28","Spreading Seas",16,65
"29","Forest",48,65
"30","Swamp",29,64.8
"31","Supreme Verdict",20,64.7
"32","Celestial Colonnade",14,64.6
"33","Glacial Fortress",15,64.5
"34","Sacred Foundry",30,64.4
"35","Archmage's Charm",36,64.4
"36","Bloodstained Mire",37,64.3
"37","Chalice of the Void",16,64.1
"38","Overgrown Tomb",27,63.9
"39","Steam Vents",56,63.9
"40","Marsh Flats",13,63.7
"41","Restoration Angel",2,63.6
"42","Verdant Catacombs",25,63.5
"43","Dragon's Rage Channeler",35,63.5
"44","Mishra's Bauble",45,63.3
"45","Urza's Saga",49,63.3
"46","Murktide Regent",20,63.2
"47","Ragavan, Nimble Pilferer",39,63.2
"48","Fatal Push",14,63
"49","Blood Crypt",30,63
"50","Shadowspear",47,62.9
