"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1007,0.71
"2","Mark Poole",383,0.713
"3","Christopher Rush",353,0.692
"4","Eric Deschamps",260,0.696
"5","John Stanko",235,0.711
"6","Svetlin Velinov",220,0.7
"7","Anastasia Ovchinnikova",205,0.703
"8","Jung Park",202,0.698
"9","Titus Lunter",196,0.686
"10","Chippy",194,0.693
"11","Alayna Danner",188,0.702
"12","Simon Dominic",187,0.709
"13","Shelly Wan",186,0.706
"14","Chris Rallis",173,0.723
"15","Jason Chan",173,0.698
"16","Ron Spears",171,0.7
"17","Jesper Myrfors",163,0.707
"18","Cyril Van Der Haegen",161,0.682
"19","Aleksi Briclot",154,0.721
"20","Mark Zug",152,0.704
"21","Seb McKinnon",148,0.662
"22","Franz Vohwinkel",140,0.712
"23","Martina Fackova",140,0.7
"24","Izzy",138,0.732
"25","Yeong-Hao Han",135,0.688
"26","Terese Nielsen",134,0.713
"27","Philip Straub",133,0.706
"28","Kari Christensen",133,0.688
"29","Evan Shipard",127,0.718
"30","Chase Stone",122,0.689
"31","Adam Paquette",118,0.675
"32","Howard Lyon",112,0.676
"33","Lucas Graciano",111,0.724
"34","Mike Bierek",110,0.66
"35","Paul Scott Canavan",107,0.732
"36","Dmitry Burmak",107,0.677
"37","Randy Vargas",105,0.713
"38","Amy Weber",104,0.689
"39","Ekaterina Burmak",104,0.704
"40","Jonas De Ro",101,0.711
"41","Mark Tedin",100,0.706
"42","Vance Kovacs",99,0.689
"43","Pete Venters",94,0.697
"44","Tomasz Jedruszek",93,0.686
"45","John Avon",91,0.729
"46","Raymond Swanland",89,0.68
"47","Erica Yang",87,0.704
"48","Todd Lockwood",86,0.694
"49","Douglas Shuler",83,0.712
"50","Sam Burley",83,0.703
"51","James Paick",83,0.732
"52","Raoul Vitale",82,0.726
"53","Dave Kendall",81,0.719
"54","Cliff Childs",80,0.712
"55","Ryan Pancoast",76,0.735
"56","Justin Murray",76,0.705
"57","Kev Walker",76,0.7
"58","Warren Mahy",74,0.686
"59","Tom Wänerstrand",72,0.702
"60","Matt Stewart",72,0.673
"61","Chris Rahn",71,0.714
"62","Bastien L. Deharme",70,0.695
"63","Vincent Proce",70,0.68
"64","Anthony S. Waters",69,0.702
"65","Anson Maddocks",67,0.691
"66","Lake Hurwitz",66,0.697
"67","David Rapoza",63,0.686
"68","Johannes Voss",62,0.721
"69","Richard Whitters",60,0.703
"70","Michael Sutfin",57,0.723
"71","Daarken",57,0.688
"72","Steve Argyle",56,0.711
"73","Zoltan Boros",56,0.722
"74","Slawomir Maniak",56,0.706
"75","Christine Choi",54,0.65
"76","Steven Belledin",50,0.735
"77","Adam Rex",49,0.69
"78","Jean-Sébastien Rossbach",49,0.673
"79","Jason Rainville",48,0.724
"80","Fred Fields",46,0.748
"81","Dimitar Marinski",46,0.758
"82","Heonhwa Choe",46,0.724
"83","David Martin",46,0.713
"84","Campbell White",46,0.71
"85","Antonio José Manzanedo",45,0.727
"86","Greg Staples",42,0.692
"87","Caio Monteiro",40,0.698
"88","Volkan Baǵa",40,0.658
"89","Jason Felix",38,0.736
"90","Dan Scott",37,0.726
"91","Filip Burburan",37,0.676
"92","Cynthia Sheppard",36,0.713
"93","Jim Nelson",36,0.696
"94","Ben Thompson",35,0.705
"95","Jesper Ejsing",34,0.721
"96","Kieran Yanner",34,0.663
"97","Dan Frazier",32,0.719
"98","Nicholas Elias",31,0.651
"99","Eric Fortune",30,0.771
"100","Greg Hildebrandt",30,0.685
"101","Craig J Spearing",30,0.672
"102","Richard Wright",29,0.699
"103","Martina Pilcerova",29,0.75
"104","Drew Tucker",29,0.739
"105","Noah Bradley",28,0.69
"106","Ilse Gort",28,0.769
"107","Christopher Moeller",28,0.66
"108","Wisnu Tan",27,0.667
"109","Charles Urbach",25,0.804
"110","Pat Morrissey",25,0.688
"111","Heather Hudson",25,0.712
"112","Zezhou Chen",25,0.698
"113","Michael Komarck",25,0.672
"114","Iain McCaig",25,0.683
"115","Yongjae Choi",24,0.753
"116","DiTerlizzi",24,0.688
"117","Nicholas Gregory",24,0.605
"118","Tomas Giorello",23,0.722
"119","Magali Villeneuve",22,0.752
"120","Zoltan Boros & Gabor Szikszai",20,0.688
"121","Scott M. Fischer",20,0.656
"122","Luca Zontini",20,0.656
"123","Alex Horley-Orlandelli",20,0.656
"124","Milivoj Ćeran",19,0.778
"125","Andrew Mar",16,0.85
"126","Caroline Gariba",16,0.85
"127","Karl Kopinski",16,0.732
"128","John Matson",16,0.758
"129","Mark Winters",16,0.758
"130","Johan Grenier",16,0.75
"131","Daniel Ljunggren",16,0.662
"132","Scott Murphy",14,0.704
"133","Brian Snõddy",14,0.657
"134","Lie Setiawan",14,0.675
"135","Lius Lasahido",13,0.75
"136","Lars Grant-West",13,0.703
"137","Victor Adame Minguez",12,0.658
"138","Sam Wood",12,0.656
"139","E. M. Gist",12,0.667
"140","Wayne Reynolds",11,0.69
"141","John Howe",11,0.619
"142","Livia Prima",11,0.75
"143","Tony Szczudlo",10,0.684
"144","Brom",9,0.7
"145","Wayne England",9,0.651
"146","Mathias Kollros",9,0.688
"147","Nils Hamm",9,0.619
"148","Marc Simonetti",8,0.8
"149","Joseph Meehan",8,0.727
"150","Igor Kieryluk",8,0.708
"151","Edward P. Beard, Jr.",8,0.667
"152","Donato Giancola",8,0.636
"153","Mark A. Nelson",8,0.75
"154","Mitchell Malloy",8,0.75
"155","Randy Gallegos",8,0.719
"156","Khang Le",7,0.684
"157","Piotr Dura",6,0.792
"158","Sarah Finnigan",6,0.723
"159","Chris Ostrowski",6,0.641
"160","Winona Nelson",6,0.765
"161","Mark Brill",5,0.727
"162","Steve Prescott",5,0.64
"163","Bryan Sola",5,0.667
"164","Austin Hsu",5,0.711
"165","Jeff Miracola",5,0.643
"166","Willian Murai",5,0.571
"167","Jim Murray",5,0.64
"168","Don Hazeltine",4,0.714
"169","Dave Dorman",4,0.688
"170","Richard Kane Ferguson",4,0.75
"171","Thomas M. Baxa",4,0.75
"172","Carl Critchlow",4,0.75
"173","Ryan Yee",4,0.714
"174","Darrell Riche",4,0.714
"175","Stephen Tappin",4,0.714
"176","Uriah Voth",4,0.714
"177","Alex Konstad",4,0.571
"178","Jakub Kasper",4,0.571
"179","Wesley Burt",4,0.571
"180","Marta Nael",4,0.571
"181","Peter Mohrbacher",4,0.571
"182","Robbie Trevino",4,0.571
"183","Hideaki Takamura",3,0.667
"184","Phil Foglio",3,0.75
"185","Lucas Staniec",3,0.714
"186","Jaime Jones",3,0.643
"187","Ravenna Tran",3,0.571
"188","Tyler Walpole",3,0.571
"189","Anna Podedworna",3,0.571
"190","Zack Stella",2,0.667
"191","Jeremy Jarvis",2,0.667
"192","Justin Hampton",2,0.714
"193","Jokubas Uogintas",2,0.571
"194","Tyler Jacobson",1,0.778
"195","Sung Choi",1,0.75
"196","Iris Compiet",1,0.75
"197","Chris Seaman",1,0.714
"198","Brandon Kitkouski",1,0.714
"199","Anthony Francisco",1,0.625
"200","Joe Slucher",1,0.571
"201","Andrew Goldhawk",1,0.571
