"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"11","SebastianStueckl",4,28,0.607142857142857,0.405768206487563,0.784957170839039,51,"Sultai Control; Belcher; Gruul Midrange; Mono White Taxes","1; 1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#sebastianstueckl_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#sebastianstueckl_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#sebastianstueckl_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#sebastianstueckl_th_place"
"12","kiko",3,24,0.708333333333333,0.489052186142167,0.873847911476309,51,"Jeskai Taxes; Mono White Taxes","1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#kiko_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#kiko_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#kiko_nd_place"
"13","HouseOfManaMTG",3,23,0.695652173913043,0.470808333991493,0.8678971203019,48,"Amulet Titan","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#houseofmanamtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#houseofmanamtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#houseofmanamtg_th_place"
"14","D00mwake",2,19,0.842105263157895,0.604215448733326,0.966173750998235,48,"Mill; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#dmwake_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#dmwake_st_place"
"15","Mateusf34",3,21,0.714285714285714,0.478248881752886,0.887190596078059,45,"Eldrazi Tron","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#mateusf_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#mateusf_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#mateusf_th_place"
"16","pootisgodsamongus",2,19,0.789473684210526,0.544346918108494,0.93947546229071,45,"Obosh Aggro","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#pootisgodsamongus_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#pootisgodsamongus_nd_place"
"17","TuggaNaxos",2,18,0.833333333333333,0.585822508605226,0.964214916878425,45,"Burn; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#tugganaxos_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#tugganaxos_st_place"
"18","Rav104",3,23,0.652173913043478,0.427343963036494,0.83623640162505,45,"Oops All Spells; Izzet Prowess; Shadow Prowess","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#rav_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#rav_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#rav_th_place"
"19","Trid0n",3,21,0.666666666666667,0.430324517095876,0.854123057656903,42,"Bogles; Belcher","2; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#tridn_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#tridn_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#tridn_th_place"
"20","audio336",2,17,0.823529411764706,0.565682127155716,0.962014931929374,42,"Shadow Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#audio_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#audio_th_place"
"21","NHA37",2,17,0.823529411764706,0.565682127155716,0.962014931929374,42,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#nha_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#nha_st_place"
"22","Erik157751",3,21,0.619047619047619,0.384354390378646,0.818928374459827,39,"Sultai Shadow; Shadow Prowess","1; 2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#erik_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#erik_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#erik_th_place"
"23","NosonosaN",2,18,0.722222222222222,0.465198034416944,0.903050787474441,39,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#nosonosan_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#nosonosan_rd_place"
"24","Bullwinkkle6705",2,16,0.75,0.476229180103872,0.927337961747118,36,"WURG Control; UBRG Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#bullwinkkle_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#bullwinkkle_th_place"
"25","Kurusu",3,21,0.571428571428571,0.340206309280275,0.78180314311487,36,"Kiki Chord","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#kurusu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#kurusu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#kurusu_th_place"
"26","Sodeq",2,15,0.8,0.519108866193147,0.956687994894163,36,"Ad Nauseam; Dredge","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#sodeq_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#sodeq_th_place"
"27","bigjc00",2,16,0.75,0.476229180103872,0.927337961747118,36,"Amulet Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#bigjc_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#bigjc_rd_place"
"28","Zar0s",2,16,0.75,0.476229180103872,0.927337961747118,36,"Niv To Light; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#zars_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#zars_th_place"
"29","exoticherman",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Shadow Prowess; Jund Shadow","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#exoticherman_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#exoticherman_th_place"
"30","trader08111",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Gruul Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#trader_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#trader_nd_place"
"31","Smdster",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Temur Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#smdster_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#smdster_th_place"
"32","il_matagatto",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Humans","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#il_matagatto_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#il_matagatto_th_place"
"33","McWinSauce",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#mcwinsauce_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#mcwinsauce_th_place"
"34","TSPJendrek",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Sultai Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#tspjendrek_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#tspjendrek_th_place"
"35","Frejat",1,12,0.833333333333333,0.515862251314033,0.979137474539908,30,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#frejat_nd_place"
"36","drVendigo",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Jund Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#drvendigo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#drvendigo_th_place"
"37","TheEnzym",1,10,0.9,0.554983882971805,0.997471421455538,27,"Mill","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#theenzym_st_place"
"38","IzzetSignetIsTheBest",1,10,0.9,0.554983882971805,0.997471421455538,27,"Reclaimer Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#izzetsignetisthebest_nd_place"
"39","Gerschi",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Shadow Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#gerschi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#gerschi_th_place"
"40","Delthar",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Infect","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#delthar_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#delthar_th_place"
"41","WeareVenom",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#wearevenom_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#wearevenom_th_place"
"42","Oderus Urungus",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Humans","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#oderus_urungus_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#oderus_urungus_th_place"
"43","Toastxp",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Gruul Midrange; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#toastxp_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#toastxp_th_place"
"44","Bayesta_93",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Shadow Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#bayesta__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#bayesta__nd_place"
"45","Jositoshekel",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Burn; Heliod Combo","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#jositoshekel_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#jositoshekel_th_place"
"46","GideonRavensword",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Dredge","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#gideonravensword_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#gideonravensword_nd_place"
"47","_Batutinha_",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"WURG Control; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#_batutinha__st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#_batutinha__th_place"
"48","moyashi0904",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#moyashi_rd_place"
"49","JustJack",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Humans","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#justjack_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#justjack_th_place"
"50","yamakiller",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Reclaimer Titan; Obosh Aggro","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#yamakiller_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#yamakiller_th_place"
"51","fabee1",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Bant Midrange; Mono White Taxes","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#fabee_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#fabee_st_place"
"52","Gobern",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Niv To Light; Omnath Saheeli","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#gobern_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#gobern_th_place"
"53","quinniac",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Mono Red Prowess; Obosh Aggro","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#quinniac_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#quinniac_nd_place"
"54","Selami",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Ad Nauseam","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#selami_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#selami_st_place"
"55","musasabi",1,10,0.8,0.443904537692359,0.974789273673167,24,"Orzhov Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#musasabi_st_place"
"56","__matsugan",1,10,0.8,0.443904537692359,0.974789273673167,24,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#__matsugan_nd_place"
"57","HotBread",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Gruul Midrange; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#hotbread_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#hotbread_th_place"
"58","Rinko",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Enduring Ideal","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#rinko_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#rinko_th_place"
"59","futureshok",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Jund Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#futureshok_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#futureshok_nd_place"
"60","MissTrigger",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Bogles; Humans","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#misstrigger_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#misstrigger_st_place"
"61","__BMJ__",1,11,0.727272727272727,0.390257440427579,0.939782265827093,24,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#__bmj___th_place"
"62","josetorr87",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Reclaimer Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#josetorr_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#josetorr_th_place"
"63","Jaberwocki",1,10,0.8,0.443904537692359,0.974789273673167,24,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#jaberwocki_nd_place"
"64","WorstNewbEver",1,9,0.888888888888889,0.517503485082663,0.997190863253401,24,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#worstnewbever_rd_place"
"65","taruto1212",1,10,0.8,0.443904537692359,0.974789273673167,24,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-12#taruto_nd_place"
"66","FreakNightmare",1,10,0.8,0.443904537692359,0.974789273673167,24,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#freaknightmare_nd_place"
"67","DrRobertSpaghetti",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#drrobertspaghetti_rd_place"
"68","Giocatore_Medio_92",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#giocatore_medio__rd_place"
"69","Reynad",1,10,0.7,0.347547149940003,0.933260488822266,21,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#reynad_nd_place"
"70","RearrangedAS",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#rearrangedas_rd_place"
"71","Bedell",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#bedell_rd_place"
"72","GodOfSlaughter",1,8,0.875,0.473490329124793,0.996840276468748,21,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-27#godofslaughter_th_place"
"73","alexmw14",1,10,0.7,0.347547149940003,0.933260488822266,21,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-28#alexmw_nd_place"
"74","starfall",1,10,0.7,0.347547149940003,0.933260488822266,21,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#starfall_th_place"
"75","TrueHero",1,10,0.7,0.347547149940003,0.933260488822266,21,"UBRG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#truehero_th_place"
"76","AlexanderRosdahl",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#alexanderrosdahl_th_place"
"77","SpiderSpace",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#spiderspace_th_place"
"78","_Stream",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#_stream_th_place"
"79","juzam_gin",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#juzam_gin_th_place"
"80","SpicyLeche",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#spicyleche_th_place"
"81","Joao_Andrade",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Belcher","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#joao_andrade_th_place"
"82","fuma-mtgcampinas",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-10-04#fuma-mtgcampinas_th_place"
"83","Do0mSwitch",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-05#domswitch_rd_place"
"84","fried-liver-attack",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-11#fried-liver-attack_th_place"
"85","The_nayr",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#the_nayr_rd_place"
"86","TwistedWombat",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Omnath Saheeli","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#twistedwombat_th_place"
"87","Graven_Cairns",1,8,0.75,0.349144205587176,0.968145973750056,18,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-20#graven_cairns_th_place"
"88","maximusdee",1,8,0.75,0.349144205587176,0.968145973750056,18,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-21#maximusdee_th_place"
"89","Phill_Hellmuth",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#phill_hellmuth_th_place"
"90","TebbeBear",1,8,0.75,0.349144205587176,0.968145973750056,18,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champs-2020-09-21#tebbebear_th_place"
