"","CardNames","DeckCount","Winrate95Min"
"1","Engineered Explosives",23,67.1
"2","Alpine Moon",14,64.3
"3","Kaheera, the Orphanguard",14,64.1
"4","Endurance",20,63.9
"5","Force of Negation",14,62.8
"6","Foundation Breaker",8,62.6
"7","Chalice of the Void",14,62.5
"8","Mystical Dispute",22,62
"9","Force of Vigor",17,61.9
"10","Rest in Peace",19,61.7
"11","Torpor Orb",8,61.6
"12","Flusterstorm",12,61.4
"13","Blood Moon",11,59.6
"14","Lurrus of the Dream-Den",22,59.2
"15","Path to Exile",16,57.9
"16","Dress Down",4,57.7
"17","Dovin's Veto",10,57.1
"18","Spreading Seas",5,56.9
"19","Teferi, Time Raveler",4,56.6
"20","Jace, the Mind Sculptor",3,56.4
"21","Obsidian Charmaw",4,55.6
"22","Pithing Needle",12,55.6
"23","Roiling Vortex",9,55.5
"24","Emrakul, the Aeons Torn",7,55.4
"25","Subtlety",6,55.1
"26","Smash to Smithereens",10,54.9
"27","Nihil Spellbomb",6,54.8
"28","Void Mirror",10,54.3
"29","Wear // Tear",5,54.1
"30","Celestial Purge",6,53.9
"31","Soul-Guide Lantern",6,53.4
"32","Faerie Macabre",4,53.3
"33","Ingot Chewer",4,53.3
"34","Deflecting Palm",7,52.9
"35","Ancient Grudge",6,51.9
"36","Abrade",3,51.6
"37","Sanctifier en-Vec",10,50.5
"38","Kor Firewalker",6,50.2
"39","Veil of Summer",6,50.1
"40","Terminate",4,49.8
"41","Relic of Progenitus",6,49.8
"42","Leyline of the Void",4,49.2
"43","Solitude",4,49.2
"44","Fracturing Gust",4,49.2
"45","Supreme Verdict",4,49.2
"46","Dispatch",2,47.3
"47","Etched Champion",2,47.3
"48","Griselbrand",2,47.3
"49","Metallic Rebuke",2,47.3
"50","Natural State",2,47.3
