"","Artist","NoCopies","Winrate"
"1","Rob Alexander",394,0.713
"2","Christopher Rush",160,0.697
"3","Mark Poole",150,0.705
"4","Eric Deschamps",102,0.678
"5","John Stanko",92,0.697
"6","Anastasia Ovchinnikova",90,0.716
"7","Cyril Van Der Haegen",89,0.683
"8","James Paick",88,0.668
"9","Chris Rallis",84,0.714
"10","Svetlin Velinov",83,0.701
"11","Izzy",81,0.686
"12","Alayna Danner",80,0.716
"13","Philip Straub",76,0.684
"14","Mark Zug",75,0.695
"15","Yeong-Hao Han",75,0.688
"16","Shelly Wan",72,0.715
"17","Jesper Myrfors",72,0.699
"18","Terese Nielsen",71,0.705
"19","Ron Spears",67,0.749
"20","Adam Paquette",67,0.701
"21","Paul Scott Canavan",66,0.717
"22","Jonas De Ro",65,0.706
"23","Titus Lunter",62,0.673
"24","Jung Park",60,0.675
"25","Evan Shipard",59,0.722
"26","Mark Tedin",59,0.66
"27","Jason Chan",57,0.663
"28","Pete Venters",56,0.683
"29","Chippy",54,0.714
"30","Raoul Vitale",53,0.73
"31","Franz Vohwinkel",53,0.698
"32","Simon Dominic",52,0.72
"33","John Avon",51,0.717
"34","Randy Vargas",51,0.701
"35","Warren Mahy",50,0.688
"36","Steve Argyle",48,0.684
"37","Seb McKinnon",48,0.617
"38","Dave Kendall",47,0.679
"39","Todd Lockwood",47,0.685
"40","Ekaterina Burmak",47,0.699
"41","Cliff Childs",46,0.708
"42","Kev Walker",46,0.676
"43","Chris Rahn",45,0.733
"44","Sam Burley",45,0.681
"45","Martina Fackova",44,0.724
"46","Zoltan Boros",44,0.681
"47","Raymond Swanland",42,0.653
"48","Amy Weber",40,0.656
"49","Dmitry Burmak",40,0.629
"50","Ryan Pancoast",40,0.72
"51","Campbell White",40,0.655
"52","Douglas Shuler",39,0.692
"53","Tom Wänerstrand",39,0.699
"54","Michael Sutfin",38,0.681
"55","Howard Lyon",37,0.614
"56","Richard Whitters",36,0.689
"57","Vance Kovacs",34,0.682
"58","Matt Stewart",34,0.684
"59","Johannes Voss",33,0.675
"60","Kari Christensen",32,0.727
"61","Lucas Graciano",32,0.705
"62","Mike Bierek",32,0.625
"63","Heonhwa Choe",31,0.667
"64","Michael C. Hayes",31,0.636
"65","Anthony S. Waters",30,0.756
"66","Chase Stone",30,0.692
"67","Caio Monteiro",28,0.703
"68","Christine Choi",28,0.719
"69","Adam Rex",28,0.671
"70","David Martin",27,0.651
"71","Erica Yang",27,0.72
"72","Bastien L. Deharme",26,0.778
"73","Slawomir Maniak",26,0.68
"74","Aleksi Briclot",25,0.706
"75","Daarken",25,0.629
"76","Johan Grenier",24,0.787
"77","Justin Murray",24,0.722
"78","Tomasz Jedruszek",23,0.694
"79","Greg Hildebrandt",23,0.648
"80","Fred Fields",22,0.7
"81","Wayne England",22,0.685
"82","Jason Felix",22,0.67
"83","Jason Rainville",22,0.709
"84","Ben Thompson",21,0.709
"85","Dan Scott",21,0.667
"86","Martina Pilcerova",20,0.692
"87","David Rapoza",18,0.732
"88","Victor Adame Minguez",18,0.686
"89","Lius Lasahido",18,0.694
"90","Nicholas Gregory",17,0.718
"91","Greg Staples",17,0.723
"92","Yongjae Choi",17,0.649
"93","Kieran Yanner",17,0.649
"94","Eric Fortune",16,0.768
"95","Craig J Spearing",16,0.719
"96","Volkan Baǵa",16,0.711
"97","Darrell Riche",16,0.679
"98","Anson Maddocks",15,0.702
"99","Dimitar Marinski",15,0.677
"100","Christopher Moeller",15,0.651
"101","Steve Prescott",14,0.8
"102","Jean-Sébastien Rossbach",14,0.656
"103","Daniel Ljunggren",14,0.614
"104","Jim Nelson",13,0.729
"105","Richard Wright",12,0.697
"106","Mark Brill",12,0.698
"107","Vincent Proce",12,0.651
"108","Tomas Giorello",12,0.655
"109","Jeff Miracola",12,0.682
"110","Heather Hudson",12,0.718
"111","Mark Winters",12,0.696
"112","Wisnu Tan",12,0.571
"113","Cristi Balanescu",11,0.682
"114","Randy Gallegos",10,0.733
"115","Cynthia Sheppard",10,0.667
"116","Nicholas Elias",10,0.619
"117","Magali Villeneuve",10,0.692
"118","Austin Hsu",9,0.667
"119","Dan Frazier",8,0.698
"120","Bram Sels",8,0.875
"121","Noah Bradley",8,0.676
"122","Dominick Domingo",8,0.714
"123","John Matson",8,0.688
"124","Karl Kopinski",7,0.692
"125","Lucas Staniec",7,0.667
"126","Peter Mohrbacher",7,0.667
"127","DiTerlizzi",6,0.724
"128","Igor Kieryluk",6,0.733
"129","Mark A. Nelson",5,0.643
"130","Tony Szczudlo",5,0.643
"131","D. Alexander Gregory",5,0.643
"132","Michael Komarck",5,0.571
"133","Steven Belledin",5,0.633
"134","Deruchenko Alexander",5,0.571
"135","Lars Grant-West",5,0.667
"136","Florian de Gesincourt",4,0.8
"137","Nils Hamm",4,0.636
"138","Andrew Mar",4,0.75
"139","Milivoj Ćeran",4,0.75
"140","Daniel Zrom",4,0.75
"141","Bud Cook",4,0.75
"142","Scott Murphy",4,0.75
"143","Carl Critchlow",4,0.714
"144","Andreas Rocha",4,0.714
"145","David Hudnut",4,0.714
"146","Richard Kane Ferguson",4,0.714
"147","Adi Granov",4,0.714
"148","Jaime Jones",4,0.619
"149","E. M. Gist",4,0.714
"150","Wayne Reynolds",4,0.714
"151","Wesley Burt",4,0.714
"152","Bryan Sola",4,0.571
"153","Edward P. Beard, Jr.",4,0.571
"154","Scott M. Fischer",4,0.571
