"","CardNames","DeckCount","Winrate95Min"
"1","Island",35,65.3
"2","Windswept Heath",8,65
"3","Flooded Strand",25,64.6
"4","Mulldrifter",4,64.5
"5","Prismatic Ending",20,64.5
"6","Flamekin Harbinger",5,64.4
"7","Temple Garden",7,64.4
"8","Misty Rainforest",25,64.4
"9","Omnath, Locus of Creation",6,64.3
"10","Risen Reef",6,64.3
"11","Ephemerate",6,64.3
"12","Utopia Sprawl",6,64.3
"13","Breeding Pool",16,64.3
"14","Forest",26,64.3
"15","Solitude",16,64.2
"16","Hallowed Fountain",18,64.2
"17","Lightning Bolt",27,63.9
"18","Cavern of Souls",10,63.6
"19","Steam Vents",24,63.3
"20","Teferi, Time Raveler",18,63.2
"21","Polluted Delta",11,63
"22","Fury",13,62.9
"23","Sacred Foundry",21,62.9
"24","Plains",25,62.8
"25","Wooded Foothills",26,62.3
"26","Stomping Ground",20,62.2
"27","Spirebluff Canal",11,61.8
"28","Ragavan, Nimble Pilferer",13,61.8
"29","Raugrin Triome",15,61.5
"30","Counterspell",15,61.5
"31","Scalding Tarn",29,61.5
"32","Force of Negation",13,61
"33","Dragon's Rage Channeler",11,60.9
"34","Archmage's Charm",14,60.8
"35","Mishra's Bauble",13,60.6
"36","Mountain",21,60.6
"37","Chalice of the Void",12,59.1
"38","Unholy Heat",8,59
"39","Serum Visions",6,58.2
"40","Fiery Islet",10,58.1
"41","Bloodstained Mire",15,57.8
"42","Snow-Covered Island",4,57.7
"43","Shark Typhoon",9,57.7
"44","Supreme Verdict",10,57.6
"45","Urza's Saga",16,57.3
"46","Thought Scour",5,57.1
"47","Arid Mesa",15,56.9
"48","Teferi, Hero of Dominaria",8,56.8
"49","Mystic Gate",8,56.8
"50","Expressive Iteration",5,56.1
