"","CardNames","DeckCount","WinrateAverage"
"1","Dispatch",2,87.5
"2","Etched Champion",2,87.5
"3","Griselbrand",2,87.5
"4","Metallic Rebuke",2,87.5
"5","Natural State",2,87.5
"6","Nix",2,87.5
"7","Shapers' Sanctuary",2,87.5
"8","Threads of Disloyalty",1,80
"9","Boil",1,80
"10","Warping Wail",1,80
"11","Jace, the Mind Sculptor",3,76.9
"12","Dress Down",4,75.8
"13","Foundation Breaker",8,75
"14","Torpor Orb",8,75
"15","Teferi, Time Raveler",4,75
"16","Fatal Push",1,75
"17","Terastodon",1,75
"18","Void Winnower",1,75
"19","Surgical Extraction",1,75
"20","Ghost Quarter",1,75
"21","Swan Song",1,75
"22","Engineered Explosives",23,74.3
"23","Alpine Moon",14,74
"24","Abrade",3,73.9
"25","Spreading Seas",5,73.7
"26","Kaheera, the Orphanguard",14,73.6
"27","Obsidian Charmaw",4,73.5
"28","Run Afoul",3,73.3
"29","Dismember",2,73.3
"30","Terminate",4,72.7
"31","Chalice of the Void",14,72.4
"32","Nihil Spellbomb",6,72.2
"33","Force of Negation",14,72.1
"34","Endurance",20,71.9
"35","Faerie Macabre",4,71.9
"36","Ingot Chewer",4,71.9
"37","Flusterstorm",12,71.7
"38","Shattering Spree",2,71.4
"39","Hushbringer",1,71.4
"40","Abrupt Decay",1,71.4
"41","Collector Ouphe",1,71.4
"42","Toski, Bearer of Secrets",1,71.4
"43","Magus of the Moon",1,71.4
"44","Chandra, Torch of Defiance",1,71.4
"45","Exquisite Firecraft",1,71.4
"46","Mulldrifter",1,71.4
"47","Voice of Resurgence",1,71.4
"48","Stubborn Denial",1,71.4
"49","Gut Shot",1,71.4
"50","Galvanic Relay",1,71.4
