"","ARCHETYPES","NB_COPIES","NB_PLAYERS","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","MATCHES_PER_PLAYER","WINRATE_ARCH_OUT_PLAYERS"
"1","Titan Shift",15,15,116,0.698275862068966,0.606114250651328,0.780020278732983,7.73333333333333,1.02939354307387
"2","Azorius Control",55,39,448,0.707589285714286,0.663077512365984,0.749334909075129,11.4871794871795,1.01911637721943
"3","Thopter Urza",22,20,181,0.712707182320442,0.64089772298673,0.777403094585888,9.05,1.00435390880202
"4","Eldrazi Tron",169,95,1308,0.702599388379205,0.677009112605227,0.727275857561331,13.7684210526316,1.01005471579848
"5","UBRG Shadow",33,22,254,0.71259842519685,0.65271195323986,0.767446220532821,11.5454545454545,1.00390806609074
"6","Blue Tron",15,4,122,0.729508196721312,0.641610175120589,0.80592894761895,30.5,1.01943773530908
"7","Infect",39,28,299,0.675585284280936,0.619302145500965,0.728346769422039,10.6785714285714,0.987049135594588
"8","Jund Midrange",129,92,1020,0.693137254901961,0.663816318438738,0.721338755223219,11.0869565217391,1.0127760556403
"9","Urza Oko",25,22,191,0.706806282722513,0.636758100568722,0.770308149788976,8.68181818181818,1.03273237694849
"10","Bant Control",115,71,935,0.716577540106952,0.686505281241189,0.745278486550196,13.169014084507,0.988718805660203
"11","Izzet Control",38,20,296,0.682432432432432,0.626076064034072,0.735091389521933,14.8,1.03124094977025
"12","Grixis Shadow",42,28,328,0.710365853658537,0.658003793336497,0.758882236436909,11.7142857142857,0.999241278786603
"13","Ascendancy Combo",10,2,79,0.746835443037975,0.636438277779411,0.837994071016507,39.5,0.949248787412753
"14","Burn",133,73,1036,0.686293436293436,0.657056573206044,0.714467504930065,14.1917808219178,1.01522605802502
"15","Devoted",58,34,450,0.693333333333333,0.648447682318403,0.735655533029829,13.2352941176471,1.02107653908873
"16","Temur Control",41,36,336,0.723214285714286,0.672056828738986,0.770387669582632,9.33333333333333,1.02116667143282
"17","Crabvine",16,11,128,0.6875,0.599618545714188,0.766473857119657,11.6363636363636,1.00261546669319
"18","Bant Midrange",19,19,150,0.72,0.640925149951254,0.790164731142253,7.89473684210526,1.01335568238314
"19","Humans",92,65,710,0.691549295774648,0.656127843394337,0.725369863398001,10.9230769230769,0.991611447774737
"20","Amulet Titan",140,75,1129,0.714791851195748,0.687475481426222,0.740984035386948,15.0533333333333,1.01475445031862
"21","Green Eldrazi",3,2,22,0.727272727272727,0.497778798733651,0.892710751629603,11,1.00478468899522
"22","Mono White Taxes",52,27,420,0.707142857142857,0.661076932067986,0.7502620791222,15.5555555555556,1.01244502290181
"23","Esper Taxes",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,0.989010989010989
"24","Mono Red Prowess",54,44,414,0.673913043478261,0.626425776196851,0.718892472315993,9.40909090909091,0.989617648411288
"25","Golgari Midrange",12,12,94,0.648936170212766,0.543624428348933,0.744581079672052,7.83333333333333,0.980482605681017
"26","Green Tron",103,68,808,0.696782178217822,0.663793341762458,0.728327704172095,11.8823529411765,1.0158276533754
"27","Primeval Titan",34,32,265,0.694339622641509,0.635031183652423,0.749239491945281,8.28125,0.991379885528364
"28","Orzhov Taxes",10,7,80,0.7125,0.60045488668798,0.808239528028035,11.4285714285714,1.01785217916659
"29","Gifts Storm",47,21,366,0.702185792349727,0.65246615217108,0.748599215518319,17.4285714285714,1.04760983887606
"30","Bogles",24,20,181,0.657458563535912,0.583411204918069,0.726252199456854,9.05,0.966667694141506
"31","Affinity",1,1,8,0.625,0.244863216366552,0.914766585862746,8,0.951704545454545
"32","Grixis Control",4,4,30,0.666666666666667,0.47187995521012,0.827125778473961,7.5,0.936351447275022
"33","Niv To Light",40,23,316,0.727848101265823,0.675205389649277,0.776161812359869,13.7391304347826,1.04323338920111
"34","Temur Midrange",1,1,8,0.625,0.244863216366552,0.914766585862746,8,0.909090909090909
"35","Elementals",7,6,51,0.666666666666667,0.52078744576937,0.792416665086264,8.5,1.00345329574143
"36","Slivers",5,3,34,0.705882352941177,0.525218939659514,0.849016335576972,11.3333333333333,0.991058823529412
"37","Electro Balance",14,8,108,0.694444444444444,0.598444858416777,0.779460399176957,13.5,0.997380165310468
"38","Naya Midrange",6,4,49,0.693877551020408,0.545847563494754,0.817480552354126,12.25,1.03179567824361
"39","Merfolk",12,6,95,0.705263157894737,0.602902163493677,0.794405505759319,15.8333333333333,0.980041914586284
"40","Dredge",94,45,740,0.683783783783784,0.648921514713638,0.717173259617584,16.4444444444444,1.02732178334988
"41","Gruul Midrange",134,91,1048,0.687022900763359,0.657975050229397,0.715016112631757,11.5164835164835,1.00257601572069
"42","Paradoxical Urza",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,1
"43","Dimir Control",10,4,85,0.776470588235294,0.673147793051483,0.859731100393703,21.25,1.03575824972064
"44","Heliod Combo",70,41,561,0.71301247771836,0.673634271670744,0.750130091635054,13.6829268292683,1.03235697833097
"45","Reclaimer Titan",64,35,523,0.709369024856597,0.668391536136412,0.747961341296211,14.9428571428571,0.998905704665625
"46","Ad Nauseam",69,35,558,0.71505376344086,0.675633626499625,0.75217907733151,15.9428571428571,1.02019029924098
"47","Living End",3,3,24,0.75,0.532887197577331,0.902269590525467,8,1.00353982300885
"48","Neobrand",22,11,167,0.70059880239521,0.625005407973516,0.768915786057063,15.1818181818182,1.0181913445347
"49","Yawgmoth",7,4,52,0.692307692307692,0.548976017783368,0.812826630800221,13,0.999206978588422
"50","Jund Shadow",29,25,233,0.703862660944206,0.640756380357841,0.761696697746576,9.32,1.01735123170971
"51","WURG Control",112,64,927,0.714131607335491,0.683857755929752,0.743037895885101,14.484375,1.01441758367189
"52","Badzan",3,1,26,0.807692307692308,0.606494472060678,0.934451891263217,26,1
"53","Uroza",42,27,362,0.732044198895028,0.68325908953871,0.776987828615008,13.4074074074074,1.01740816820699
"54","Polymorph",1,1,8,0.75,0.349144205587176,0.968145973750056,8,1
"55","Free Spells",1,1,7,0.714285714285714,0.290420863737343,0.963307433823914,7,1
"56","Hardened Scales",20,13,163,0.711656441717791,0.635618905477104,0.7798204116847,12.5384615384615,1.00284462074857
"57","Mardu Shadow",4,4,30,0.7,0.506040958537446,0.852654815245299,7.5,1.01720725166622
"58","Sultai Control",94,62,745,0.707382550335571,0.673265504346629,0.739848040373869,12.0161290322581,1.01209640005591
"59","Assault Loam",1,1,7,0.571428571428571,0.184051567640083,0.901011721557492,7,1
"60","Mardu Midrange",5,3,36,0.638888888888889,0.462209000168164,0.791777052913407,12,0.899327891597744
"61","Grinding Breach",8,6,61,0.704918032786885,0.574304967651929,0.814833807668532,10.1666666666667,1.0153031328591
"62","Smallpox",2,2,19,0.789473684210526,0.544346918108494,0.93947546229071,9.5,1.12638283607107
"63","Mill",35,20,263,0.673003802281369,0.6126930655947,0.729362609739228,13.15,0.9825172313001
"64","Zoo",1,1,9,0.777777777777778,0.399906426283688,0.971855026522102,9,1.01022655283719
"65","WUBG Control",8,5,65,0.707692307692308,0.581741324161224,0.813971048163201,13,0.960076284117368
"66","Electro End",8,3,61,0.672131147540984,0.539980851560462,0.78693366418863,20.3333333333333,0.968803378513277
