"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",995,71.4
"2","Engineered Explosives",977,71
"3","Lurrus of the Dream-Den",880,71.1
"4","Veil of Summer",731,71.3
"5","Path to Exile",642,71
"6","Pithing Needle",637,71.2
"7","Force of Vigor",614,70.9
"8","Aether Gust",555,71.5
"9","Relic of Progenitus",510,70.8
"10","Soul-Guide Lantern",506,71.4
"11","Alpine Moon",481,70.5
"12","Endurance",443,70.8
"13","Chalice of the Void",433,70.3
"14","Thoughtseize",427,71.7
"15","Flusterstorm",424,70.7
"16","Rest in Peace",422,70.8
"17","Blood Moon",403,70.9
"18","Tormod's Crypt",391,71.1
"19","Force of Negation",360,71.3
"20","Nihil Spellbomb",350,71.2
"21","Spell Pierce",342,71.7
"22","Sanctifier en-Vec",331,70
"23","Abrade",319,71.6
"24","Kozilek's Return",316,71.6
"25","Void Mirror",282,70.6
"26","Prismatic Ending",282,70.1
"27","Damping Sphere",274,70.9
"28","Celestial Purge",269,71.7
"29","Torpor Orb",232,70.6
"30","Dismember",229,70.7
"31","Wear // Tear",225,70.6
"32","Dovin's Veto",222,71.1
"33","Kor Firewalker",218,70.4
"34","Kolaghan's Command",212,71.4
"35","Fatal Push",211,71.9
"36","Liquimetal Coating",209,70.9
"37","Grafdigger's Cage",209,70.1
"38","Leyline of Sanctity",205,70.7
"39","Ashiok, Dream Render",201,71.2
"40","Auriok Champion",201,71.5
"41","Ensnaring Bridge",198,70.3
"42","Foundation Breaker",196,71
"43","Dress Down",180,70.9
"44","Seal of Cleansing",171,71.3
"45","Walking Ballista",167,70.6
"46","Yorion, Sky Nomad",166,71.7
"47","Subtlety",166,72.2
"48","Cleansing Wildfire",165,70.5
"49","Nature's Claim",155,69.9
"50","Terminate",152,71.6
