"","CardNames","DeckCount","Winrate95Min"
"1","Flooded Strand",1002,70.8
"2","Hallowed Fountain",649,70.6
"3","Raugrin Triome",547,70.5
"4","Breeding Pool",846,70.4
"5","Steam Vents",1304,70.4
"6","Misty Rainforest",1173,70.4
"7","Forest",1131,70.4
"8","Teferi, Time Raveler",659,70.3
"9","Force of Negation",651,70.3
"10","Island",1210,70.3
"11","Ketria Triome",484,70.2
"12","Stomping Ground",828,70.2
"13","Scalding Tarn",1223,70.2
"14","Teferi, Hero of Dominaria",281,70.1
"15","Omnath, Locus of Creation",331,70.1
"16","Temple Garden",576,70.1
"17","Spirebluff Canal",581,70.1
"18","Windswept Heath",662,70.1
"19","Jace, the Mind Sculptor",274,70
"20","Snow-Covered Island",419,70
"21","Verdant Catacombs",492,70
"22","Polluted Delta",699,70
"23","Plains",967,70
"24","Mishra's Bauble",909,70
"25","Lightning Bolt",1413,70
"26","Field of Ruin",252,69.9
"27","Violent Outburst",302,69.9
"28","Cryptic Command",334,69.9
"29","Wooded Foothills",1094,69.9
"30","Overgrown Tomb",394,69.8
"31","Wrenn and Six",506,69.8
"32","Mountain",1096,69.8
"33","Uro, Titan of Nature's Wrath",121,69.7
"34","Stormwing Entity",148,69.7
"35","Chalice of the Void",203,69.7
"36","Snow-Covered Forest",321,69.7
"37","Supreme Verdict",311,69.7
"38","Unholy Heat",499,69.7
"39","Prismatic Ending",475,69.7
"40","Bloodstained Mire",788,69.7
"41","Abrupt Decay",107,69.6
"42","Mystic Sanctuary",128,69.6
"43","Nurturing Peatland",245,69.6
"44","Kolaghan's Command",285,69.6
"45","Path to Exile",284,69.6
"46","Serum Visions",348,69.6
"47","Brazen Borrower",392,69.6
"48","Cavern of Souls",375,69.6
"49","Dragon's Rage Channeler",519,69.6
"50","Expressive Iteration",515,69.6
