"","Artist","NoCopies","Winrate"
"1","Rob Alexander",20604,0.712
"2","Christopher Rush",9849,0.711
"3","Mark Poole",5611,0.711
"4","Eric Deschamps",4880,0.709
"5","Chippy",4443,0.712
"6","Adam Paquette",4240,0.714
"7","Anastasia Ovchinnikova",3862,0.711
"8","Aleksi Briclot",3529,0.711
"9","Shelly Wan",3480,0.713
"10","Philip Straub",3405,0.711
"11","John Stanko",3222,0.709
"12","Ron Spears",3193,0.71
"13","Jason Chan",3192,0.713
"14","Svetlin Velinov",3067,0.712
"15","Tomasz Jedruszek",3066,0.71
"16","Steve Argyle",3038,0.709
"17","Douglas Shuler",2897,0.709
"18","Chris Rallis",2862,0.717
"19","Mark Zug",2801,0.708
"20","Raymond Swanland",2787,0.709
"21","Franz Vohwinkel",2746,0.71
"22","Terese Nielsen",2744,0.712
"23","Jung Park",2708,0.708
"24","Seb McKinnon",2675,0.711
"25","Ryan Pancoast",2673,0.712
"26","Todd Lockwood",2667,0.712
"27","John Avon",2636,0.709
"28","Jonas De Ro",2607,0.713
"29","Vance Kovacs",2575,0.715
"30","Howard Lyon",2554,0.708
"31","Jesper Myrfors",2541,0.711
"32","Paul Scott Canavan",2533,0.714
"33","Simon Dominic",2428,0.709
"34","Izzy",2369,0.71
"35","Chase Stone",2333,0.711
"36","Cyril Van Der Haegen",2316,0.706
"37","Alayna Danner",2267,0.707
"38","Vincent Proce",2262,0.709
"39","Anthony S. Waters",2225,0.713
"40","Kev Walker",2185,0.711
"41","Yeong-Hao Han",2174,0.705
"42","Ekaterina Burmak",2149,0.714
"43","Titus Lunter",2141,0.705
"44","Randy Vargas",2130,0.711
"45","Mark Tedin",2113,0.702
"46","Martina Fackova",2075,0.71
"47","Cliff Childs",2063,0.713
"48","Dave Kendall",2022,0.709
"49","Daarken",1962,0.71
"50","Dmitry Burmak",1948,0.707
"51","Mike Bierek",1907,0.706
"52","Tom Wänerstrand",1906,0.707
"53","Chris Rahn",1902,0.711
"54","Sam Burley",1899,0.715
"55","Lake Hurwitz",1897,0.711
"56","Pete Venters",1895,0.708
"57","Jason Rainville",1827,0.709
"58","Kari Christensen",1790,0.709
"59","James Paick",1739,0.711
"60","Raoul Vitale",1576,0.71
"61","Michael Sutfin",1568,0.707
"62","Greg Hildebrandt",1507,0.707
"63","Anson Maddocks",1485,0.712
"64","Warren Mahy",1449,0.704
"65","Matt Stewart",1353,0.704
"66","Amy Weber",1308,0.708
"67","Heather Hudson",1302,0.713
"68","Lius Lasahido",1276,0.721
"69","Darrell Riche",1233,0.714
"70","Jean-Sébastien Rossbach",1222,0.706
"71","Lucas Graciano",1219,0.708
"72","Volkan Baǵa",1214,0.708
"73","Richard Whitters",1208,0.717
"74","Richard Wright",1199,0.708
"75","Greg Staples",1160,0.712
"76","Michael Komarck",1156,0.704
"77","Evan Shipard",1154,0.709
"78","Kieran Yanner",1145,0.708
"79","Johannes Voss",1126,0.7
"80","Wisnu Tan",1115,0.706
"81","Jeff Miracola",1093,0.714
"82","Ben Thompson",1074,0.711
"83","David Martin",1070,0.709
"84","Jason Felix",1067,0.713
"85","Daniel Ljunggren",1046,0.705
"86","Donato Giancola",1036,0.711
"87","Cynthia Sheppard",1036,0.707
"88","Christopher Moeller",1010,0.714
"89","Erica Yang",1007,0.705
"90","Wayne England",1006,0.708
"91","Michael C. Hayes",991,0.7
"92","Victor Adame Minguez",980,0.714
"93","Steven Belledin",975,0.709
"94","Dimitar Marinski",952,0.712
"95","Slawomir Maniak",948,0.711
"96","Christine Choi",941,0.713
"97","Dan Frazier",940,0.706
"98","rk post",904,0.711
"99","Justin Murray",869,0.712
"100","Dan Scott",860,0.707
"101","Noah Bradley",839,0.712
"102","Campbell White",782,0.695
"103","Adam Rex",781,0.706
"104","Bastien L. Deharme",779,0.707
"105","John Howe",778,0.707
"106","Zoltan Boros",777,0.696
"107","Scott Murphy",771,0.709
"108","Martina Pilcerova",766,0.713
"109","Craig J Spearing",708,0.714
"110","David Rapoza",699,0.708
"111","Yongjae Choi",661,0.718
"112","Nicholas Gregory",655,0.699
"113","Johann Bodin",645,0.706
"114","Caroline Gariba",630,0.722
"115","Gabor Szikszai",594,0.719
"116","Caio Monteiro",569,0.706
"117","Heonhwa Choe",562,0.699
"118","Jesper Ejsing",546,0.718
"119","Magali Villeneuve",537,0.712
"120","David Palumbo",537,0.716
"121","Fred Fields",534,0.71
"122","Pat Morrissey",517,0.715
"123","Jaime Jones",514,0.71
"124","Mark A. Nelson",509,0.709
"125","Jim Nelson",500,0.701
"126","Iain McCaig",482,0.709
"127","Filip Burburan",462,0.7
"128","Chris Ostrowski",447,0.71
"129","Igor Kieryluk",447,0.713
"130","Zoltan Boros & Gabor Szikszai",439,0.711
"131","John Matson",428,0.72
"132","Mathias Kollros",426,0.706
"133","Lie Setiawan",421,0.695
"134","Karl Kopinski",397,0.712
"135","Zezhou Chen",394,0.706
"136","Lars Grant-West",391,0.716
"137","DiTerlizzi",389,0.712
"138","Mark Winters",387,0.721
"139","Alex Horley-Orlandelli",376,0.7
"140","Nils Hamm",361,0.694
"141","Luca Zontini",360,0.704
"142","Sidharth Chaturvedi",353,0.698
"143","Scott M. Fischer",351,0.702
"144","Jana Schirmer & Johannes Voss",349,0.691
"145","Charles Urbach",348,0.719
"146","Nicholas Elias",347,0.711
"147","Tomas Giorello",331,0.711
"148","Richard Kane Ferguson",314,0.702
"149","Dave DeVries",307,0.727
"150","Rebecca Guay",302,0.702
"151","Deruchenko Alexander",295,0.692
"152","Alexander Forssberg",292,0.708
"153","Randy Gallegos",277,0.712
"154","Brom",265,0.705
"155","Dominick Domingo",258,0.706
"156","Peter Mohrbacher",253,0.714
"157","Austin Hsu",253,0.707
"158","Edward P. Beard, Jr.",243,0.702
"159","Winona Nelson",238,0.697
"160","Khang Le",237,0.711
"161","Wayne Reynolds",231,0.69
"162","Johan Grenier",227,0.725
"163","Chuck Lukacs",223,0.71
"164","Grzegorz Rutkowski",219,0.712
"165","Eric Fortune",216,0.713
"166","Willian Murai",214,0.676
"167","Livia Prima",211,0.685
"168","Ron Spencer",209,0.699
"169","Thomas M. Baxa",203,0.701
"170","Forrest Imel",195,0.715
"171","Jeremy Enecio",191,0.707
"172","Uriah Voth",181,0.715
"173","Joseph Meehan",180,0.718
"174","Sam Wood",178,0.689
"175","Jama Jurabaev",176,0.716
"176","Brandon Kitkouski",175,0.717
"177","Antonio José Manzanedo",173,0.706
"178","Steve Prescott",167,0.691
"179","Drew Tucker",165,0.728
"180","Anthony Francisco",165,0.71
"181","Alan Pollack",162,0.704
"182","Jeremy Jarvis",152,0.698
"183","Bryan Sola",150,0.673
"184","James Ryman",148,0.718
"185","Bryon Wackwitz",147,0.716
"186","Ilse Gort",144,0.729
"187","Stephen Tappin",142,0.709
"188","Hideaki Takamura",141,0.71
"189","Robbie Trevino",140,0.74
"190","Jim Murray",137,0.7
"191","Joe Slucher",135,0.709
"192","Wesley Burt",135,0.706
"193","Tim Hildebrandt",135,0.705
"194","Tony Szczudlo",133,0.703
"195","Zack Stella",131,0.713
"196","Mark Brill",131,0.712
"197","Lindsey Look",129,0.709
"198","Cristi Balanescu",126,0.715
"199","Sarah Finnigan",125,0.708
"200","Hugh Jamieson",120,0.703
"201","Carl Critchlow",120,0.725
"202","Una Fricker",120,0.696
"203","Suzanne Helmigh",119,0.693
"204","Ryan Yee",118,0.696
"205","Phil Foglio",117,0.721
"206","Iris Compiet",116,0.71
"207","Brian Snõddy",115,0.676
"208","G-host Lee",113,0.695
"209","Tommy Arnold",108,0.702
"210","Lucas Staniec",103,0.713
"211","Don Hazeltine",100,0.696
"212","Piotr Dura",100,0.688
"213","Mitsuaki Sagiri",100,0.667
"214","Chris Cold",98,0.702
"215","Matt Thompson",98,0.653
"216","Milivoj Ćeran",95,0.696
"217","Dany Orizio",91,0.709
"218","Chris Seaman",85,0.704
"219","Dave Allsop",80,0.704
"220","Michael Bruinsma",79,0.705
"221","Matt Cavotta",78,0.711
"222","D. Alexander Gregory",78,0.688
"223","Jonathan Kuo",72,0.731
"224","Glen Angus",66,0.712
"225","Bud Cook",65,0.685
"226","Evyn Fong",64,0.708
"227","Anna Podedworna",62,0.697
"228","Jakub Kasper",61,0.67
"229","David Gaillet",60,0.694
"230","Andrew Mar",59,0.697
"231","Tyler Walpole",59,0.72
"232","Allen Williams",59,0.708
"233","E. M. Gist",57,0.667
"234","Ralph Horsley",56,0.698
"235","Goran Josic",55,0.709
"236","Daniel Gelon",54,0.679
"237","Eytan Zana",53,0.703
"238","Mark Behm",52,0.718
"239","Jason A. Engle",51,0.719
"240","Jon Foster",49,0.727
"241","Tyler Jacobson",46,0.73
"242","Andreas Rocha",44,0.758
"243","Jokubas Uogintas",44,0.696
"244","Scott Hampton",44,0.694
"245","Marta Nael",43,0.657
"246","Mads Ahm",41,0.689
"247","Melissa A. Benson",39,0.716
"248","Anna Steinbauer",38,0.719
"249","Aaron Miller",38,0.696
"250","Mike Dringenberg",38,0.715
"251","Omar Rayyan",37,0.688
"252","Scott Chou",36,0.696
"253","Kimonas Theodossiou",35,0.675
"254","Viktor Titov",35,0.654
"255","Jack Wang",33,0.72
"256","Min Yum",32,0.653
"257","Florian de Gesincourt",31,0.737
"258","Doug Chaffee",31,0.684
"259","Chris J. Anderson",30,0.701
"260","Bayard Wu",30,0.73
"261","Jason Kang",30,0.704
"262","Anthony Jones",29,0.717
"263","Pauline Voss",28,0.697
"264","YW Tang",28,0.682
"265","Mark Romanoski",28,0.661
"266","Marc Simonetti",27,0.74
"267","Mitchell Malloy",26,0.704
"268","Daren Bader",26,0.689
"269","David Hudnut",24,0.714
"270","Dave Dorman",24,0.684
"271","Adi Granov",22,0.694
"272","Quinton Hoover",21,0.675
"273","Sara Winters",21,0.701
"274","Ravenna Tran",19,0.656
"275","Lorenzo Mastroianni",19,0.674
"276","Kaja Foglio",18,0.706
"277","Josu Hernaiz",18,0.698
"278","Larry MacDougall",16,0.783
"279","Alex Konstad",16,0.646
"280","Jana Schirmer",16,0.667
"281","Yohann Schepacz",15,0.719
"282","Clint Cearley",15,0.639
"283","Ryan Barger",13,0.6
"284","Sung Choi",12,0.737
"285","Alexander Mokhov",12,0.778
"286","Greg Opalinski",12,0.658
"287","Irina Nordsol",12,0.66
"288","John Donahue",11,0.655
"289","Anthony Palumbo",11,0.645
"290","Steve Ellis",10,0.714
"291","Bram Sels",9,0.75
"292","Stanton Feng",9,0.667
"293","Joel Thomas",8,0.765
"294","Jehan Choo",8,0.765
"295","James Zapata",8,0.733
"296","Ittoku",8,0.688
"297","Sandra Everingham",7,0.685
"298","Sam Rowan",7,0.773
"299","Billy Christian",6,0.768
"300","Robert Bliss",6,0.75
"301","Greg Hildebrandt & Tim Hildebrandt",6,0.682
"302","Maciej Kuciara",6,0.733
"303","Joshua Raphael",6,0.688
"304","Emrah Elmasli",6,0.636
"305","Michael Phillippi",6,0.647
"306","Kaja Foglio & Phil Foglio",6,0.6
"307","Even Amundsen",5,0.694
"308","Micah Epstein",5,0.643
"309","Andreas Zafiratos",5,0.6
"310","Liz Danforth",4,0.765
"311","Mike Raabe",4,0.714
"312","Josh Hass",4,0.667
"313","Nicola Leonard",4,0.714
"314","Nic Klein",4,0.778
"315","Daniel Zrom",4,0.75
"316","Janine Johnston",4,0.667
"317","Maria Zolotukhina",4,0.667
"318","PINDURSKI",4,0.625
"319","Richard Sardinha",4,0.571
"320","Harold McNeill",3,0.778
"321","Sam Guay",3,0.625
"322","Kekai Kotaki",3,0.625
"323","Ryan Alexander Lee",2,0.875
"324","James Wong",2,0.778
"325","Shishizaru",2,0.667
"326","D. Alexander Gregory & Jeremy Jarvis",2,0.643
"327","Justin Hampton",2,0.714
"328","Tom Kyffin",1,0.714
"329","Liiga Smilshkalne",1,0.625
"330","Robh Ruppel",1,0.571
"331","Andrew Goldhawk",1,0.571
