"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",1413,70.8
"2","Steam Vents",1304,71.3
"3","Scalding Tarn",1223,71.1
"4","Island",1210,71.2
"5","Misty Rainforest",1173,71.3
"6","Forest",1131,71.3
"7","Mountain",1096,70.7
"8","Wooded Foothills",1094,70.9
"9","Flooded Strand",1002,71.8
"10","Plains",967,71
"11","Mishra's Bauble",909,71
"12","Breeding Pool",846,71.4
"13","Stomping Ground",828,71.3
"14","Bloodstained Mire",788,70.8
"15","Polluted Delta",699,71.2
"16","Swamp",673,70.6
"17","Windswept Heath",662,71.3
"18","Teferi, Time Raveler",659,71.5
"19","Sacred Foundry",654,70.2
"20","Force of Negation",651,71.5
"21","Hallowed Fountain",649,71.9
"22","Spirebluff Canal",581,71.4
"23","Temple Garden",576,71.5
"24","Fiery Islet",569,70.9
"25","Ragavan, Nimble Pilferer",557,70.6
"26","Arid Mesa",553,70.3
"27","Raugrin Triome",547,71.8
"28","Thoughtseize",543,70.6
"29","Blood Crypt",537,70.7
"30","Dragon's Rage Channeler",519,71
"31","Expressive Iteration",515,71
"32","Wrenn and Six",506,71.2
"33","Urza's Saga",503,70.7
"34","Unholy Heat",499,71.1
"35","Verdant Catacombs",492,71.4
"36","Ketria Triome",484,71.7
"37","Prismatic Ending",475,71.1
"38","Archmage's Charm",466,70.9
"39","Shadowspear",459,70.7
"40","Stoneforge Mystic",452,70.7
"41","Monastery Swiftspear",450,71
"42","Inquisition of Kozilek",449,70.7
"43","Counterspell",449,71
"44","Snow-Covered Plains",434,71
"45","Fatal Push",425,71
"46","Snow-Covered Island",419,71.6
"47","Overgrown Tomb",394,71.4
"48","Brazen Borrower",392,71.2
"49","Silent Clearing",388,70.5
"50","Watery Grave",384,71.1
