"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Mono White Dungeon - Reanimator,8-cast - Esper Painter - Grixis Tempo - Doomsday,Izzet Delver - Mono White Dungeon - Grixis Tempo - Cephalid breakfast,Izzet Delver - Mono White Dungeon - Grixis Tempo,Izzet Delver - Mono White Dungeon - Grixis Tempo
"Tiers 1.5",4c Control - Cephalid breakfast - Grixis Tempo - Boros Dungeon - Mono Red Painter,Izzet Delver - Death & Taxes - Cephalid breakfast - Mono White Hammer - Mono White Dungeon,Reanimator - 4c Control - Doomsday - Esper Painter - Maverick,Cephalid breakfast - Esper Painter - Reanimator - 8-cast - 4c Control - Doomsday,Cephalid breakfast - Esper Painter - Reanimator - 8-cast - 4c Control - Doomsday
"Tiers 2",Dimir Death 's Shadow - The Epic Storm - Maverick - Doomsday - Mono White Hammer - Sneak & Show - Mono Red Prison - Esper Painter - Elves - Death & Taxes,Maverick - Reanimator - 4c Control - Dimir Tempo - Mono Red Painter - The Epic Storm - Dimir Death 's Shadow - Mono Red Prison,Mono Red Painter - The Epic Storm - Dimir Death 's Shadow - Mono White Hammer - 8-cast - Boros Dungeon - Death & Taxes,Mono White Hammer - Maverick - Mono Red Painter - The Epic Storm - Death & Taxes - Dimir Death 's Shadow - Boros Dungeon,Mono White Hammer - Maverick - Mono Red Painter - The Epic Storm - Death & Taxes - Dimir Death 's Shadow - Boros Dungeon
"Tiers 2.5",8-cast - Dimir Tempo,Elves - Boros Dungeon - Sneak & Show,Mono Red Prison - Elves - Sneak & Show - Dimir Tempo,Mono Red Prison - Dimir Tempo - Elves - Sneak & Show,Mono Red Prison - Dimir Tempo - Elves - Sneak & Show
