"","CardNames","DeckCount","Winrate95Min"
"1","Sokenzan, Crucible of Defiance",145,69.7
"2","Haunted Ridge",76,69.5
"3","Fable of the Mirror-Breaker",78,69.5
"4","Otawara, Soaring City",168,69.5
"5","Mountain",128,69.4
"6","Bloodtithe Harvester",62,69.2
"7","Takenuma, Abandoned Mire",75,69.1
"8","Blightstep Pathway",81,69.1
"9","Sorin the Mirthless",43,69
"10","Eiganjo, Seat of the Empire",78,69
"11","Blood Crypt",91,69
"12","Fatal Push",99,69
"13","Island",157,69
"14","Kroxa, Titan of Death's Hunger",71,68.9
"15","Dreadbore",69,68.9
"16","Hive of the Eye Tyrant",80,68.9
"17","Urborg, Tomb of Yawgmoth",77,68.9
"18","Bonecrusher Giant",87,68.9
"19","Den of the Bugbear",115,68.9
"20","Castle Locthwain",58,68.8
"21","Swamp",98,68.7
"22","Hengegate Pathway",42,68.6
"23","Chandra, Torch of Defiance",58,68.6
"24","Strangle",78,68.6
"25","Kalitas, Traitor of Ghet",55,68.5
"26","Hall of Storm Giants",105,68.5
"27","Thoughtseize",75,68.4
"28","Plains",77,68.4
"29","Graveyard Trespasser",60,68.1
"30","Hallowed Fountain",71,67.9
"31","Castle Vantress",54,67.7
"32","Narset, Parter of Veils",33,67.5
"33","Collected Company",28,67.4
"34","Supreme Verdict",42,67.4
"35","The Wandering Emperor",43,67.4
"36","Field of Ruin",50,67.4
"37","Slip Out the Back",21,67.3
"38","Glacial Fortress",47,67.3
"39","Spectral Sailor",42,67.2
"40","Portable Hole",46,67.2
"41","Mausoleum Wanderer",46,67.2
"42","Rattlechains",46,67.2
"43","Shacklegeist",46,67.2
"44","Supreme Phantom",46,67.2
"45","Memory Deluge",49,67.2
"46","Steam Vents",83,67.2
"47","Consider",88,67.2
"48","Irrigated Farmland",38,67.1
"49","March of Otherworldly Light",38,67
"50","Botanical Sanctum",41,67
