"","CardNames","DeckCount","WinrateAverage"
"1","Otawara, Soaring City",168,72.2
"2","Island",157,71.8
"3","Sokenzan, Crucible of Defiance",145,72.7
"4","Mountain",128,72.6
"5","Den of the Bugbear",115,72.3
"6","Hall of Storm Giants",105,72
"7","Boseiju, Who Endures",104,70.4
"8","Forest",103,70.3
"9","Fatal Push",99,72.6
"10","Swamp",98,72.4
"11","Blood Crypt",91,72.7
"12","Llanowar Elves",89,70.1
"13","Consider",88,71.1
"14","Elvish Mystic",88,70.2
"15","Bonecrusher Giant",87,72.8
"16","Lair of the Hydra",86,70.5
"17","Steam Vents",83,71.2
"18","Blightstep Pathway",81,73
"19","Hive of the Eye Tyrant",80,73
"20","Sylvan Caryatid",78,70.3
"21","Eiganjo, Seat of the Empire",78,73
"22","Fable of the Mirror-Breaker",78,73.5
"23","Strangle",78,72.7
"24","Plains",77,72.4
"25","Urborg, Tomb of Yawgmoth",77,73
"26","Oath of Nissa",76,70.6
"27","Haunted Ridge",76,73.6
"28","Cavalier of Thorns",75,70.6
"29","Thoughtseize",75,72.7
"30","Takenuma, Abandoned Mire",75,73.2
"31","Karn, the Great Creator",74,70.4
"32","Nykthos, Shrine to Nyx",74,70.2
"33","Spirebluff Canal",73,71
"34","Old-Growth Troll",73,70.2
"35","Opt",72,71.1
"36","Kiora, Behemoth Beckoner",72,70.1
"37","Storm the Festival",72,70.1
"38","Wolfwillow Haven",72,70.1
"39","Hallowed Fountain",71,72.1
"40","Kroxa, Titan of Death's Hunger",71,73.2
"41","Riverglide Pathway",71,70.9
"42","Dreadbore",69,73.2
"43","Treasure Cruise",68,71.1
"44","Bloodtithe Harvester",62,73.8
"45","Fiery Impulse",62,71.6
"46","Stormcarved Coast",62,71.3
"47","Overgrown Tomb",62,69.5
"48","Graveyard Trespasser",60,72.9
"49","Chandra, Torch of Defiance",58,73.5
"50","Castle Locthwain",58,73.6
