"","CardNames","DeckCount","Winrate95Min"
"1","Unlicensed Hearse",175,69.9
"2","Mystical Dispute",189,69.2
"3","Lava Coil",62,68.8
"4","Chandra's Defeat",35,68.6
"5","Aether Gust",128,68.6
"6","Noxious Grasp",71,68.5
"7","Kolaghan's Command",41,68.3
"8","Go Blank",76,68.3
"9","Damping Sphere",144,68.3
"10","Fry",50,68
"11","Rending Volley",87,68
"12","Witness Protection",22,67.9
"13","Portable Hole",47,67.9
"14","Duress",56,67.9
"15","Alpine Moon",66,67.8
"16","Sunset Revelry",17,67.6
"17","Disdainful Stroke",95,67.4
"18","Dream Trawler",32,67.3
"19","Narset's Reversal",44,67.2
"20","Rest in Peace",44,67.2
"21","Yorion, Sky Nomad",24,67.1
"22","Spell Pierce",52,66.9
"23","Dovin's Veto",32,66.8
"24","Reidane, God of the Worthy",18,66.7
"25","Crackling Drake",31,66.7
"26","Hullbreaker Horror",41,66.7
"27","Pithing Needle",90,66.6
"28","Redcap Melee",39,66.5
"29","Weathered Runestone",19,66.4
"30","Thoughtseize",39,66.3
"31","Abrade",45,66.3
"32","Skysovereign, Consul Flagship",75,66.2
"33","Tormod's Crypt",73,66.2
"34","Invoke Despair",20,66.1
"35","Jegantha, the Wellspring",41,65.8
"36","God-Pharaoh's Statue",72,65.8
"37","Meteor Golem",70,65.7
"38","Brutal Cathar",10,65.6
"39","Pestilent Cauldron",70,65.6
"40","Brazen Borrower",24,65.2
"41","Kalitas, Traitor of Ghet",28,65
"42","Negate",22,64.9
"43","Anger of the Gods",42,64.8
"44","Esika's Chariot",36,64.6
"45","Deafening Silence",24,64.4
"46","Path of Peril",25,64.4
"47","Darksteel Citadel",25,64.4
"48","Voracious Hydra",45,64.4
"49","Settle the Wreckage",7,64.3
"50","Supreme Verdict",11,64.3
