"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1393,0.715
"2","Christopher Rush",1069,0.705
"3","Anson Maddocks",945,0.707
"4","Johannes Voss",930,0.719
"5","Jonas De Ro",816,0.727
"6","Wesley Burt",813,0.711
"7","Adam Paquette",778,0.711
"8","Eric Deschamps",701,0.72
"9","Magali Villeneuve",629,0.717
"10","Kieran Yanner",609,0.719
"11","Svetlin Velinov",570,0.715
"12","Tomasz Jedruszek",556,0.721
"13","Chris Rallis",503,0.725
"14","Ekaterina Burmak",491,0.717
"15","Victor Adame Minguez",488,0.723
"16","Douglas Shuler",456,0.725
"17","John Stanko",453,0.723
"18","Chris Seaman",441,0.72
"19","Daarken",432,0.717
"20","Aleksi Briclot",428,0.725
"21","Lucas Graciano",421,0.727
"22","Jung Park",404,0.704
"23","Titus Lunter",400,0.724
"24","Zezhou Chen",369,0.71
"25","Steve Argyle",360,0.703
"26","Wayne Reynolds",357,0.71
"27","Dan Scott",350,0.708
"28","Jesper Ejsing",345,0.714
"29","Joseph Meehan",340,0.73
"30","Mark Poole",332,0.715
"31","Igor Kieryluk",326,0.71
"32","Ravenna Tran",324,0.73
"33","John Avon",320,0.722
"34","Wisnu Tan",319,0.703
"35","Jaime Jones",303,0.711
"36","Jehan Choo",300,0.706
"37","Slawomir Maniak",299,0.713
"38","Jakub Kasper",289,0.7
"39","Yigit Koroglu",287,0.701
"40","John Howe",285,0.711
"41","Sam Burley",278,0.735
"42","Franz Vohwinkel",278,0.731
"43","Vincent Proce",267,0.726
"44","Alayna Danner",266,0.724
"45","Cynthia Sheppard",266,0.708
"46","Daniel Ljunggren",261,0.709
"47","Chase Stone",250,0.712
"48","Lius Lasahido",232,0.718
"49","Yeong-Hao Han",228,0.722
"50","Izzy",210,0.728
"51","Cristi Balanescu",208,0.725
"52","Mila Pesic",208,0.704
"53","Lucas Staniec",205,0.725
"54","Lake Hurwitz",205,0.712
"55","Piotr Dura",197,0.735
"56","Noah Bradley",195,0.706
"57","Wylie Beckert",192,0.723
"58","Chris Ostrowski",190,0.709
"59","Anastasia Ovchinnikova",189,0.715
"60","Robbie Trevino",188,0.726
"61","Dan Frazier",182,0.724
"62","Dmitry Burmak",182,0.714
