"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",189,71.8
"2","Unlicensed Hearse",175,72.6
"3","Damping Sphere",144,71.3
"4","Aether Gust",128,71.8
"5","Disdainful Stroke",95,71.2
"6","Pithing Needle",90,70.4
"7","Rending Volley",87,72
"8","Go Blank",76,72.5
"9","Skysovereign, Consul Flagship",75,70.5
"10","Tormod's Crypt",73,70.5
"11","God-Pharaoh's Statue",72,70.1
"12","Noxious Grasp",71,72.9
"13","Meteor Golem",70,70.2
"14","Pestilent Cauldron",70,70
"15","Alpine Moon",66,72.4
"16","Lava Coil",62,73.5
"17","Duress",56,72.8
"18","Spell Pierce",52,71.9
"19","Fry",50,73.2
"20","Portable Hole",47,73.1
"21","Abrade",45,71.8
"22","Voracious Hydra",45,69.9
"23","Narset's Reversal",44,72.7
"24","Rest in Peace",44,72.7
"25","Treasure Vault",44,69.9
"26","Anger of the Gods",42,70.7
"27","Hullbreaker Horror",41,72.3
"28","Kolaghan's Command",41,73.9
"29","Jegantha, the Wellspring",41,71.5
"30","The Great Henge",40,70.2
"31","Redcap Melee",39,72.5
"32","Thoughtseize",39,71.9
"33","Grafdigger's Cage",37,67.6
"34","Esika's Chariot",36,70.7
"35","Chandra's Defeat",35,74.9
"36","The Immortal Sun",34,70.4
"37","Skylasher",33,69
"38","Dovin's Veto",32,72.8
"39","Dream Trawler",32,73.6
"40","Shadowspear",32,70.8
"41","Crackling Drake",31,73.1
"42","Chandra, Torch of Defiance",31,70.6
"43","Tablet of the Guilds",30,70.7
"44","The Chain Veil",29,70.4
"45","Kalitas, Traitor of Ghet",28,72.5
"46","Fatal Push",26,70.6
"47","Path of Peril",25,71.9
"48","Darksteel Citadel",25,71.9
"49","Deafening Silence",24,72
"50","Yorion, Sky Nomad",24,74.3
