"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Unknown - Delver - Dimir Control - Hammer Time - Rakdos Midrange - WURG Control - Dredge - Mono Black Midrange - Izzet Murktide - Izzet Control - Temur Midrange - Jund Midrange - Azorius Control - Burn - Spirits - Izzet Prowess - Jeskai Control - Winota - Rogues,Asmo Food - Glimpse Combo - Mill - WURG Footfalls - Izzet Breach - Titan Shift - Reanimator - Elementals - Jund Saga - Izzet Prowess - BTL Valki - Grixis Monkey - Hardened Scales - 5 Color Turbo Tibalt - Shadow Prowess - BTL Scapeshift - Living End - Amulet Titan - Eldrazi Tron - Heliod Combo - Niv To Light - WUBG Blink,Izzet Prowess - Mill - Amulet Titan - Hammer Time - Jund Saga - Heliod Combo - Izzet Murktide - Elementals - Eldrazi Tron - Temur Footfalls - Shadow Prowess - BTL Scapeshift - 5 Color Turbo Tibalt - WURG Control - Burn - WURG Blink - Yawgmoth - Blue Living End - Delver - WUBG Blink - Niv To Light,Unknown - Delver - Hammer Time - WURG Control - Izzet Murktide - Izzet Prowess - Dimir Control - Burn - Amulet Titan - Heliod Combo - Jund Midrange - Rakdos Midrange - Azorius Control - Temur Footfalls - Mono Black Midrange - Mill - Jund Saga - Spirits - Eldrazi Tron,Unknown - Delver - Hammer Time - WURG Control - Izzet Murktide - Izzet Prowess - Dimir Control - Burn - Amulet Titan - Heliod Combo - Jund Midrange - Rakdos Midrange - Azorius Control - Temur Footfalls - Mono Black Midrange - Mill - Jund Saga - Spirits - Eldrazi Tron
"Tiers 1.5",Amulet Titan - Heliod Combo - Temur Footfalls - Gruul Midrange - Mono White Taxes - Golgari Midrange - Orzhov Midrange - Miracles - Green Tron - Green Devotion - Mono Blue Control - Blue Living End - Sultai Tron - Reclamation - Grixis Shadow - Eldrazi Tron - WURG Blink - Abzan Midrange - Jund Saga - Yawgmoth - Bant Midrange - Mill - Esper Control - BTL Scapeshift - Shadow Prowess - Mono Green Midrange - Mono Green Control - Grixis Saga - 5 Color Turbo Tibalt - Sultai Midrange - Jeskai Saga - Mono White Midrange - Izzet Midrange - Crabvine - UBRG Midrange - Humans - Elementals - Sultai Control - WUBG Blink - Creativity Combo - Obosh Aggro,WURG Blink - Enigmatic Incarnation - Yawgmoth - Temur Footfalls - Izzet Murktide - Izzet Saga - Asmo Urza - Obosh Aggro - Ad Nauseam - Blue Living End - Belcher - Hammer Time - Burn - Gifts Storm - Thopter Urza - WURG Control - Bogles - Boros Prowess - Jeskai Saga - Creativity Combo - Jund Shadow - Esper Control - Bant Control - Pyro Prison - Temur Blink - Grixis Shadow - Taking Turns - Mardu Midrange - Green Tron - Stoneblade - Grixis Control - Bant Blink - Jund Midrange - Crabvine - Delver - Miracles - Azorius Control - Affinity - Mono White Midrange - WUBG Control - Sultai Shadow - Dimir Midrange - Domain Zoo - Oops All Spells,Green Tron - Jund Midrange - Grixis Shadow - Azorius Control - WURG Footfalls - Obosh Aggro - Esper Control - Jeskai Saga - Grixis Monkey - Izzet Saga - Miracles - Creativity Combo - Asmo Food - Reanimator - Enigmatic Incarnation - Ad Nauseam - Mardu Midrange - Living End - Jund Shadow - Belcher - Grixis Control - Stoneblade - Crabvine - Hardened Scales - Spirits - Mono White Midrange - Mono Black Midrange - Golgari Midrange - Mono White Taxes - Reclamation - Asmo Urza - BTL Valki - Rakdos Midrange - Boros Prowess - Bant Blink - Bant Control - Izzet Breach - Orzhov Midrange - Glimpse Combo - Oops All Spells - Humans - Titan Shift - Unknown - Taking Turns,Blue Living End - WURG Blink - Green Tron - BTL Scapeshift - Miracles - Dredge - Yawgmoth - Shadow Prowess - Grixis Shadow - 5 Color Turbo Tibalt - Elementals - Mono White Taxes - Golgari Midrange - Jeskai Control - Izzet Control - Temur Midrange - Esper Control - Orzhov Midrange - Reclamation - WUBG Blink - Jeskai Saga - Gruul Midrange - Niv To Light - Obosh Aggro - Green Devotion - Mono Blue Control - Crabvine - Creativity Combo - Winota - Mono White Midrange - Abzan Midrange - Mardu Midrange - Grixis Control - Izzet Saga - Jund Shadow - Rogues - Stoneblade - Sultai Tron - Humans - Bant Midrange - Grixis Saga - Ad Nauseam,Blue Living End - WURG Blink - Green Tron - BTL Scapeshift - Miracles - Dredge - Yawgmoth - Shadow Prowess - Grixis Shadow - 5 Color Turbo Tibalt - Elementals - Mono White Taxes - Golgari Midrange - Jeskai Control - Izzet Control - Temur Midrange - Esper Control - Orzhov Midrange - Reclamation - WUBG Blink - Jeskai Saga - Gruul Midrange - Niv To Light - Obosh Aggro - Green Devotion - Mono Blue Control - Crabvine - Creativity Combo - Winota - Mono White Midrange - Abzan Midrange - Mardu Midrange - Grixis Control - Izzet Saga - Jund Shadow - Rogues - Stoneblade - Sultai Tron - Humans - Bant Midrange - Grixis Saga - Ad Nauseam
"Tiers 2",Thalia Stompy - Grixis Control - Oops All Spells - Niv To Light - Mardu Midrange - UBRG Tron - Stoneblade - Jund Shadow - Midrange - Izzet Saga - Temur Tron - Esper Blink - Mono Green Titan - Bant Blink - Ad Nauseam - Belcher - Infect - Enigmatic Incarnation - Bant Control - Elves - Boros Prowess - Grixis Monkey - Mono Blue Midrange - Dimir Midrange - Dimir Shadow - Orzhov Taxes - Living End - Goblins - Asmo Urza - Affinity - Taking Turns - WURG Footfalls - Grinding Breach - Merfolk - 5 Color Control - Azorius Midrange - Reanimator - Hardened Scales - Grixis Midrange - Thopter Urza - Pyro Prison,Infect - Esper Blink - 5 Color Control - Reclamation - Humans - WUBR Control - Grinding Breach - Orzhov Taxes - 5 Color Blink - Golgari Midrange - Mono White Taxes - UBRG Control - Omnath Saheeli - Goblins - Orzhov Blink - Dimir Shadow - Spirits - Sultai Blink - Orzhov Midrange - Temur Control - Enchantress - Mono Black Midrange - Grixis Saga - Abzan Midrange - Rakdos Midrange - Reclaimer Titan - Midrange - Merfolk - Sultai Midrange - Temur Tron - Mono Green Titan - Mono Blue Midrange - Green Devotion - Mono Blue Control - Azorius Midrange - Bant Midrange - Jeskai Control - Gruul Midrange - Elves,Abzan Midrange - Jeskai Control - Thopter Urza - Green Devotion - Esper Blink - Grixis Saga - Mono Blue Control - Dimir Control - Infect - Gruul Midrange - Pyro Prison - Affinity - Dredge - Sultai Midrange - Dimir Midrange - Bant Midrange - Gifts Storm - Temur Midrange - Midrange - Sultai Tron - Izzet Control - Orzhov Taxes - Temur Blink - Bogles - Temur Tron - 5 Color Control - Grinding Breach - Goblins - Dimir Shadow - Mono Green Titan - UBRG Tron - Winota - Sultai Control - Thalia Stompy - Mono Blue Midrange - WUBR Control - Rogues - WUBG Control - Sultai Shadow - Merfolk,Oops All Spells - Grixis Monkey - Belcher - WURG Footfalls - Enigmatic Incarnation - Sultai Midrange - Bant Blink - Living End - Reanimator - Bant Control - Boros Prowess - Asmo Urza - Hardened Scales - Esper Blink - Asmo Food - Sultai Control - Midrange - BTL Valki - Infect - Taking Turns - Temur Tron - UBRG Tron - Mono Green Control - Thalia Stompy - Izzet Breach - UBRG Midrange - Dimir Midrange - Affinity - Thopter Urza - Glimpse Combo - Mono Green Titan - Titan Shift - Mono Green Midrange - Pyro Prison - Orzhov Taxes - Dimir Shadow - Goblins - Grinding Breach - 5 Color Control - Gifts Storm - Mono Blue Midrange - Elves - Temur Blink - Bogles,Oops All Spells - Grixis Monkey - Belcher - WURG Footfalls - Enigmatic Incarnation - Sultai Midrange - Bant Blink - Living End - Reanimator - Bant Control - Boros Prowess - Asmo Urza - Hardened Scales - Esper Blink - Asmo Food - Sultai Control - Midrange - BTL Valki - Infect - Taking Turns - Temur Tron - UBRG Tron - Mono Green Control - Thalia Stompy - Izzet Breach - UBRG Midrange - Dimir Midrange - Affinity - Thopter Urza - Glimpse Combo - Mono Green Titan - Titan Shift - Mono Green Midrange - Pyro Prison - Orzhov Taxes - Dimir Shadow - Goblins - Grinding Breach - 5 Color Control - Gifts Storm - Mono Blue Midrange - Elves - Temur Blink - Bogles
"Tiers 2.5",BTL Valki - Jeskai Murktide - WUBR Control - Sultai Blink - Azorius Blink - Reclaimer Titan - Enchantress - Gifts Storm - UBRG Control - Izzet Breach - Temur Blink - Simic Midrange - Bogles - 5 Color Blink - Orzhov Blink - WUBG Control - Sultai Shadow - Asmo Food - Titan Shift - Blue Tron - Omnath Saheeli - Temur Control - Glimpse Combo - Domain Zoo,UBRG Tron - Sultai Tron - Sultai Control - Dredge - Blue Tron - Thalia Stompy - Unknown - Dimir Control - Temur Midrange - Simic Midrange - Izzet Control - UBRG Midrange - Winota - Jeskai Murktide - Mono Green Control - Grixis Midrange - Rogues - Mono Green Midrange - Izzet Midrange - Azorius Blink,Elves - UBRG Midrange - UBRG Control - Sultai Blink - 5 Color Blink - Azorius Midrange - Mono Green Control - Domain Zoo - Enchantress - Orzhov Blink - Omnath Saheeli - Reclaimer Titan - Mono Green Midrange - Temur Control - Izzet Midrange - Blue Tron - Grixis Midrange - Simic Midrange - Jeskai Murktide - Azorius Blink,Merfolk - Izzet Midrange - WUBR Control - Azorius Midrange - WUBG Control - Sultai Shadow - Sultai Blink - UBRG Control - 5 Color Blink - Enchantress - Orzhov Blink - Reclaimer Titan - Domain Zoo - Omnath Saheeli - Temur Control - Grixis Midrange - Jeskai Murktide - Blue Tron - Simic Midrange - Azorius Blink,Merfolk - Izzet Midrange - WUBR Control - Azorius Midrange - WUBG Control - Sultai Shadow - Sultai Blink - UBRG Control - 5 Color Blink - Enchantress - Orzhov Blink - Reclaimer Titan - Domain Zoo - Omnath Saheeli - Temur Control - Grixis Midrange - Jeskai Murktide - Blue Tron - Simic Midrange - Azorius Blink
