"","CardNames","DeckCount","WinrateAverage"
"1","Dragonlord Dromoka",2,100
"2","Consecrated Sphinx",1,100
"3","Akroma, Angel of Fury",1,100
"4","Talisman of Progress",1,100
"5","Darksteel Citadel",1,100
"6","Emrakul, the Promised End",4,87.5
"7","Knight of Autumn",4,85
"8","Sheltered Thicket",8,83.3
"9","Copperline Gorge",2,82.4
"10","Valki, God of Lies",7,82.1
"11","Bring to Light",7,82.1
"12","Oblivion Ring",1,81.8
"13","Thragtusk",4,81.2
"14","Wandering Mind",8,80.9
"15","Kitesail Freebooter",3,80
"16","Ancient Ziggurat",3,80
"17","Unclaimed Territory",3,80
"18","Mikokoro, Center of the Sea",1,80
"19","Razorverge Thicket",1,80
"20","Hedron Crab",2,78.6
"21","Ruin Crab",2,78.6
"22","Fractured Sanity",2,78.6
"23","Tasha's Hideous Laughter",2,78.6
"24","Archive Trap",2,78.6
"25","Crypt Incursion",2,78.6
"26","Echoing Truth",2,78.6
"27","Into the Story",2,78.6
"28","Murderous Cut",2,78.6
"29","Surgical Extraction",2,78.6
"30","Visions of Beyond",2,78.6
"31","Shelldock Isle",2,78.6
"32","Brought Back",5,77.8
"33","Showdown of the Skalds",5,77.8
"34","Kiki-Jiki, Mirror Breaker",2,77.8
"35","Restoration Angel",1,77.8
"36","Wall of Blossoms",1,77.8
"37","Traverse the Ulvenwald",1,77.8
"38","Mystic Forge",1,77.8
"39","Serum Powder",1,77.8
"40","The Underworld Cookbook",1,77.8
"41","Saheeli Rai",1,77.8
"42","Felidar Guardian",1,77.8
"43","Sun Titan",1,77.8
"44","Oath of Nissa",1,77.8
"45","Eladamri's Call",10,77.4
"46","Scapeshift",7,77.4
"47","Spell Snare",9,77.1
"48","Snow-Covered Island",36,77
"49","Snow-Covered Forest",37,76.9
"50","Meddling Mage",10,76.9
