"","CardNames","DeckCount","Winrate95Min"
"1","Lightning Helix",30,70.3
"2","Gut Shot",7,70.2
"3","Lurrus of the Dream-Den",99,70
"4","Mystical Dispute",129,70
"5","Engineered Explosives",161,70
"6","Pithing Needle",69,69.8
"7","Relic of Progenitus",76,69.7
"8","Dress Down",81,69.5
"9","Alpine Moon",89,69.5
"10","Flusterstorm",67,69.2
"11","Terminate",41,69
"12","Force of Negation",81,68.7
"13","Soul-Guide Lantern",40,68.6
"14","Endurance",83,68.6
"15","Jace, the Mind Sculptor",45,68.4
"16","Nihil Spellbomb",71,68.4
"17","Emrakul, the Promised End",26,68.3
"18","Subtlety",34,68.3
"19","Yorion, Sky Nomad",43,68.3
"20","Kolaghan's Command",40,68.3
"21","Thoughtseize",72,68.2
"22","Force of Vigor",94,68
"23","Tourach, Dread Cantor",26,67.8
"24","Chalice of the Void",65,67.6
"25","Spell Pierce",35,67.5
"26","Collective Brutality",18,67.3
"27","Tormod's Crypt",22,67
"28","Celestial Purge",26,66.9
"29","Aether Gust",31,66.9
"30","Blood Moon",60,66.9
"31","Kaheera, the Orphanguard",33,66.6
"32","Sanctifier en-Vec",50,66.6
"33","Kor Firewalker",12,66.3
"34","Ghost Quarter",18,66.3
"35","Dovin's Veto",37,66.3
"36","Rest in Peace",42,66.2
"37","Fury",22,66
"38","Veil of Summer",52,66
"39","Void Mirror",33,65.8
"40","Liquimetal Coating",18,65.7
"41","Torpor Orb",25,65.6
"42","Shark Typhoon",24,65.5
"43","Path to Exile",44,65.3
"44","Prismatic Ending",47,65.3
"45","Walking Ballista",16,65.2
"46","Supreme Verdict",11,65
"47","Duress",14,64.7
"48","Outland Liberator",15,64.7
"49","Emrakul, the Aeons Torn",21,64.6
"50","Obsidian Charmaw",6,64.5
