"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2297,0.734
"2","Mark Poole",876,0.726
"3","Anastasia Ovchinnikova",783,0.737
"4","Christopher Rush",779,0.731
"5","John Stanko",646,0.725
"6","Chippy",560,0.732
"7","Jung Park",512,0.721
"8","Simon Dominic",505,0.734
"9","Aleksi Briclot",500,0.724
"10","Eric Deschamps",454,0.728
"11","Kari Christensen",449,0.737
"12","Ron Spears",437,0.728
"13","Chris Rallis",433,0.734
"14","Martina Fackova",423,0.734
"15","Jason Chan",416,0.722
"16","Shelly Wan",408,0.732
"17","Philip Straub",396,0.734
"18","Adam Paquette",393,0.716
"19","Titus Lunter",377,0.731
"20","Alayna Danner",351,0.73
"21","John Avon",342,0.729
"22","Howard Lyon",334,0.727
"23","Evan Shipard",328,0.728
"24","Vincent Proce",306,0.727
"25","Randy Vargas",296,0.714
"26","Paul Scott Canavan",288,0.724
"27","Tomasz Jedruszek",283,0.728
"28","Raoul Vitale",282,0.728
"29","Svetlin Velinov",274,0.728
"30","Tom Wänerstrand",273,0.721
"31","Izzy",271,0.71
"32","Ekaterina Burmak",262,0.73
"33","Chase Stone",260,0.749
"34","Mark Zug",238,0.723
"35","Chris Rahn",234,0.731
"36","Anthony S. Waters",231,0.745
"37","Lucas Graciano",226,0.739
"38","Jesper Myrfors",213,0.715
"39","Franz Vohwinkel",213,0.729
"40","Zezhou Chen",212,0.736
"41","Cyril Van Der Haegen",211,0.715
"42","Ryan Pancoast",211,0.705
"43","Dmitry Burmak",210,0.715
"44","Sam Burley",209,0.738
"45","Vance Kovacs",208,0.738
"46","Iain McCaig",208,0.732
"47","Daarken",203,0.719
"48","Seb McKinnon",202,0.727
"49","Cliff Childs",199,0.727
"50","Lake Hurwitz",197,0.719
"51","Kev Walker",196,0.729
"52","Mike Bierek",191,0.72
"53","Terese Nielsen",190,0.728
"54","Douglas Shuler",190,0.723
"55","Yeong-Hao Han",177,0.713
"56","Raymond Swanland",173,0.705
"57","Mark Tedin",170,0.716
"58","Jonas De Ro",169,0.733
"59","Michael C. Hayes",158,0.716
"60","Jason Rainville",157,0.715
"61","Jean-Sébastien Rossbach",156,0.739
"62","Bastien L. Deharme",155,0.729
"63","Johannes Voss",155,0.716
"64","Amy Weber",151,0.721
"65","Todd Lockwood",151,0.718
"66","Pete Venters",147,0.737
"67","Warren Mahy",146,0.72
"68","Kieran Yanner",131,0.726
"69","James Paick",127,0.701
"70","Dave Kendall",117,0.734
"71","Greg Hildebrandt",117,0.696
"72","Scott Murphy",111,0.735
"73","Greg Staples",107,0.743
"74","David Martin",105,0.695
"75","Steve Argyle",105,0.685
"76","Caio Monteiro",104,0.724
"77","Ben Thompson",103,0.734
"78","Richard Wright",101,0.72
"79","Anson Maddocks",100,0.761
"80","Fred Fields",94,0.732
"81","DiTerlizzi",93,0.738
"82","Adam Rex",92,0.72
"83","Wisnu Tan",89,0.743
"84","Richard Whitters",85,0.698
"85","Campbell White",84,0.679
"86","Steven Belledin",83,0.731
"87","Dan Frazier",82,0.728
"88","Matt Stewart",81,0.712
"89","Heather Hudson",78,0.719
"90","Volkan Baǵa",77,0.717
"91","Pat Morrissey",74,0.769
"92","Cynthia Sheppard",74,0.724
"93","Dan Scott",70,0.726
"94","Jim Nelson",68,0.73
"95","Justin Murray",67,0.761
"96","Christopher Moeller",67,0.739
"97","Martina Pilcerova",65,0.715
"98","Filip Burburan",61,0.752
"99","Darrell Riche",60,0.664
"100","Wayne England",58,0.721
"101","Antonio José Manzanedo",58,0.717
"102","Michael Sutfin",58,0.719
"103","Yongjae Choi",56,0.73
"104","Michael Komarck",53,0.708
"105","Zoltan Boros",52,0.694
"106","Jeff Miracola",51,0.663
"107","Johann Bodin",50,0.754
"108","Nicholas Gregory",49,0.69
"109","Christine Choi",49,0.679
"110","Lars Grant-West",48,0.703
"111","Nicholas Elias",47,0.75
"112","Karl Kopinski",47,0.725
"113","Tomas Giorello",47,0.712
"114","Jaime Jones",45,0.741
"115","Heonhwa Choe",44,0.724
"116","Sidharth Chaturvedi",44,0.689
"117","Daniel Ljunggren",40,0.709
"118","John Matson",39,0.71
"119","David Palumbo",39,0.739
"120","Noah Bradley",38,0.761
"121","Khang Le",37,0.727
"122","Nils Hamm",37,0.707
"123","Mark Winters",36,0.721
"124","Scott M. Fischer",35,0.731
"125","Iris Compiet",33,0.726
"126","Viktor Titov",32,0.691
"127","Stephen Tappin",32,0.66
"128","Jesper Ejsing",32,0.729
"129","Jason Felix",31,0.706
"130","Zoltan Boros & Gabor Szikszai",30,0.735
"131","Alex Horley-Orlandelli",29,0.763
"132","Eric Fortune",29,0.714
"133","Luca Zontini",29,0.744
"134","Bryan Sola",28,0.72
"135","Brom",27,0.708
"136","Dimitar Marinski",27,0.731
"137","Victor Adame Minguez",26,0.688
"138","Randy Gallegos",26,0.732
"139","Chris Cold",25,0.729
"140","Lucas Staniec",25,0.667
"141","Thomas M. Baxa",24,0.688
"142","Lie Setiawan",24,0.725
"143","Willian Murai",22,0.733
"144","Wayne Reynolds",22,0.716
"145","Zack Stella",21,0.741
"146","Caroline Gariba",21,0.692
"147","Milivoj Ćeran",21,0.694
"148","Craig J Spearing",21,0.667
"149","Charles Urbach",20,0.727
"150","Mitsuaki Sagiri",20,0.733
"151","Austin Hsu",20,0.683
"152","Edward P. Beard, Jr.",20,0.718
"153","Jana Schirmer & Johannes Voss",20,0.698
"154","Andrew Mar",20,0.688
"155","Mitchell Malloy",19,0.778
"156","Richard Kane Ferguson",19,0.675
"157","Chris Ostrowski",18,0.69
"158","Rebecca Guay",16,0.725
"159","Chuck Lukacs",16,0.73
"160","Matt Cavotta",16,0.739
"161","Deruchenko Alexander",16,0.607
"162","Grzegorz Rutkowski",15,0.727
"163","Hideaki Takamura",14,0.771
"164","Sam Wood",14,0.731
"165","Johan Grenier",14,0.737
"166","Matt Thompson",14,0.717
"167","Sarah Finnigan",13,0.728
"168","Donato Giancola",12,0.667
"169","Magali Villeneuve",12,0.75
"170","Alexander Forssberg",12,0.619
"171","Pauline Voss",11,0.72
"172","Brian Snõddy",11,0.674
"173","Winona Nelson",11,0.655
"174","Livia Prima",10,0.73
"175","Ryan Yee",10,0.692
"176","Tim Hildebrandt",10,0.718
"177","Jim Murray",10,0.72
"178","G-host Lee",9,0.717
"179","Ralph Horsley",9,0.727
"180","Phil Foglio",9,0.682
"181","Mark A. Nelson",9,0.667
"182","Sung Choi",8,0.833
"183","Drew Tucker",8,0.786
"184","Ilse Gort",8,0.786
"185","Kimonas Theodossiou",8,0.722
"186","Dominick Domingo",8,0.727
"187","Lius Lasahido",8,0.655
"188","Carl Critchlow",8,0.647
"189","Ron Spencer",8,0.636
"190","Jason A. Engle",7,0.655
"191","Mark Brill",7,0.719
"192","Omar Rayyan",7,0.571
"193","E. M. Gist",7,0.667
"194","Jeremy Jarvis",6,0.706
"195","Melissa A. Benson",6,0.75
"196","Steve Prescott",6,0.677
"197","Marta Nael",6,0.692
"198","Aaron Miller",6,0.714
"199","Sara Winters",6,0.7
"200","Mathias Kollros",6,0.571
"201","David Hudnut",5,0.714
"202","Wesley Burt",5,0.769
"203","Peter Mohrbacher",5,0.75
"204","Jakub Kasper",4,0.778
"205","Robbie Trevino",4,0.75
"206","Andreas Rocha",4,0.7
"207","Maria Zolotukhina",4,0.667
"208","John Howe",4,0.714
"209","Piotr Dura",4,0.625
"210","D. Alexander Gregory",4,0.75
"211","Michael Bruinsma",3,0.727
"212","Igor Kieryluk",3,0.667
"213","Tyler Walpole",3,0.714
"214","Kekai Kotaki",3,0.625
"215","rk post",3,0.75
"216","Jokubas Uogintas",3,0.75
"217","Anthony Jones",3,0.75
"218","Jama Jurabaev",3,0.571
"219","David Rapoza",3,0.571
"220","Yohann Schepacz",2,0.786
"221","Joe Slucher",2,0.722
"222","Daren Bader",2,1
"223","Mike Dringenberg",2,1
"224","Bud Cook",2,0.667
"225","Jeremy Enecio",2,0.571
"226","Bryon Wackwitz",1,0.7
"227","Lorenzo Mastroianni",1,0.625
"228","Eytan Zana",1,0.75
"229","Greg Opalinski",1,0.571
