"","CardNames","DeckCount","Winrate95Min"
"1","Expressive Iteration",129,71.4
"2","Snow-Covered Island",36,71.1
"3","Snow-Covered Forest",37,71
"4","Unholy Heat",127,70.7
"5","Scalding Tarn",161,70.7
"6","Windswept Heath",70,70.6
"7","Steam Vents",164,70.6
"8","Wrenn and Six",68,70.5
"9","Omnath, Locus of Creation",50,70.4
"10","Stomping Ground",91,70.4
"11","Misty Rainforest",150,70.4
"12","Flooded Strand",149,70.4
"13","Temple Garden",59,70.2
"14","Breeding Pool",97,70.2
"15","Mishra's Bauble",116,70.2
"16","Snow-Covered Plains",48,70.1
"17","Counterspell",106,70
"18","Dragon's Rage Channeler",106,70
"19","Raugrin Triome",83,69.9
"20","Teferi, Time Raveler",92,69.8
"21","Ragavan, Nimble Pilferer",123,69.8
"22","Lightning Bolt",156,69.8
"23","Polluted Delta",106,69.7
"24","Fatal Push",31,69.5
"25","Hallowed Fountain",89,69.5
"26","Overgrown Tomb",28,69.3
"27","Wooded Foothills",89,69.3
"28","Blood Crypt",61,69.2
"29","Urza's Saga",91,69.2
"30","Prismatic Ending",99,69.2
"31","Spreading Seas",57,69.1
"32","Inquisition of Kozilek",58,69.1
"33","Thoughtseize",87,69.1
"34","Island",142,69.1
"35","Solitude",83,69
"36","Verdant Catacombs",28,68.9
"37","Consider",54,68.9
"38","Bloodstained Mire",75,68.9
"39","Eternal Witness",30,68.8
"40","Ketria Triome",62,68.8
"41","Kolaghan's Command",53,68.7
"42","Archmage's Charm",78,68.7
"43","Sheltered Thicket",8,68.6
"44","Abundant Growth",38,68.6
"45","Shadowspear",65,68.6
"46","Sacred Foundry",78,68.6
"47","Snow-Covered Mountain",34,68.5
"48","Serum Visions",49,68.5
"49","Swamp",67,68.5
"50","Supreme Verdict",44,68.4
