"","CardNames","DeckCount","WinrateAverage"
"1","Grand Abolisher",1,100
"2","Consecrated Sphinx",1,100
"3","Condemn",1,100
"4","Dispatch",1,100
"5","Grim Lavamancer",1,100
"6","Unmoored Ego",4,87.5
"7","Jegantha, the Wellspring",2,87.5
"8","Wilt",2,87.5
"9","Gut Shot",7,85
"10","Anger of the Gods",6,83.3
"11","Stormbreath Dragon",3,83.3
"12","Obsidian Charmaw",6,81.8
"13","Kroxa, Titan of Death's Hunger",2,81.2
"14","Assassin's Trophy",4,80
"15","Gaddock Teeg",3,80
"16","Treasure Vault",2,80
"17","Seasoned Pyromancer",1,80
"18","Kor Firewalker",12,78.7
"19","Baleful Mastery",2,78.6
"20","Damnation",2,78.6
"21","Extirpate",2,78.6
"22","Search for Azcanta",2,78.6
"23","Skullcrack",4,78.3
"24","Wall of Blossoms",1,77.8
"25","Traverse the Ulvenwald",1,77.8
"26","Rip Apart",1,77.8
"27","Teferi, Hero of Dominaria",1,77.8
"28","Bottled Cloister",1,77.8
"29","Stonehorn Dignitary",1,77.8
"30","Meddling Mage",7,77.5
"31","Gaea's Blessing",4,77.3
"32","Lightning Helix",30,77
"33","Painful Truths",2,76.9
"34","Possessed Portal",2,76.9
"35","Ashiok, Dream Render",8,76.6
"36","Magus of the Moon",6,76.6
"37","Lightning Bolt",4,76.2
"38","Memory Deluge",3,76.2
"39","Supreme Verdict",11,75.9
"40","Collective Brutality",18,75.6
"41","Emrakul, the Promised End",26,75.3
"42","Walking Ballista",16,75.3
"43","Liquimetal Coating",18,75.2
"44","Tormod's Crypt",22,75
"45","Ghost Quarter",18,75
"46","Dark Confidant",6,75
"47","Crime // Punishment",4,75
"48","Witchbane Orb",3,75
"49","Elixir of Immortality",2,75
"50","Reclamation Sage",2,75
