"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",146,71.3
"2","Rending Volley",125,71.1
"3","Redcap Melee",113,71
"4","Unlicensed Hearse",111,69.9
"5","Aether Gust",98,70.2
"6","Spell Pierce",69,71
"7","Disdainful Stroke",61,69.9
"8","Jegantha, the Wellspring",56,71.6
"9","Anger of the Gods",55,71.9
"10","Damping Sphere",52,70.8
"11","Go Blank",52,70.8
"12","Noxious Grasp",51,71.2
"13","Alpine Moon",45,72.9
"14","Duress",44,71.3
"15","Fry",42,71.8
"16","Portable Hole",37,71.4
"17","Rest in Peace",36,71.3
"18","Hullbreaker Horror",34,72.3
"19","Negate",33,72.7
"20","Deafening Silence",33,70.9
"21","Abrade",33,70.5
"22","Dovin's Veto",33,71.1
"23","Elite Spellbinder",30,72.1
"24","Narset's Reversal",29,70.7
"25","Kolaghan's Command",28,71.2
"26","Chandra, Torch of Defiance",27,69.2
"27","Archon of Emeria",27,70.6
"28","Tablet of the Guilds",27,70.4
"29","Skyclave Apparition",25,71.9
"30","Yorion, Sky Nomad",25,71.8
"31","Lava Coil",23,70.3
"32","Pithing Needle",23,70.8
"33","Thought Distortion",23,73.2
"34","Roiling Vortex",21,69.5
"35","Skysovereign, Consul Flagship",21,67.1
"36","Approach of the Second Sun",20,73.5
"37","Ray of Enfeeblement",20,66.9
"38","Sunset Revelry",20,71.6
"39","Rampaging Ferocidon",19,69.9
"40","Legion's End",19,70.1
"41","Dream Trawler",19,69.2
"42","Settle the Wreckage",18,69.7
"43","Grafdigger's Cage",17,67.8
"44","Tormod's Crypt",17,66.9
"45","Ugin, the Spirit Dragon",17,72.6
"46","Chandra's Defeat",17,72.9
"47","Path of Peril",17,72.1
"48","Thoughtseize",16,74.5
"49","Thing in the Ice",16,67
"50","Reidane, God of the Worthy",16,69.7
