"CardNames","CardCount","DeckCount","WinCount","MatchCount","WinrateAverage","Winrate95Min","Winrate95Max","Archetypes","URL","Artists","Colors","CMC","Types","FirstSet","CardCountOutTotalCards","DeckCountOutTotalDecks","AverageCopies"
"Boseiju, Who Endures",6,6,32,43,74.4,58.8,86.5," 6 Simic Lotus Field 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-16#raest_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-23#raest_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-23#mattn_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-29#bullwinkkle_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-06#raest_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-06-01#raest_- 
","Chris Ostrowski","",0,"Land","NEO",0.1,1.9,1
"Debt to the Kami",2,1,3,4,75,19.4,99.4," 1 Rakdos Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-06-01#integralhdk_- 
","Jodie Muir","B",3,"Instant","NEO",0,0.3,2
"Farewell",4,4,19,26,73.1,52.2,88.4," 4 Azorius Control 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-29#tunaktunak_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-05#schnda_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-06#schnda_rd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-06-04#schnda_- 
","Seb McKinnon","W",6,"Sorcery","NEO",0.1,1.2,1
"Hidetsugu Consumes All",5,3,15,21,71.4,47.8,88.7," 1 Grixis Midrange 
 2 Rakdos Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-15#showtime__th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-30#runeskjold_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-06#comboman_th_place 
","Chris Cold","B,R",3,"Enchantment","NEO",0.1,0.9,1.7
"Invoke Despair",4,2,8,11,72.7,39,94," 2 Mono Black Midrange 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-22#moaozis_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-05-27#wiztech_- 
","Olivier Bernard","B",5,"Sorcery","NEO",0.1,0.6,2
"March of Swirling Mist",5,5,27,36,75,57.8,87.9," 5 Simic Lotus Field 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-16#raest_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-23#raest_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-29#bullwinkkle_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-06#raest_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-06-01#raest_- 
","Iris Compiet","U",1,"Instant","NEO",0.1,1.6,1
"Reckoner Bankbuster",2,1,4,7,57.1,18.4,90.1," 1 Esper Grease Fang 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-16#talisker_th_place 
","Steve Prescott","",2,"Artifact","NEO",0,0.3,2
"Tamiyo's Safekeeping",2,1,4,7,57.1,18.4,90.1," 1 Simic Stompy 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-23#jjm_th_place 
","Aurore Folny","G",1,"Instant","NEO",0,0.3,2
"The Reality Chip",2,2,8,14,57.1,28.9,82.3," 2 Simic Stompy 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-23#jjm_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-30#jjm_th_place 
","Campbell White","U",2,"Artifact,Creature","NEO",0,0.6,1
"The Wandering Emperor",10,6,25,37,67.6,50.2,82," 6 Esper Grease Fang 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-16#musasabi_nd_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-16#talisker_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-06#coldfire_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-06-06#karnagekardsent_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-05-14#coldfire_- 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-06-04#karnagekardsent_- 
","William Arnold","W",4,"Planeswalker","NEO",0.2,1.9,1.7
"Voltage Surge",6,2,9,11,81.8,48.2,97.7," 2 Rakdos Anvil 
"," https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-challenge-2022-05-22#oliver_hart_th_place 
 https://magic.wizards.com/en/articles/archive/mtgo-standings/pioneer-preliminary-2022-05-19#joaoclaudioms_- 
","Randy Vargas","R",1,"Instant","NEO",0.1,0.6,3
