"","CardNames","DeckCount","WinrateAverage"
"1","Assassin's Trophy",1,100
"2","Mutavault",2,87.5
"3","Sprite Dragon",1,87.5
"4","Doom Blade",1,87.5
"5","Vampires' Vengeance",1,87.5
"6","Tolsimir, Friend to Wolves",4,84.2
"7","The Meathook Massacre",2,81.8
"8","Voltage Surge",2,81.8
"9","Curse of Shaken Faith",2,81.8
"10","Ob Nixilis, the Adversary",5,80.8
"11","Claim the Firstborn",3,80
"12","Courser of Kruphix",1,80
"13","Elvish Mystic",1,80
"14","Llanowar Elves",1,80
"15","Liliana, Waker of the Dead",3,78.9
"16","Kenrith's Transformation",1,77.8
"17","Soul-Guide Lantern",6,76.9
"18","Thalia, Guardian of Thraben",5,76.9
"19","Ulamog, the Ceaseless Hunger",2,76.5
"20","Kazuul's Fury",4,76
"21","Surrak Dragonclaw",5,75.9
"22","Supreme Verdict",7,75.6
"23","March of Swirling Mist",5,75
"24","Ranger Class",2,75
"25","Unsubstantiate",1,75
"26","Memory Deluge",1,75
"27","Baneslayer Angel",1,75
"28","Justice Strike",1,75
"29","Rem Karolus, Stalwart Slayer",1,75
"30","Rite of Oblivion",1,75
"31","Unleash the Inferno",1,75
"32","Gideon, Ally of Zendikar",1,75
"33","Illuminator Virtuoso",1,75
"34","Embercleave",1,75
"35","Xenagos, the Reveler",1,75
"36","Tireless Tracker",1,75
"37","Soul Shatter",1,75
"38","Dreamshackle Geist",1,75
"39","Dreadhorde Arcanist",1,75
"40","Dovin, Hand of Control",1,75
"41","Dive Down",1,75
"42","Debt to the Kami",1,75
"43","Thoughtseize",16,74.5
"44","Boseiju, Who Endures",6,74.4
"45","Natural State",6,74.4
"46","Graveyard Trespasser",9,74.1
"47","Weathered Runestone",7,73.9
"48","Elder Gargaroth",10,73.8
"49","Leyline of Sanctity",8,73.7
"50","Eliminate",3,73.7
