"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",146,68.4
"2","Rending Volley",125,67.9
"3","Redcap Melee",113,67.6
"4","Alpine Moon",45,67.5
"5","Anger of the Gods",55,67.1
"6","Jegantha, the Wellspring",56,66.7
"7","Spell Pierce",69,66.6
"8","Aether Gust",98,66.6
"9","Negate",33,66.4
"10","Unlicensed Hearse",111,66.4
"11","Hullbreaker Horror",34,66.3
"12","Fry",42,66.3
"13","Noxious Grasp",51,66
"14","Duress",44,65.8
"15","Damping Sphere",52,65.8
"16","Go Blank",52,65.7
"17","Thought Distortion",23,65.6
"18","Elite Spellbinder",30,65.4
"19","Portable Hole",37,65.4
"20","Approach of the Second Sun",20,65.3
"21","Rest in Peace",36,65.2
"22","Disdainful Stroke",61,65.2
"23","Thoughtseize",16,65.1
"24","Dovin's Veto",33,64.7
"25","Deafening Silence",33,64.7
"26","Skyclave Apparition",25,64.6
"27","Yorion, Sky Nomad",25,64.4
"28","Kolaghan's Command",28,64.2
"29","Abrade",33,64
"30","Chandra's Defeat",17,63.9
"31","Narset's Reversal",29,63.8
"32","Archon of Emeria",27,63.7
"33","Ugin, the Spirit Dragon",17,63.6
"34","Path of Peril",17,63.3
"35","Pithing Needle",23,63.3
"36","Tablet of the Guilds",27,63.3
"37","Sunset Revelry",20,63.2
"38","Mazemind Tome",12,62.2
"39","Peer into the Abyss",11,61.9
"40","Lava Coil",23,61.9
"41","Chandra, Torch of Defiance",27,61.7
"42","Legion's End",19,61.6
"43","Fatal Push",12,61.4
"44","Graveyard Trespasser",9,61
"45","Elder Gargaroth",10,60.9
"46","Valorous Stance",11,60.9
"47","Roiling Vortex",21,60.8
"48","Soul-Guide Lantern",6,60.7
"49","Thalia, Guardian of Thraben",5,60.7
"50","Settle the Wreckage",18,60.7
