"","CardNames","DeckCount","Winrate95Min"
"1","Sokenzan, Crucible of Defiance",104,68.4
"2","Island",137,68.2
"3","Otawara, Soaring City",151,68.2
"4","Mountain",115,67.6
"5","Fable of the Mirror-Breaker",80,67.5
"6","Urborg, Tomb of Yawgmoth",46,67.4
"7","Mana Confluence",46,67.4
"8","Expressive Iteration",96,67.3
"9","Steam Vents",94,67.2
"10","Den of the Bugbear",114,67.2
"11","Narset, Parter of Veils",41,67.1
"12","Blood Crypt",55,67.1
"13","Hall of Storm Giants",76,67.1
"14","Spirebluff Canal",88,67.1
"15","Consider",100,67.1
"16","Needleverge Pathway",53,67
"17","Treasure Cruise",84,67
"18","Flame-Blessed Bolt",49,66.9
"19","Riverglide Pathway",87,66.9
"20","Opt",94,66.9
"21","Sacred Foundry",50,66.8
"22","Strangle",55,66.8
"23","Fiery Impulse",54,66.8
"24","Bonecrusher Giant",61,66.6
"25","Haunted Ridge",43,66.5
"26","Eiganjo, Seat of the Empire",46,66.5
"27","Branchloft Pathway",48,66.5
"28","Temple Garden",51,66.5
"29","Stormcarved Coast",59,66.5
"30","Boseiju, Who Endures",66,66.5
"31","Thing in the Ice",32,66.4
"32","Blightstep Pathway",47,66.4
"33","Fatal Push",64,66.4
"34","Ob Nixilis, the Adversary",9,66.3
"35","Hive of the Eye Tyrant",49,66.3
"36","Esika's Chariot",41,66.2
"37","Takenuma, Abandoned Mire",49,66.2
"38","Soul-Scar Mage",77,66.2
"39","Arboreal Grazer",22,66.1
"40","Dreadbore",41,66.1
"41","Kroxa, Titan of Death's Hunger",42,66.1
"42","Swamp",57,66.1
"43","Monastery Swiftspear",75,66.1
"44","Bloodtithe Harvester",39,66
"45","Castle Vantress",37,66
"46","Reckless Rage",58,65.8
"47","Raugrin Triome",16,65.7
"48","Prosperous Innkeeper",36,65.7
"49","Tovolar's Huntmaster",36,65.7
"50","Winota, Joiner of Forces",36,65.7
