"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",162,67.7
"2","Brainstorm",154,67.7
"3","Misty Rainforest",150,68.1
"4","Ponder",145,67.9
"5","Wasteland",142,68.8
"6","Flooded Strand",138,68.4
"7","Scalding Tarn",129,67.2
"8","Volcanic Island",123,66.7
"9","Polluted Delta",115,68
"10","Island",112,67.6
"11","Pyroblast",90,67.8
"12","Daze",89,67.4
"13","Swords to Plowshares",86,68.9
"14","Expressive Iteration",84,66.9
"15","Endurance",77,70.3
"16","Prismatic Ending",77,68.5
"17","Karakas",76,70.7
"18","Mishra's Bauble",76,67.3
"19","Murktide Regent",73,66.6
"20","Lightning Bolt",72,67.2
"21","Mystic Sanctuary",72,67.2
"22","Brazen Borrower",71,66.2
"23","Lotus Petal",70,67.3
"24","Delver of Secrets",65,67.1
"25","Dragon's Rage Channeler",65,67
"26","Tundra",64,69.5
"27","Plains",61,68.8
"28","Forest",60,70
"29","Windswept Heath",60,69.1
"30","Green Sun's Zenith",58,68.6
"31","Steam Vents",58,66.9
"32","Ancient Tomb",58,66.8
"33","Boseiju, Who Endures",55,69.1
"34","Force of Negation",55,68.6
"35","Taiga",54,69.8
"36","Bojuka Bog",53,69.7
"37","Dryad Arbor",53,68.1
"38","Mountain",53,68
"39","Snow-Covered Island",49,69.3
"40","City of Traitors",48,66.8
"41","Savannah",47,69.8
"42","Wooded Foothills",47,70.5
"43","Elvish Reclaimer",46,68.8
"44","Verdant Catacombs",46,66.1
"45","Minsc & Boo, Timeless Heroes",45,69.7
"46","Tropical Island",44,68.5
"47","Simian Spirit Guide",44,66.1
"48","Prismatic Vista",43,68.2
"49","Urza's Saga",43,69.6
"50","Chrome Mox",40,67.2
