"","CardNames","DeckCount","WinrateAverage"
"1","Thought Monitor",1,100
"2","Key to the City",1,100
"3","Grindstone",1,100
"4","Portable Hole",1,100
"5","Twinshot Sniper",1,100
"6","Run Afoul",1,100
"7","Mystic Sanctuary",1,90.9
"8","Kappa Cannoneer",3,82.4
"9","Mana Tithe",2,81.8
"10","Meddling Mage",1,80
"11","Sphere of Resistance",5,79.2
"12","Vault of Whispers",2,76.5
"13","Relic of Progenitus",6,76.1
"14","Kataki, War's Wage",7,76
"15","Opposition Agent",8,75.8
"16","Hurkyl's Recall",4,75.8
"17","Supreme Verdict",7,75.6
"18","Peacekeeper",6,75
"19","Cabal Therapy",4,75
"20","Terminus",4,75
"21","Burrenton Forge-Tender",4,75
"22","Crucible of Worlds",4,75
"23","Caves of Chaos Adventurer",2,75
"24","Eiganjo, Seat of the Empire",1,75
"25","Timeless Dragon",1,75
"26","Cavern of Souls",1,75
"27","Academy Rector",1,75
"28","Arena Rector",1,75
"29","Sandwurm Convergence",1,75
"30","Ugin, the Spirit Dragon",1,75
"31","Apostle's Blessing",1,75
"32","Sylvan Library",1,75
"33","Tropical Island",1,75
"34","Aeve, Progenitor Ooze",1,75
"35","Firestorm",1,75
"36","Flayer of the Hatebound",1,75
"37","Kiora's Dismissal",1,75
"38","Thalia, Guardian of Thraben",1,75
"39","Tireless Tracker",1,75
"40","Gilded Drake",1,75
"41","Karn, Scion of Urza",1,75
"42","Swords to Plowshares",15,74.5
"43","Masked Vandal",7,74.5
"44","Veil of Summer",14,74.4
"45","Duress",5,74.4
"46","Field of the Dead",3,73.7
"47","Path to Exile",9,73.4
"48","Iona, Shield of Emeria",6,73.3
"49","Seeds of Innocence",5,73.3
"50","Council's Judgment",4,73.3
