"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",154,67.6
"2","Surgical Extraction",142,67.7
"3","Hydroblast",117,67.7
"4","Force of Negation",102,67.4
"5","Red Elemental Blast",100,66.8
"6","Meltdown",93,66.1
"7","Force of Vigor",71,67.9
"8","Maddening Hex",53,66.5
"9","Leyline of the Void",52,67.7
"10","Submerge",49,67.4
"11","Counterbalance",48,66.4
"12","Endurance",47,67
"13","Carpet of Flowers",44,70.1
"14","Rough // Tumble",41,67.3
"15","Magus of the Moon",41,67
"16","Collector Ouphe",38,67.4
"17","Mindbreak Trap",38,71
"18","Flusterstorm",37,69.1
"19","Thoughtseize",36,65.6
"20","Engineered Explosives",34,65.5
"21","Faerie Macabre",33,67.1
"22","Serenity",32,67.1
"23","Deafening Silence",32,68
"24","End the Festivities",27,64.5
"25","Pithing Needle",27,70.8
"26","Yorion, Sky Nomad",26,72.9
"27","Fiery Confluence",25,66.7
"28","Blue Elemental Blast",23,64
"29","Grafdigger's Cage",22,69.2
"30","Plague Engineer",21,68.6
"31","Karakas",19,70.7
"32","Progenitus",19,68.3
"33","Dead // Gone",19,66.7
"34","Choke",17,71.2
"35","Minsc & Boo, Timeless Heroes",16,68.1
"36","Sevinne's Reclamation",16,67.3
"37","Prismatic Ending",15,70.7
"38","Tower of the Magistrate",15,69
"39","Wear // Tear",15,66.3
"40","Ethersworn Canonist",15,72.9
"41","Trinisphere",15,67.3
"42","Swords to Plowshares",15,74.5
"43","Spell Pierce",15,67
"44","Glacial Chasm",14,69.8
"45","Dauthi Voidwalker",14,65.7
"46","Veil of Summer",14,74.4
"47","Izzet Staticaster",14,67
"48","Rest in Peace",14,69.1
"49","Ensnaring Bridge",14,70.3
"50","Tormod's Crypt",14,69.5
