"","CardNames","DeckCount","WinrateAverage"
"1","The Antiquities War",1,100
"2","Goblin Cratermaker",1,100
"3","Imperial Recruiter",1,100
"4","Brainstone",1,100
"5","Emrakul, the Promised End",2,87.5
"6","Aven Mindcensor",1,87.5
"7","Enlightened Tutor",3,86.7
"8","Deep Analysis",2,83.3
"9","Arid Mesa",4,81.8
"10","Ethersworn Canonist",2,81.8
"11","Doomsday",6,80
"12","Ensnaring Bridge",3,80
"13","Serra Paragon",2,80
"14","Predict",2,80
"15","Tourach, Dread Cantor",1,80
"16","The Tabernacle at Pendrell Vale",10,78.9
"17","Edge of Autumn",5,78
"18","Personal Tutor",5,78
"19","Extraction Specialist",4,77.8
"20","Consider",7,77.2
"21","Duress",8,76.9
"22","Rishadan Port",11,76.6
"23","Rotting Regisaur",2,76.5
"24","Helm of Obedience",2,76.5
"25","Leyline of the Void",2,76.5
"26","Urborg, Tomb of Yawgmoth",3,76
"27","Terminus",6,75.6
"28","Recruiter of the Guard",9,75
"29","Aether Vial",9,75
"30","Cathar Commando",6,75
"31","Flickerwisp",6,75
"32","Lion Sash",6,75
"33","Mother of Runes",6,75
"34","Vesuva",5,75
"35","Ulamog, the Ceaseless Hunger",4,75
"36","Cloudpost",4,75
"37","Eye of Ugin",4,75
"38","Glacial Chasm",4,75
"39","Glimmerpost",4,75
"40","Archon of Valor's Reach",4,75
"41","Sanctum Prelate",2,75
"42","Unearth",2,75
"43","Displacer Kitten",1,75
"44","Sea Gate Restoration",1,75
"45","Vampire Hexmage",1,75
"46","Sylvan Scrying",1,75
"47","Not of This World",1,75
"48","Scavenging Ooze",1,75
"49","Tireless Tracker",1,75
"50","Titania, Protector of Argoth",1,75
