"","CardNames","DeckCount","Winrate95Min"
"1","Karakas",76,66.5
"2","Doomsday",6,66.3
"3","Endurance",77,66.2
"4","The Tabernacle at Pendrell Vale",10,66.1
"5","Life from the Loam",31,65.9
"6","Wasteland",142,65.8
"7","Flooded Strand",138,65.4
"8","Forest",60,65.2
"9","Misty Rainforest",150,65.2
"10","Wooded Foothills",47,65.1
"11","Tundra",64,65
"12","Swords to Plowshares",86,65
"13","Ponder",145,64.9
"14","Force of Will",162,64.9
"15","Duress",8,64.8
"16","Brainstorm",154,64.8
"17","Taiga",54,64.7
"18","Polluted Delta",115,64.7
"19","Stoneforge Mystic",25,64.6
"20","Bojuka Bog",53,64.6
"21","Rishadan Port",11,64.3
"22","Savannah",47,64.3
"23","Windswept Heath",60,64.3
"24","Prismatic Ending",77,64.3
"25","Consider",7,64.2
"26","Minsc & Boo, Timeless Heroes",45,64.2
"27","Crop Rotation",34,64.1
"28","Snow-Covered Island",49,64.1
"29","Plains",61,64.1
"30","Island",112,64.1
"31","Scalding Tarn",129,64.1
"32","Collector Ouphe",22,64
"33","Boseiju, Who Endures",55,64
"34","Pyroblast",90,64
"35","Green Sun's Zenith",58,63.8
"36","Thassa's Oracle",20,63.7
"37","Force of Negation",55,63.7
"38","Daze",89,63.7
"39","Snow-Covered Plains",32,63.6
"40","Urza's Saga",43,63.6
"41","Narset, Parter of Veils",37,63.6
"42","Thespian's Stage",32,63.5
"43","Sylvan Library",31,63.5
"44","Uro, Titan of Nature's Wrath",34,63.5
"45","Elvish Reclaimer",46,63.4
"46","Volcanic Island",123,63.4
"47","Pithing Needle",15,63.3
"48","Dark Ritual",37,63.2
"49","Once Upon a Time",28,63.1
"50","Swamp",28,63.1
