"","CardNames","DeckCount","WinrateAverage"
"1","Blue Elemental Blast",1,100
"2","Painter's Servant",2,80
"3","Grindstone",2,80
"4","Endbringer",3,79.2
"5","Matter Reshaper",3,79.2
"6","Reality Smasher",3,79.2
"7","Thought-Knot Seer",3,79.2
"8","All Is Dust",3,79.2
"9","Warping Wail",3,79.2
"10","Eldrazi Temple",3,79.2
"11","Aether Spellbomb",2,77.8
"12","Pyroblast",5,76.5
"13","Relic of Progenitus",4,75.9
"14","Ulamog, the Ceaseless Hunger",6,75
"15","Cloudpost",6,75
"16","Eye of Ugin",6,75
"17","Glimmerpost",6,75
"18","Vesuva",6,75
"19","Knight of the Reliquary",5,75
"20","Ad Nauseam",2,75
"21","Wishclaw Talisman",2,75
"22","Scattered Groves",1,75
"23","Rest in Peace",1,75
"24","Emrakul, the Promised End",1,75
"25","Candelabra of Tawnos",1,75
"26","Mystic Sanctuary",3,73.7
"27","Tendrils of Agony",4,73.3
"28","Dack Fayden",2,73.3
"29","Shardless Agent",2,73.3
"30","Crashing Footfalls",2,73.3
"31","Fire // Ice",2,73.3
"32","Violent Outburst",2,73.3
"33","Bonecrusher Giant",5,73
"34","Grim Monolith",6,72.7
"35","Fireflux Squad",3,72.7
"36","Fury",3,72.7
"37","Goblin Rabblemaster",3,72.7
"38","Legion Warboss",3,72.7
"39","Den of the Bugbear",3,72.7
"40","Blood Moon",4,71.4
"41","Chancellor of the Annex",3,71.4
"42","Grief",3,71.4
"43","Exhume",3,71.4
"44","Reanimate",3,71.4
"45","Unmask",3,71.4
"46","Entomb",3,71.4
"47","Animate Dead",3,71.4
"48","Narset, Parter of Veils",3,71.4
"49","Children of Korlis",2,71.4
"50","Basalt Monolith",2,71.4
