"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",47,63.7
"2","Force of Negation",40,64.6
"3","Red Elemental Blast",35,63.3
"4","Surgical Extraction",33,63.3
"5","Endurance",28,63.8
"6","Force of Vigor",24,63.3
"7","Leyline of the Void",20,65.2
"8","Abrade",20,63.3
"9","Hydroblast",20,66.4
"10","Grafdigger's Cage",20,64.3
"11","Torpor Orb",20,65.4
"12","Prismatic Ending",20,69
"13","Pithing Needle",19,66.9
"14","Karakas",18,65.8
"15","Null Rod",16,65.3
"16","Meltdown",15,63.2
"17","Flusterstorm",15,61.9
"18","Containment Priest",15,65.2
"19","Ethersworn Canonist",14,62.6
"20","Submerge",12,64.1
"21","Carpet of Flowers",11,65.3
"22","Deafening Silence",11,67.2
"23","Collector Ouphe",11,66.7
"24","Izzet Staticaster",10,66.7
"25","Ensnaring Bridge",9,69.2
"26","Tormod's Crypt",9,69.2
"27","Engineered Explosives",9,58.6
"28","Thoughtseize",9,61.7
"29","Alpine Moon",9,69.8
"30","Meddling Mage",9,65.5
"31","Narset, Parter of Veils",9,60.7
"32","Liquimetal Coating",8,69.5
"33","Mycosynth Lattice",8,69.5
"34","Wasteland",8,67.9
"35","Magus of the Moon",8,64.8
"36","Choke",8,65.2
"37","True-Name Nemesis",7,68.1
"38","Defense Grid",7,62.5
"39","Mindbreak Trap",7,67.4
"40","Sphere of Resistance",7,55.8
"41","Walking Ballista",6,72.7
"42","Veil of Summer",6,62.5
"43","Dress Down",6,64.1
"44","Field of the Dead",6,74.3
"45","Gaddock Teeg",6,71.4
"46","Pact of Negation",5,60.6
"47","Plague Engineer",5,57.1
"48","Rest in Peace",5,62.5
"49","Swords to Plowshares",5,64.5
"50","Soul-Guide Lantern",5,64.7
