"","CardNames","DeckCount","Winrate95Min"
"1","Prismatic Ending",20,60.2
"2","Force of Negation",40,58.5
"3","Pithing Needle",19,58
"4","Pyroblast",47,58
"5","Warping Wail",3,57.8
"6","Ratchet Bomb",3,57.8
"7","Spatial Contortion",3,57.8
"8","Hydroblast",20,57.6
"9","Walking Ballista",6,57.2
"10","Field of the Dead",6,56.7
"11","Ensnaring Bridge",9,56.6
"12","Tormod's Crypt",9,56.6
"13","Leyline of the Void",20,56.6
"14","Red Elemental Blast",35,56.6
"15","Karakas",18,56.5
"16","Torpor Orb",20,56.5
"17","Surgical Extraction",33,56.3
"18","Endurance",28,56.2
"19","Liquimetal Coating",8,56.1
"20","Mycosynth Lattice",8,56.1
"21","Dead // Gone",5,55.9
"22","Alpine Moon",9,55.7
"23","Grafdigger's Cage",20,55.4
"24","Null Rod",16,55
"25","Force of Vigor",24,54.9
"26","Deafening Silence",11,54.6
"27","Containment Priest",15,54.6
"28","Collector Ouphe",11,54.3
"29","Abrade",20,54.3
"30","Sorcerous Spyglass",4,54.1
"31","Gaddock Teeg",6,53.7
"32","Wasteland",8,53.7
"33","Izzet Staticaster",10,53.7
"34","Carpet of Flowers",11,53.1
"35","True-Name Nemesis",7,52.9
"36","Meltdown",15,52.6
"37","Submerge",12,52.4
"38","Meddling Mage",9,51.9
"39","Ethersworn Canonist",14,51.9
"40","Mindbreak Trap",7,51.5
"41","Flusterstorm",15,51.4
"42","Fiery Confluence",4,51.3
"43","Blue Elemental Blast",4,50.9
"44","Magus of the Moon",8,50.6
"45","The Tabernacle at Pendrell Vale",3,50.1
"46","Trinisphere",3,49.8
"47","Sulfur Elemental",3,49.8
"48","Wear // Tear",4,49.8
"49","Choke",8,49.8
"50","Blood Moon",5,49.5
