"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Jeskai Tempo,Izzet Murktide - Slow   Depths - TES,Slow   Depths - Karn   Post - Izzet Delver - Izzet Murktide,Izzet Delver - Jeskai Tempo - Slow   Depths - Karn   Post,Izzet Delver - Jeskai Tempo - Slow   Depths - Karn   Post
"Tiers 1.5",Sneak  &  Show - Elves - Lands - WURG Control - Doomsday - Karn   Post - Slow   Depths,Karn   Post - Temur Rhinos - Mono Red Prison - Tin   Fins   - Karn   Echoes - Mono Green Post,Jeskai Tempo - Mono Red Prison - TES - WURG Control - Temur Rhinos,Izzet Murktide - Mono Red Prison - WURG Control - TES - Sneak  &  Show - Elves,Izzet Murktide - Mono Red Prison - WURG Control - TES - Sneak  &  Show - Elves
"Tiers 2",Mono Red Prison - Death  &  Taxes - 4 C   Loam   Control - Izzet Murktide - TES - Mono Green Post,Jeskai Tempo - Izzet Delver - WURG Control - Death  &  Taxes - 4 C   Loam   Control - Doomsday - Curse   Stompy,Doomsday - Sneak  &  Show - Elves - Tin   Fins   - Karn   Echoes - Mono Green Post - Death  &  Taxes,Doomsday - Temur Rhinos - Death  &  Taxes - Tin   Fins   - Karn   Echoes - Mono Green Post - Lands,Doomsday - Temur Rhinos - Death  &  Taxes - Tin   Fins   - Karn   Echoes - Mono Green Post - Lands
"Tiers 2.5",Temur Rhinos - Curse   Stompy - Tin   Fins   - Karn   Echoes,Sneak  &  Show - Elves - Lands,4 C   Loam   Control - Lands - Curse   Stompy,4 C   Loam   Control - Curse   Stompy,4 C   Loam   Control - Curse   Stompy
