"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",56,64
"2","Misty Rainforest",56,64
"3","Brainstorm",54,64.6
"4","Ponder",53,64.7
"5","Flooded Strand",48,64.8
"6","Scalding Tarn",48,66.3
"7","Wasteland",46,64.4
"8","Volcanic Island",43,65.8
"9","Polluted Delta",41,65.2
"10","Karakas",41,64.2
"11","Daze",36,64.4
"12","Expressive Iteration",32,67
"13","Urza's Saga",31,64
"14","Murktide Regent",28,66.9
"15","Swords to Plowshares",28,66.3
"16","Ragavan, Nimble Pilferer",27,66.1
"17","Tundra",27,65.9
"18","Prismatic Ending",26,66.7
"19","Ancient Tomb",25,64.7
"20","Snow-Covered Island",25,64
"21","Wooded Foothills",24,63.7
"22","Lotus Petal",24,62.9
"23","Dragon's Rage Channeler",23,64.6
"24","Force of Negation",23,65.5
"25","Forest",22,61.8
"26","Crop Rotation",20,62.7
"27","Windswept Heath",20,61.2
"28","Bojuka Bog",20,62.7
"29","City of Traitors",19,65.9
"30","Lightning Bolt",19,67.2
"31","Yavimaya, Cradle of Growth",18,67.6
"32","Retrofitter Foundry",18,67.2
"33","Endurance",17,67.3
"34","Savannah",17,64.5
"35","Taiga",17,63.5
"36","Tropical Island",16,66.7
"37","Green Sun's Zenith",16,64.6
"38","Dark Depths",16,63.4
"39","Thespian's Stage",16,63.4
"40","Mishra's Bauble",15,62.1
"41","Verdant Catacombs",15,66
"42","Dryad Arbor",15,63.4
"43","Life from the Loam",15,60.4
"44","Lion's Eye Diamond",14,62.8
"45","Snow-Covered Forest",14,62.4
"46","Delver of Secrets",13,64.6
"47","Snow-Covered Mountain",13,69
"48","Island",13,63.6
"49","Uro, Titan of Nature's Wrath",13,65.6
"50","Elvish Reclaimer",13,68.8
