"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Heliod Combo - Izzet Prowess - Eldrazi Tron - Boros Prowess - BTL Scapeshift - Dredge,Obosh Aggro - Gruul Midrange - Hammer Time,Obosh Aggro - Gruul Midrange - Amulet Titan - Hammer Time - BTL Scapeshift - Izzet Prowess - Heliod Combo,Heliod Combo - Izzet Prowess - Boros Prowess - BTL Scapeshift - Obosh Aggro - Eldrazi Tron - Amulet Titan,Heliod Combo - Izzet Prowess - Boros Prowess - BTL Scapeshift - Obosh Aggro - Eldrazi Tron - Amulet Titan
"Tiers 1.5",Amulet Titan - Obosh Aggro - Hammer Time - Gruul Midrange - Burn - Green Tron,Amulet Titan - Izzet Control - Taking Turns - BTL Scapeshift - Sultai Control - Izzet Prowess - Dredge - Niv To Light,Boros Prowess - Dredge - Eldrazi Tron - Burn,Dredge - Gruul Midrange - Hammer Time,Dredge - Gruul Midrange - Hammer Time
"Tiers 2",WBRG Shadow - Esper Control - Jeskai Control - Niv To Light - Jund Midrange - Izzet Control - Taking Turns - Grinding Breach - Jund Shadow - Humans - Yawgmoth,Heliod Combo - Boros Prowess - Burn - Grinding Breach - Jund Shadow - Eldrazi Tron - Esper Control - Jeskai Control,Izzet Control - Taking Turns - Green Tron - Sultai Control - Esper Control - Niv To Light - Grinding Breach - Jund Shadow - WBRG Shadow - Jeskai Control,Burn - Green Tron - Izzet Control - Taking Turns - Esper Control - Sultai Control - Niv To Light - WBRG Shadow - Grinding Breach - Jund Shadow - Jeskai Control,Burn - Green Tron - Izzet Control - Taking Turns - Esper Control - Sultai Control - Niv To Light - WBRG Shadow - Grinding Breach - Jund Shadow - Jeskai Control
"Tiers 2.5",Sultai Control,Jund Midrange - Green Tron - Humans - Yawgmoth - WBRG Shadow,Jund Midrange - Humans - Yawgmoth,Jund Midrange - Humans - Yawgmoth,Jund Midrange - Humans - Yawgmoth
