"","CardNames","DeckCount","WinrateAverage"
"1","Leonin Relic-Warder",2,85
"2","Batterskull",4,82.4
"3","Sigarda, Host of Herons",2,82.4
"4","Mazemind Tome",2,82.4
"5","Ethersworn Canonist",1,80
"6","Remorseful Cleric",1,80
"7","Shadowspear",1,80
"8","Leyline of Vitality",2,78.9
"9","Primal Command",1,77.8
"10","Ramunap Excavator",1,77.8
"11","Lightning Bolt",1,77.8
"12","Fracture",1,77.8
"13","Pillage",8,77
"14","Obosh, the Preypiercer",8,77
"15","Aven Mindcensor",2,76.5
"16","Giant Killer",4,75.8
"17","Arboreal Grazer",4,75.8
"18","Rampaging Ferocidon",9,75.7
"19","Flame Slash",9,75
"20","Deafening Silence",5,75
"21","Mystic Repeal",5,75
"22","Unearth",2,75
"23","Field of Ruin",2,75
"24","Mana Leak",2,75
"25","Stony Silence",1,75
"26","Seal of Fire",1,75
"27","Entrancing Melody",1,75
"28","Angrath's Rampage",1,75
"29","Gurmag Angler",1,75
"30","Liliana of the Veil",1,75
"31","Bontu's Last Reckoning",1,75
"32","Golgari Charm",1,75
"33","Stain the Mind",1,75
"34","Caustic Caterpillar",1,75
"35","Fry",1,75
"36","Magmatic Sinkhole",1,75
"37","Basic Conjuration",1,75
"38","Containment Breach",1,75
"39","Environmental Sciences",1,75
"40","Mascot Exhibition",1,75
"41","Overgrown Arch",1,75
"42","Pest Summoning",1,75
"43","Apostle's Blessing",1,75
"44","Postmortem Lunge",1,75
"45","Ghost Quarter",6,74.5
"46","Cavern of Souls",5,74.4
"47","Unmoored Ego",5,73.7
"48","Abrupt Decay",6,73.5
"49","Fatal Push",10,73.4
"50","Elixir of Immortality",4,73.3
