"","CardNames","DeckCount","WinrateAverage"
"1","Pyromancer Ascension",1,100
"2","Suspend",1,100
"3","Urza, Lord High Artificer",1,100
"4","Dragonlord Dromoka",1,100
"5","Dragon's Claw",1,100
"6","March of Wretched Sorrow",1,100
"7","Circuit Mender",1,90.9
"8","Cursed Totem",2,87.5
"9","Basilisk Collar",2,86.7
"10","Oblivion Sower",2,86.7
"11","Possessed Portal",2,86.7
"12","Fracture",2,86.7
"13","Sword of Truth and Justice",2,86.7
"14","Phyrexian Crusader",5,85
"15","Unmoored Ego",2,85
"16","Cathar Commando",3,84.6
"17","Sanctum Prelate",2,84.6
"18","Memory Deluge",5,83.3
"19","Test of Talents",2,82.4
"20","Summary Dismissal",5,81.8
"21","Drannith Magistrate",5,81.6
"22","Brazen Borrower",8,81.4
"23","Nexus of Fate",3,81
"24","Sunset Revelry",4,80.8
"25","Shark Typhoon",5,80
"26","Narset, Parter of Veils",4,80
"27","Vendilion Clique",2,80
"28","Tarfire",1,80
"29","Force of Despair",1,80
"30","Timely Reinforcements",1,80
"31","Mana Leak",6,78.7
"32","Remorseful Cleric",6,78.6
"33","Mystic Forge",4,78.6
"34","Grist, the Hunger Tide",2,78.6
"35","Seasoned Pyromancer",2,78.6
"36","Dead // Gone",3,78.3
"37","Skysovereign, Consul Flagship",5,77.8
"38","Living End",3,77.8
"39","Lightning Bolt",3,77.8
"40","Damping Matrix",1,77.8
"41","Kroxa, Titan of Death's Hunger",1,77.8
"42","Mirrorshell Crab",1,77.8
"43","Negate",1,77.8
"44","Fateful Absence",1,77.8
"45","Dreadbore",1,77.8
"46","Tameshi, Reality Architect",1,77.8
"47","Filigree Sages",1,77.8
"48","Warping Wail",1,77.8
"49","Ricochet Trap",1,77.8
"50","Shattering Spree",4,77.4
