"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2635,0.719
"2","Anastasia Ovchinnikova",1261,0.731
"3","Christopher Rush",1053,0.724
"4","Mark Poole",859,0.727
"5","Shelly Wan",646,0.732
"6","Chippy",581,0.734
"7","John Stanko",566,0.71
"8","Adam Paquette",557,0.729
"9","Eric Deschamps",525,0.71
"10","Simon Dominic",502,0.737
"11","Kari Christensen",493,0.732
"12","Vincent Proce",470,0.724
"13","Alayna Danner",463,0.732
"14","Philip Straub",459,0.725
"15","Chris Rallis",448,0.707
"16","Jason Chan",428,0.734
"17","Titus Lunter",406,0.708
"18","Vance Kovacs",394,0.727
"19","Mila Pesic",389,0.734
"20","Randy Vargas",382,0.733
"21","Anthony S. Waters",364,0.715
"22","Ekaterina Burmak",363,0.736
"23","Mark Zug",358,0.721
"24","Raoul Vitale",355,0.716
"25","Chris Ostrowski",354,0.723
"26","Chase Stone",353,0.714
"27","John Avon",346,0.726
"28","Aleksi Briclot",346,0.723
"29","Chris Rahn",345,0.717
"30","Evan Shipard",335,0.714
"31","Franz Vohwinkel",330,0.712
"32","Cyril Van Der Haegen",325,0.713
"33","Izzy",325,0.721
"34","Kev Walker",304,0.712
"35","Anson Maddocks",301,0.723
"36","Ron Spears",293,0.728
"37","Zezhou Chen",288,0.739
"38","Ryan Pancoast",287,0.71
"39","Martina Fackova",279,0.742
"40","Raymond Swanland",279,0.711
"41","Erica Yang",276,0.729
"42","Lucas Graciano",269,0.729
"43","Lake Hurwitz",261,0.719
"44","Svetlin Velinov",259,0.703
"45","Iain McCaig",255,0.738
"46","Yeong-Hao Han",247,0.708
"47","Cliff Childs",243,0.714
"48","Howard Lyon",240,0.741
"49","Jonas De Ro",223,0.711
"50","Mark Tedin",223,0.696
"51","Pete Venters",223,0.7
"52","Chris Seaman",201,0.732
"53","Sam Burley",197,0.712
"54","Jean-Sébastien Rossbach",197,0.722
"55","Bastien L. Deharme",196,0.712
"56","Filip Burburan",185,0.714
"57","Douglas Shuler",185,0.703
"58","Greg Staples",182,0.717
"59","Steven Belledin",182,0.718
"60","Jason Rainville",179,0.736
"61","Terese Nielsen",171,0.72
"62","James Paick",171,0.693
"63","Jung Park",170,0.726
"64","Tom Wänerstrand",170,0.736
"65","Campbell White",166,0.725
"66","Dmitry Burmak",164,0.738
"67","Warren Mahy",164,0.713
"68","Johan Grenier",164,0.694
"69","Paul Scott Canavan",163,0.711
"70","Kieran Yanner",159,0.724
"71","Steve Argyle",155,0.687
"72","Jesper Myrfors",153,0.716
"73","Richard Whitters",152,0.731
"74","Mike Bierek",150,0.746
"75","Nils Hamm",150,0.731
"76","Greg Hildebrandt",143,0.715
"77","Wisnu Tan",138,0.697
"78","Pat Morrissey",137,0.71
"79","Yongjae Choi",136,0.721
"80","Matt Stewart",131,0.72
"81","Amy Weber",129,0.738
"82","Lars Grant-West",128,0.714
"83","Martina Pilcerova",127,0.707
"84","Tomasz Jedruszek",125,0.704
"85","Christine Choi",120,0.764
"86","David Martin",118,0.706
"87","Adam Rex",114,0.714
"88","Dave Kendall",112,0.683
"89","Nicholas Gregory",105,0.756
"90","Scott Murphy",104,0.754
"91","Zoltan Boros",104,0.694
"92","Heather Hudson",103,0.718
"93","Richard Wright",102,0.731
"94","Jaime Jones",102,0.72
"95","Johannes Voss",101,0.71
"96","Seb McKinnon",99,0.744
"97","Mark Winters",97,0.726
"98","Michael Sutfin",92,0.682
"99","John Matson",90,0.72
"100","Heonhwa Choe",90,0.681
"101","Dan Frazier",87,0.722
"102","Todd Lockwood",87,0.731
"103","Daarken",87,0.718
"104","Daniel Ljunggren",84,0.703
"105","Joseph Meehan",79,0.704
"106","Christopher Moeller",77,0.715
"107","Dan Scott",75,0.721
"108","Volkan Baǵa",74,0.728
"109","Craig J Spearing",73,0.758
"110","Randy Gallegos",72,0.724
"111","Wesley Burt",71,0.704
"112","Scott M. Fischer",66,0.712
"113","DiTerlizzi",64,0.708
"114","Jim Nelson",61,0.683
"115","Alex Horley-Orlandelli",58,0.707
"116","Jason A. Engle",56,0.737
"117","Noah Bradley",56,0.721
"118","Luca Zontini",56,0.706
"119","Nicholas Elias",56,0.67
"120","Jason Felix",53,0.685
"121","Michael Komarck",52,0.725
"122","Darrell Riche",52,0.705
"123","Tomas Giorello",51,0.709
"124","Fred Fields",50,0.748
"125","Matt Thompson",49,0.702
"126","Jeff Miracola",48,0.723
"127","Cynthia Sheppard",47,0.702
"128","Don Hazeltine",46,0.674
"129","Victor Adame Minguez",45,0.712
"130","Lucas Staniec",42,0.719
"131","Livia Prima",42,0.712
"132","Johann Bodin",39,0.702
"133","Tommy Arnold",36,0.722
"134","Justin Murray",36,0.684
"135","Sidharth Chaturvedi",36,0.659
"136","Lie Setiawan",35,0.733
"137","Antonio José Manzanedo",34,0.733
"138","Alexander Forssberg",34,0.719
"139","Stephen Tappin",34,0.686
"140","Karl Kopinski",33,0.75
"141","Magali Villeneuve",33,0.703
"142","Austin Hsu",33,0.712
"143","Chris Cold",33,0.7
"144","Khang Le",32,0.754
"145","Grzegorz Rutkowski",31,0.667
"146","Carl Critchlow",30,0.729
"147","Jim Murray",30,0.715
"148","Zoltan Boros & Gabor Szikszai",29,0.737
"149","Sam Wood",29,0.713
"150","Joe Slucher",29,0.699
"151","Jesper Ejsing",29,0.705
"152","Andrew Mar",28,0.653
"153","Deruchenko Alexander",28,0.684
"154","Eric Fortune",27,0.711
"155","Mark Brill",27,0.687
"156","Mathias Kollros",26,0.68
"157","Winona Nelson",24,0.736
"158","Milivoj Ćeran",24,0.65
"159","Jokubas Uogintas",22,0.683
"160","Lius Lasahido",21,0.675
"161","Dimitar Marinski",21,0.722
"162","Sarah Finnigan",20,0.736
"163","Charles Urbach",20,0.692
"164","Brom",20,0.739
"165","Inka Schulz",20,0.657
"166","Jake Murray",20,0.649
"167","Wayne England",19,0.737
"168","Igor Kieryluk",18,0.74
"169","Kasia 'Kafis' Zielińska",17,0.675
"170","Richard Kane Ferguson",17,0.675
"171","rk post",17,0.718
"172","Lindsey Look",16,0.645
"173","Tony Szczudlo",16,0.7
"174","Caio Monteiro",15,0.738
"175","G-host Lee",15,0.727
"176","John Howe",14,0.773
"177","Ilse Gort",14,0.696
"178","Slawomir Maniak",14,0.63
"179","Donato Giancola",14,0.613
"180","Julian Kok Joon Wen",13,0.746
"181","Rebecca Guay",13,0.73
"182","Mark A. Nelson",13,0.697
"183","Chuck Lukacs",13,0.735
"184","Mitchell Malloy",12,0.767
"185","Jakub Kasper",12,0.643
"186","Drew Tucker",12,0.722
"187","Steve Prescott",12,0.657
"188","Bud Cook",12,0.647
"189","Tyler Jacobson",11,0.73
"190","Viko Menezes",10,0.714
"191","Sung Choi",10,0.774
"192","Ben Thompson",10,0.76
"193","Ryan Yee",10,0.65
"194","Fiona Hsieh",9,0.744
"195","Bryan Sola",9,0.789
"196","Min Yum",9,0.714
"197","Wayne Reynolds",9,0.632
"198","Olivier Bernard",8,0.656
"199","Edward P. Beard, Jr.",8,0.8
"200","Dominick Domingo",8,0.778
"201","E. M. Gist",8,0.778
"202","Jana Schirmer & Johannes Voss",8,0.667
"203","Jana Schirmer",8,0.75
"204","Kimonas Theodossiou",8,0.75
"205","David Hudnut",8,0.583
"206","Dallas Williams",7,0.736
"207","Zack Stella",7,0.674
"208","Michael Phillippi",7,0.714
"209","Thomas M. Baxa",7,0.655
"210","Hideaki Takamura",7,0.75
"211","Dave Allsop",7,0.688
"212","Jeremy Jarvis",6,0.75
"213","Uriah Voth",6,0.75
"214","Willian Murai",6,0.765
"215","Piotr Dura",6,0.714
"216","Aaron Miller",6,0.619
"217","Matt Cavotta",6,0.703
"218","Robin Olausson",5,0.643
"219","D. Alexander Gregory",5,0.667
"220","Josu Hernaiz",5,0.647
"221","Yohann Schepacz",4,0.692
"222","Florian de Gesincourt",4,0.714
"223","David Auden Nash",4,0.75
"224","Phil Foglio",4,0.75
"225","Ralph Horsley",4,0.667
"226","Anthony Palumbo",4,0.8
"227","Daren Bader",4,0.8
"228","Iris Compiet",4,0.8
"229","Bram Sels",4,0.8
"230","Hugh Jamieson",4,0.8
"231","Tom Kyffin",4,0.75
"232","Bayard Wu",4,0.75
"233","Allen Williams",4,0.571
"234","Scott Hampton",4,0.571
"235","Pauline Voss",4,0.6
"236","Micah Epstein",4,0.6
"237","Mitsuaki Sagiri",4,0.6
"238","Ben Maier",4,0.6
"239","PINDURSKI",4,0.6
"240","Robh Ruppel",3,0.68
"241","Brandon Kitkouski",3,0.75
"242","Glen Angus",3,0.75
"243","Brian Snõddy",3,0.7
"244","Anthony Francisco",3,0.6
"245","Nicola Leonard",3,0.571
"246","Sam White",2,0.714
"247","Eytan Zana",2,0.778
"248","Maria Zolotukhina",2,0.778
"249","Irina Nordsol",2,0.778
"250","Caroline Gariba",2,0.667
