"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",154,70.8
"2","Engineered Explosives",154,70.5
"3","Flusterstorm",132,70.4
"4","Force of Vigor",129,70.4
"5","Unlicensed Hearse",98,70.3
"6","Relic of Progenitus",91,70.1
"7","Dress Down",105,70.1
"8","Jace, the Mind Sculptor",60,70
"9","Blood Moon",70,69.8
"10","Subtlety",98,69.6
"11","Boseiju, Who Endures",56,69.4
"12","Endurance",143,69.4
"13","March of Otherworldly Light",34,68.5
"14","Fury",78,68.4
"15","Lavinia, Azorius Renegade",38,67.9
"16","Magus of the Moon",95,67.8
"17","Veil of Summer",92,67.7
"18","Chalice of the Void",110,67.7
"19","Emrakul, the Promised End",55,67.5
"20","Tormod's Crypt",53,67.4
"21","Pithing Needle",85,67.2
"22","Yorion, Sky Nomad",70,67.1
"23","Thoughtseize",28,66.7
"24","Outland Liberator",18,66.2
"25","Necromentia",24,66.2
"26","Kolaghan's Command",19,66.1
"27","Path to Exile",35,66.1
"28","Foundation Breaker",29,65.9
"29","Meddling Mage",51,65.9
"30","Leyline of Sanctity",27,65.8
"31","Alpine Moon",39,65.8
"32","Brazen Borrower",12,65.6
"33","Mana Leak",12,65.5
"34","Rest in Peace",29,65.5
"35","Soul-Guide Lantern",50,65.5
"36","Spell Pierce",53,65.5
"37","Supreme Verdict",27,65.3
"38","Hushbringer",21,65.2
"39","Dovin's Veto",42,65.1
"40","Sanctifier en-Vec",39,64.9
"41","Dismember",20,64.6
"42","Jegantha, the Wellspring",32,64.5
"43","Bojuka Bog",6,64.4
"44","Leyline of the Void",27,64.4
"45","Tourach, Dread Cantor",35,64.4
"46","Kozilek, Butcher of Truth",13,64.2
"47","Scavenging Ooze",14,63.8
"48","Crime // Punishment",20,63.4
"49","Living End",9,63.3
"50","Sundering Titan",25,63.3
