"","CardNames","DeckCount","WinrateAverage"
"1","Hapatra, Vizier of Poisons",1,100
"2","Sword of Fire and Ice",1,100
"3","Lightning Axe",2,90
"4","Mana Tithe",2,87.5
"5","Threads of Disloyalty",2,87.5
"6","Weather the Storm",3,85
"7","Reclamation Sage",3,84.6
"8","Sword of War and Peace",3,82.4
"9","Shark Typhoon",3,81.2
"10","Bojuka Bog",6,80
"11","Mortarpod",4,80
"12","Portable Hole",2,80
"13","Tolaria West",1,80
"14","Fiery Temper",1,80
"15","Lion Sash",1,80
"16","Arasta of the Endless Web",1,80
"17","Kaya's Guile",1,80
"18","Cindervines",1,80
"19","Beast Within",1,80
"20","Inferno Titan",1,80
"21","Summoning Trap",1,80
"22","Manriki-Gusari",1,80
"23","Abrade",4,78.1
"24","Gemstone Caverns",4,77.8
"25","Yasharn, Implacable Earth",2,77.8
"26","Liliana of the Veil",1,77.8
"27","Cathar Commando",1,77.8
"28","Dawnbringer Cleric",1,77.8
"29","Deputy of Detention",1,77.8
"30","Graveyard Trespasser",1,77.8
"31","Masked Vandal",1,77.8
"32","Whirler Rogue",1,77.8
"33","Bonecrusher Giant",1,77.8
"34","Crucible of Worlds",1,77.8
"35","Valakut, the Molten Pinnacle",5,77.4
"36","Scapeshift",5,77.4
"37","Ingot Chewer",4,76.9
"38","Firespout",2,76.9
"39","Brazen Borrower",12,76.6
"40","Summary Dismissal",8,76.6
"41","Spell Snare",5,76.5
"42","Lightning Bolt",3,76.5
"43","Dead // Gone",3,76.5
"44","Damnation",3,76.2
"45","Obstinate Baloth",6,76.1
"46","Mana Leak",12,75.9
"47","Living End",9,75.8
"48","Necroplasm",5,75
"49","Celestial Purge",3,75
"50","The Reality Chip",3,75
