"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Elementals - Hammer Time - Omnath Control - Yawgmoth,Gruul Titan - Blue Living End - Amulet Titan - Jeskai Control - Omnath Scapeshift - Izzet Murktide - Hammer Time,Izzet Murktide - Hammer Time - Blue Living End - Omnath Control - Yawgmoth - Amulet Titan - Grixis Shadow,Izzet Murktide - Hammer Time - Omnath Control - Blue Living End,Izzet Murktide - Hammer Time - Omnath Control - Blue Living End
"Tiers 1.5",Burn - Grixis Shadow - Temur Footfalls - Blue Living End - Amulet Titan - Green Tron,Omnath Control - Grixis Shadow - Yawgmoth - Asmo Food - Belcher - Green Tron,Elementals - Green Tron - Temur Footfalls - Burn - Gruul Titan - Jeskai Control - Belcher,Yawgmoth - Amulet Titan - Grixis Shadow - Elementals - Gruul Titan - Green Tron - Temur Footfalls - Jeskai Control - Burn - Omnath Scapeshift - Belcher,Yawgmoth - Amulet Titan - Grixis Shadow - Elementals - Gruul Titan - Green Tron - Temur Footfalls - Jeskai Control - Burn - Omnath Scapeshift - Belcher
"Tiers 2",Urza Affinity - Prison Tron - Belcher - Jeskai Control - Jund Saga - Vivien Combo - Asmo Food - Creativity Combo - Omnath Scapeshift - Affinity - Coffers Control - Gruul Titan - Rakdos Midrange,Temur Footfalls - Elementals - Jund Saga - Glimpse Combo - Prison Tron - Grinding Breach - Burn - Creativity Combo - Rakdos Midrange,Omnath Scapeshift - Asmo Food - Prison Tron - Jund Saga - Urza Affinity,Asmo Food - Jund Saga - Prison Tron - Glimpse Combo,Asmo Food - Jund Saga - Prison Tron - Glimpse Combo
"Tiers 2.5",Reanimator - Glimpse Combo - Grinding Breach,Affinity - Coffers Control - Vivien Combo - Reanimator - Urza Affinity,Glimpse Combo - Creativity Combo - Vivien Combo - Rakdos Midrange - Affinity - Coffers Control - Grinding Breach - Reanimator,Creativity Combo - Rakdos Midrange - Grinding Breach - Affinity - Coffers Control - Vivien Combo - Urza Affinity - Reanimator,Creativity Combo - Rakdos Midrange - Grinding Breach - Affinity - Coffers Control - Vivien Combo - Urza Affinity - Reanimator
