"","CardNames","DeckCount","WinrateAverage"
"1","Brainstorm",181,68.5
"2","Force of Will",181,68.5
"3","Ponder",173,68.3
"4","Lotus Petal",164,69.9
"5","Misty Rainforest",161,68.4
"6","Polluted Delta",159,68.1
"7","Scalding Tarn",156,68.7
"8","Flooded Strand",154,68.5
"9","Wasteland",139,68.6
"10","Volcanic Island",137,68.9
"11","Karakas",135,70.4
"12","Ancient Tomb",133,70.6
"13","Island",130,68.9
"14","Daze",126,69.4
"15","City of Traitors",123,70.5
"16","Swords to Plowshares",114,68.6
"17","Cavern of Souls",109,70.9
"18","Mystic Sanctuary",108,68.8
"19","Expressive Iteration",108,68.7
"20","Eiganjo, Seat of the Empire",105,70.6
"21","Solitude",103,70.6
"22","Plains",102,69.6
"23","Chrome Mox",99,70.8
"24","White Plume Adventurer",99,71.2
"25","Seasoned Dungeoneer",99,71
"26","Murktide Regent",99,70
"27","Lightning Bolt",98,69.8
"28","Mishra's Bauble",91,71
"29","Underground Sea",89,68.8
"30","Brazen Borrower",86,70.1
"31","Delver of Secrets",81,70.1
"32","Palace Jailer",79,70.3
"33","Touch the Spirit Realm",79,69.5
"34","Dragon's Rage Channeler",78,69.9
"35","Pyroblast",76,69.6
"36","Emeria's Call",74,70.6
"37","Steam Vents",59,69.9
"38","Tundra",55,66.8
"39","Thoughtseize",55,66.2
"40","Unholy Heat",55,69.3
"41","Archon of Emeria",54,71.2
"42","Snow-Covered Island",53,67.5
"43","Thalia, Guardian of Thraben",52,69.2
"44","Elite Spellbinder",49,71.4
"45","Snuff Out",49,69
"46","Once Upon a Time",48,70.9
"47","Walking Ballista",46,69.2
"48","Urza's Saga",46,69.8
"49","Dark Ritual",44,67.8
"50","Tropical Island",41,65.9
