"","CardNames","DeckCount","WinrateAverage"
"1","Vodalian Hexcatcher",1,100
"2","Enlightened Tutor",1,88.9
"3","Imperial Recruiter",1,88.9
"4","Ethersworn Canonist",1,88.9
"5","Goblin Cratermaker",1,88.9
"6","Haywire Mite",2,82.4
"7","Metallic Rebuke",2,82.4
"8","Spire of Industry",2,82.4
"9","Orim's Chant",8,81
"10","Silence",7,78.8
"11","Plateau",26,78.3
"12","Rain of Filth",1,77.8
"13","Emry, Lurker of the Loch",5,76.9
"14","Seat of the Synod",5,76.9
"15","Thoughtcast",5,76.9
"16","Thought Monitor",5,76.9
"17","Karn, the Great Creator",7,75.6
"18","Mox Diamond",18,75.3
"19","Caves of Chaos Adventurer",18,75.3
"20","Pithing Needle",8,75
"21","Wishclaw Talisman",8,75
"22","Ad Nauseam",8,75
"23","Aether Spellbomb",7,75
"24","Ledger Shredder",3,75
"25","Buried Alive",2,75
"26","Arclight Phoenix",2,75
"27","Radiant Solar",2,75
"28","Thespian's Stage",2,75
"29","Flagstones of Trokair",2,75
"30","Dark Depths",2,75
"31","Maze of Ith",2,75
"32","Wild Cantor",2,75
"33","Turntimber Symbiosis",2,75
"34","Summoner's Pact",2,75
"35","Memory's Journey",2,75
"36","Bridge from Below",2,75
"37","Intuition",1,75
"38","Vengevine",1,75
"39","Burning Inquiry",1,75
"40","Basking Rootwalla",1,75
"41","Blazing Rootwalla",1,75
"42","Anje's Ravager",1,75
"43","Putrid Imp",1,75
"44","Anger",1,75
"45","Day's Undoing",1,75
"46","Phyrexian Fleshgorger",1,75
"47","Sylvan Safekeeper",1,75
"48","Sejiri Steppe",1,75
"49","Glimmerpost",1,75
"50","Ramunap Excavator",1,75
