"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1376,0.684
"2","Christopher Rush",1185,0.691
"3","Terese Nielsen",918,0.689
"4","Mark Tedin",745,0.68
"5","John Stanko",719,0.695
"6","April Lee",628,0.699
"7","Jeff A. Menges",625,0.69
"8","Kaja Foglio",620,0.685
"9","Anastasia Ovchinnikova",572,0.682
"10","Jesper Myrfors",569,0.672
"11","Donato Giancola",550,0.696
"12","Nils Hamm",550,0.689
"13","Colin MacNeil",528,0.706
"14","Kev Walker",522,0.701
"15","Matt Stewart",507,0.703
"16","Ryan Pancoast",474,0.704
"17","Una Fricker",453,0.686
"18","Matthew D. Wilson",451,0.694
"19","Cliff Childs",445,0.706
"20","Brian Snõddy",435,0.691
"21","Shelly Wan",406,0.685
"22","Evan Shipard",401,0.706
"23","Joseph Weston",395,0.714
"24","Lucas Graciano",371,0.7
"25","Steven Belledin",351,0.678
"26","Philip Straub",349,0.687
"27","Mark Zug",341,0.692
"28","Adam Rex",325,0.698
"29","Martina Fackova",312,0.699
"30","Paul Scott Canavan",281,0.687
"31","rk post",280,0.681
"32","Marta Nael",263,0.695
"33","Daniel Ljunggren",255,0.695
"34","Nicholas Gregory",247,0.662
"35","Aleksi Briclot",245,0.658
"36","Chippy",243,0.709
"37","Eric Deschamps",228,0.698
"38","Ron Spears",225,0.677
"39","Igor Kieryluk",218,0.667
"40","Mike Ploog",214,0.674
"41","Nicola Leonard",205,0.705
"42","Jana Schirmer & Johannes Voss",204,0.69
"43","Dan Frazier",203,0.677
"44","Julian Kok Joon Wen",195,0.705
"45","Mark Poole",188,0.688
"46","Sandra Everingham",182,0.673
"47","Randy Vargas",181,0.685
"48","Anson Maddocks",175,0.673
"49","Titus Lunter",172,0.697
"50","Richard Thomas",160,0.661
"51","Douglas Shuler",156,0.674
"52","David Palumbo",154,0.703
"53","Vincent Proce",149,0.666
"54","Rebecca Guay",149,0.67
"55","Robert Bliss",147,0.663
"56","Scott M. Fischer",147,0.693
"57","Pete Venters",136,0.71
"58","Volkan Baǵa",121,0.696
"59","John Zeleznik",120,0.7
"60","Izzy",116,0.699
"61","Raoul Vitale",115,0.696
"62","Greg Hildebrandt",105,0.688
"63","Gabor Szikszai",98,0.648
"64","Tia Masic",93,0.735
"65","Mike Bierek",92,0.652
"66","Iain McCaig",88,0.671
"67","Andreas Zafiratos",86,0.663
"68","Carl Critchlow",86,0.654
"69","Dany Orizio",85,0.682
"70","Sidharth Chaturvedi",85,0.646
"71","Jason Chan",85,0.652
"72","Vance Kovacs",83,0.661
"73","Howard Lyon",83,0.686
"74","Svetlin Velinov",83,0.649
"75","James Paick",81,0.672
"76","Franz Vohwinkel",80,0.65
"77","Mike Dringenberg",73,0.69
"78","Kari Christensen",72,0.693
"79","Jeff Laubenstein",72,0.659
"80","Margaret Organ-Kean",71,0.734
"81","Marcela Medeiros",70,0.753
"82","Bastien L. Deharme",69,0.743
"83","Dmitry Burmak",67,0.679
"84","Zack Stella",67,0.67
"85","Chris Rallis",66,0.692
"86","Drew Tucker",65,0.783
"87","Chris Rahn",64,0.66
"88","Erica Yang",64,0.668
"89","Andrew Mar",63,0.627
"90","Martina Pilcerova",62,0.707
"91","Christopher Moeller",60,0.66
"92","Dave DeVries",56,0.667
"93","Jehan Choo",55,0.685
"94","Jesper Ejsing",53,0.695
"95","Joseph Meehan",53,0.685
"96","Greg Staples",52,0.659
"97","Tim Hildebrandt",50,0.707
"98","Jonas De Ro",50,0.709
"99","David Rapoza",49,0.671
"100","Sam Burley",48,0.692
"101","Val Mayerik",47,0.688
"102","Jerry Tiritilli",47,0.649
"103","Scott Murphy",47,0.659
"104","John Avon",46,0.746
"105","Lucas Staniec",44,0.717
"106","Anthony S. Waters",43,0.67
"107","D. Alexander Gregory",42,0.682
"108","Jason Rainville",41,0.652
"109","Filip Burburan",39,0.652
"110","Bryan Sola",39,0.684
"111","Greg Simanson",38,0.722
"112","Min Yum",35,0.667
"113","Yeong-Hao Han",34,0.699
"114","Daarken",33,0.712
"115","Ryan Yee",33,0.649
"116","Matt Cavotta",33,0.681
"117","Cyril Van Der Haegen",32,0.723
"118","Yongjae Choi",30,0.651
"119","Victor Adame Minguez",30,0.684
"120","Ron Spencer",29,0.669
"121","Amy Weber",29,0.667
"122","Randy Gallegos",28,0.688
"123","Tom Wänerstrand",28,0.716
"124","Lake Hurwitz",28,0.656
"125","Wisnu Tan",27,0.78
"126","Mark Brill",27,0.726
"127","Chris Ostrowski",24,0.658
"128","Thomas M. Baxa",24,0.659
"129","Shishizaru",24,0.659
"130","Livia Prima",23,0.761
"131","Seb McKinnon",22,0.647
"132","Lawrence Snelly",22,0.66
"133","Jaime Jones",22,0.663
"134","Raymond Swanland",22,0.674
"135","Pat Morrissey",21,0.634
"136","Eric Fortune",20,0.662
"137","Andrew Goldhawk",20,0.707
"138","Adam Paquette",20,0.673
"139","Adrian Smith",20,0.697
"140","Susan Van Camp",20,0.63
"141","Tomasz Jedruszek",20,0.615
"142","Wayne Reynolds",19,0.785
"143","Larry MacDougall",19,0.659
"144","Jeremy Enecio",18,0.667
"145","Tom Kyffin",17,0.659
"146","Slawomir Maniak",17,0.725
"147","Jim Nelson",16,0.719
"148","Nicholas Elias",16,0.677
"149","Alayna Danner",15,0.724
"150","Wayne England",15,0.679
"151","Anthony Palumbo",14,0.704
"152","Jeff Miracola",14,0.68
"153","Richard Wright",13,0.649
"154","Lie Setiawan",13,0.652
"155","Aaron Miller",12,0.727
"156","Micah Epstein",12,0.706
"157","Magali Villeneuve",12,0.647
"158","Yigit Koroglu",12,0.667
"159","Melissa A. Benson",12,0.647
"160","Todd Lockwood",12,0.661
"161","Fred Fields",11,0.667
"162","Steve Prescott",11,0.731
"163","DiTerlizzi",10,0.739
"164","Mila Pesic",10,0.75
"165","Julie Baroh",10,0.733
"166","Ekaterina Burmak",10,0.658
"167","Johannes Voss",10,0.605
"168","Jeremy Jarvis",9,0.731
"169","Gary Ruddell",9,0.684
"170","Jean-Sébastien Rossbach",8,0.68
"171","Brian Horton",8,0.75
"172","Mads Ahm",8,0.714
"173","Daren Bader",8,0.667
"174","Michael Komarck",8,0.688
"175","Bud Cook",8,0.6
"176","Wesley Burt",7,0.694
"177","Sarah Finnigan",7,0.739
"178","Cristi Balanescu",7,0.658
"179","Brent Hollowell",6,0.7
"180","Justin Hampton",6,0.667
"181","Kieran Yanner",6,0.667
"182","Zoltan Boros & Gabor Szikszai",6,0.75
"183","Rovina Cai",6,0.625
"184","Anthony Jones",5,0.639
"185","Antonio José Manzanedo",5,0.75
"186","Chris Cold",5,0.632
"187","Manuel Castañón",5,0.6
"188","Dan Scott",5,0.636
"189","Zezhou Chen",4,0.68
"190","Anna Steinbauer",4,0.632
"191","Alexander Mokhov",4,0.75
"192","Heather Hudson",4,0.75
"193","Jokubas Uogintas",4,0.75
"194","Harold McNeill",4,0.611
"195","Kekai Kotaki",4,0.615
"196","Ben Maier",4,0.714
"197","Bob Eggleton",4,0.714
"198","YW Tang",4,0.583
"199","Steve Argyle",4,0.6
"200","Bryan Talbot",4,0.5
"201","Alan Rabinowitz",4,0.5
"202","Sue Ellen Brown",4,0.5
"203","Craig J Spearing",4,0.5
"204","Yohann Schepacz",3,0.706
"205","Clint Cearley",3,0.714
"206","Caio Monteiro",3,0.667
"207","Stephan Martiniere",3,0.75
"208","Ciruelo",3,0.714
"209","Irina Nordsol",3,0.7
"210","Justin Murray",3,0.75
"211","Anna Podedworna",3,0.75
"212","Brom",3,0.75
"213","Karl Kopinski",3,0.571
"214","Mitsuaki Sagiri",2,0.889
"215","Glenn Fabry",2,0.75
"216","Greg Hildebrandt & Tim Hildebrandt",2,0.75
"217","Simon Dominic",2,0.583
"218","Konstantin Porubov",2,0.583
"219","Jake Murray",2,0.667
"220","Anthony Francisco",2,0.75
"221","Dimitar Marinski",2,0.75
"222","Zoltan Boros",2,0.643
"223","Darrell Riche",2,0.5
"224","Stephen Daniele",1,0.778
"225","Alex Horley-Orlandelli",1,0.714
"226","Brad Rigney",1,0.667
"227","Mark Behm",1,0.75
"228","Don Hazeltine",1,0.75
"229","Liz Danforth",1,0.75
"230","Uriah Voth",1,0.75
"231","Campbell White",1,0.5
