"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Mono White Dungeon - Izzet Delver - 4c Control,Boros Dungeon - The Epic Storm - Grixis Tempo - 8-cast,Boros Dungeon - Mono White Dungeon - Izzet Delver - Grixis Tempo,Mono White Dungeon - Izzet Delver - Boros Dungeon,Mono White Dungeon - Izzet Delver - Boros Dungeon
"Tiers 1.5",Reanimator - Cephalid breakfast - Dimir Death 's Shadow - Boros Dungeon - Grixis Tempo - Mono Red Painter,Mono White Dungeon - Izzet Delver - Dimir Death 's Shadow - Doomsday - Cephalid breakfast,The Epic Storm - 4c Control - Dimir Death 's Shadow - Cephalid breakfast - Reanimator - Mono Red Painter,Grixis Tempo - 4c Control - The Epic Storm - Dimir Death 's Shadow - Cephalid breakfast - Reanimator,Grixis Tempo - 4c Control - The Epic Storm - Dimir Death 's Shadow - Cephalid breakfast - Reanimator
"Tiers 2",Sneak & Show - The Epic Storm - Elves - Mono White Hammer - Doomsday - Death & Taxes - Maverick,Mono White Hammer - 4c Control - Mono Red Painter - Elves - Death & Taxes - Maverick - Sneak & Show - Reanimator,8-cast - Elves - Doomsday - Sneak & Show - Mono White Hammer - Death & Taxes - Maverick,Mono Red Painter - 8-cast - Doomsday - Mono White Hammer - Elves - Sneak & Show - Death & Taxes - Maverick,Mono Red Painter - 8-cast - Doomsday - Mono White Hammer - Elves - Sneak & Show - Death & Taxes - Maverick
"Tiers 2.5",Esper Stoneblade - Temur Delver - 8-cast,Temur Delver - Esper Stoneblade,Temur Delver - Esper Stoneblade,Temur Delver - Esper Stoneblade,Temur Delver - Esper Stoneblade
