"","CardNames","DeckCount","Winrate95Min"
"1","Lightning Bolt",185,70.9
"2","Scalding Tarn",222,70.9
"3","Steam Vents",233,70.9
"4","Fiery Islet",133,70.6
"5","Unholy Heat",150,70.6
"6","Ledger Shredder",123,70.5
"7","Spell Pierce",146,70.5
"8","Mishra's Bauble",151,70.4
"9","Expressive Iteration",149,70.4
"10","Snow-Covered Island",93,70.3
"11","Ragavan, Nimble Pilferer",146,70.2
"12","Spirebluff Canal",130,70.1
"13","Misty Rainforest",194,70.1
"14","Consider",100,70
"15","Murktide Regent",99,70
"16","Otawara, Soaring City",170,69.9
"17","Mountain",71,69.7
"18","Cavern of Souls",48,69.6
"19","Wooded Foothills",96,69.6
"20","Bloodstained Mire",84,69.5
"21","Polluted Delta",137,69.5
"22","Boseiju, Who Endures",123,69.4
"23","Counterspell",130,69.3
"24","Urza's Saga",87,69.1
"25","Sacred Foundry",57,69
"26","Forest",101,69
"27","Archmage's Charm",114,69
"28","Stomping Ground",75,68.9
"29","Island",123,68.9
"30","Flooded Strand",149,68.9
"31","Blood Crypt",61,68.8
"32","Wrenn and Six",57,68.8
"33","Arid Mesa",68,68.8
"34","Dress Down",76,68.7
"35","Fury",43,68.6
"36","Esper Sentinel",53,68.3
"37","Dragon's Rage Channeler",72,68.3
"38","Swamp",65,68.2
"39","Ketria Triome",37,68.1
"40","Breeding Pool",69,68.1
"41","Endurance",71,68.1
"42","Omnath, Locus of Creation",36,67.7
"43","Stoneforge Mystic",45,67.7
"44","Shadowspear",62,67.7
"45","Archon of Cruelty",28,67.6
"46","Hallowed Fountain",98,67.5
"47","Gingerbrute",25,67.4
"48","Shardless Agent",36,67.4
"49","Teferi, Time Raveler",68,67.3
"50","Prismari Command",26,67.2
