"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",233,73.2
"2","Scalding Tarn",222,73.3
"3","Misty Rainforest",194,72.6
"4","Lightning Bolt",185,73.5
"5","Otawara, Soaring City",170,72.6
"6","Mishra's Bauble",151,73.3
"7","Unholy Heat",150,73.5
"8","Expressive Iteration",149,73.3
"9","Flooded Strand",149,71.9
"10","Ragavan, Nimble Pilferer",146,73.2
"11","Spell Pierce",146,73.5
"12","Polluted Delta",137,72.6
"13","Fiery Islet",133,73.7
"14","Counterspell",130,72.4
"15","Spirebluff Canal",130,73.2
"16","Ledger Shredder",123,73.8
"17","Island",123,72.1
"18","Boseiju, Who Endures",123,72.6
"19","Archmage's Charm",114,72.4
"20","Forest",101,72.6
"21","Consider",100,73.6
"22","Murktide Regent",99,73.6
"23","Hallowed Fountain",98,71.1
"24","Wooded Foothills",96,73.3
"25","Snow-Covered Island",93,73.9
"26","Urza's Saga",87,73
"27","Bloodstained Mire",84,73.6
"28","Dress Down",76,72.8
"29","Stomping Ground",75,73.1
"30","Dragon's Rage Channeler",72,72.6
"31","Mountain",71,74.1
"32","Endurance",71,72.4
"33","Breeding Pool",69,72.5
"34","Windswept Heath",69,71.5
"35","Teferi, Time Raveler",68,71.6
"36","Arid Mesa",68,73.2
"37","Swamp",65,72.7
"38","Shadowspear",62,72.3
"39","Plains",62,71.1
"40","Blood Crypt",61,73.7
"41","Wrenn and Six",57,73.6
"42","Sacred Foundry",57,73.7
"43","Springleaf Drum",56,71.4
"44","Esper Sentinel",53,73.2
"45","Solitude",50,70.5
"46","Cavern of Souls",48,74.7
"47","Prismatic Ending",47,71.3
"48","Stoneforge Mystic",45,73.1
"49","Snow-Covered Plains",45,72.3
"50","Raugrin Triome",44,71.1
