"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",193,73
"2","Flusterstorm",174,73.6
"3","Engineered Explosives",169,73.7
"4","Dress Down",150,72.9
"5","Unlicensed Hearse",139,72.9
"6","Subtlety",129,73.5
"7","Force of Vigor",123,73.5
"8","Magus of the Moon",119,73.6
"9","Blood Moon",96,74
"10","Endurance",91,73.3
"11","Veil of Summer",81,73.7
"12","Jace, the Mind Sculptor",79,74.1
"13","Spell Pierce",66,73.4
"14","Pithing Needle",66,71.7
"15","Chalice of the Void",65,72.7
"16","Fury",62,72.7
"17","Boseiju, Who Endures",62,73.4
"18","Relic of Progenitus",56,72.9
"19","Tourach, Dread Cantor",48,73.6
"20","Sanctifier en-Vec",45,74.6
"21","Tormod's Crypt",43,72.2
"22","March of Otherworldly Light",42,73.4
"23","Path to Exile",40,75.2
"24","Foundation Breaker",36,73.1
"25","Lavinia, Azorius Renegade",34,72.2
"26","Thoughtseize",34,73.7
"27","Leyline of Sanctity",33,73.5
"28","Yorion, Sky Nomad",32,72.4
"29","Alpine Moon",32,73.9
"30","Jegantha, the Wellspring",31,73.5
"31","Soul-Guide Lantern",30,70.1
"32","Abrade",30,71.5
"33","Outland Liberator",26,73.4
"34","Kolaghan's Command",24,75.4
"35","Emrakul, the Promised End",24,73.7
"36","Necromentia",24,72.6
"37","Dismember",24,74.3
"38","Hushbringer",24,73.9
"39","Rest in Peace",23,69.9
"40","Scavenging Ooze",22,73
"41","Teferi, Time Raveler",22,68
"42","Sundering Titan",22,71.5
"43","Emrakul, the Aeons Torn",20,73.2
"44","Nature's Claim",19,72.3
"45","Ensnaring Bridge",19,70.9
"46","Deflecting Palm",19,73.9
"47","Supreme Verdict",19,73.4
"48","Smash to Smithereens",18,75
"49","Meddling Mage",18,73
"50","Knight of Autumn",17,73.1
