"","CardNames","DeckCount","WinrateAverage"
"1","Lightning Bolt",126,67
"2","Mountain",116,66.3
"3","Ash Barrens",101,66.2
"4","Counterspell",89,66.3
"5","Ninja of the Deep Hours",79,66.2
"6","Preordain",79,66.8
"7","Mutagenic Growth",77,65.8
"8","Faerie Seer",77,66.5
"9","Spellstutter Sprite",77,66.5
"10","Great Furnace",76,67.2
"11","Galvanic Blast",74,66.9
"12","Faithless Looting",74,65.6
"13","Gurmag Angler",73,67.3
"14","Plains",70,65.2
"15","Brainstorm",66,67.5
"16","Snow-Covered Island",65,67.9
"17","Monastery Swiftspear",62,66.3
"18","Deadly Dispute",61,67.3
"19","Vault of Whispers",59,67.1
"20","Drossforge Bridge",58,66.7
"21","Lava Dart",55,66.8
"22","Manamorphose",55,66.5
"23","Ichor Wellspring",55,67.9
"24","Moon-Circuit Hacker",54,64.4
"25","Makeshift Munitions",54,67.5
"26","Augur of Bolas",52,68
"27","Festival Crasher",51,66.9
"28","Kiln Fiend",51,66.9
"29","Temur Battle Rage",51,66.9
"30","Crash Through",49,66.8
"31","Apostle's Blessing",49,66.7
"32","Island",49,63.7
"33","Chromatic Star",48,67.5
"34","Swamp",47,66.4
"35","Silverbluff Bridge",46,67.5
"36","Reckoner's Bargain",45,68.3
"37","Blood Fountain",44,68.4
"38","Myr Enforcer",43,67.6
"39","Thoughtcast",43,67.6
"40","Seat of the Synod",43,67.6
"41","Snow-Covered Mountain",43,67.6
"42","Frogmite",41,67.6
"43","Mistvault Bridge",41,68
"44","Thraben Inspector",41,65.9
"45","Krark-Clan Shaman",38,68
"46","Forest",37,65
"47","Dispel",35,72.1
"48","Spell Pierce",35,66.7
"49","Snap",33,64.6
"50","Suffocating Fumes",33,65.9
