"","Artist","NoCopies","Winrate"
"1","Douglas Shuler",1182,0.66
"2","Christopher Rush",1109,0.665
"3","Mark Poole",929,0.653
"4","Kaja Foglio",782,0.667
"5","Anson Maddocks",653,0.675
"6","Rob Alexander",627,0.667
"7","Richard Thomas",587,0.659
"8","Greg Staples",552,0.662
"9","Dan Scott",428,0.661
"10","John Avon",420,0.668
"11","Jesper Myrfors",366,0.655
"12","Rebecca Guay",365,0.671
"13","Steven Belledin",360,0.666
"14","Svetlin Velinov",327,0.664
"15","Steve Argyle",302,0.656
"16","Dave Kendall",301,0.657
"17","Marc Simonetti",296,0.669
"18","Colin Boyer",290,0.665
"19","Jonas De Ro",278,0.665
"20","Gabor Szikszai",272,0.657
"21","Matt Stewart",264,0.654
"22","Irina Nordsol",253,0.666
"23","Jaime Jones",232,0.667
"24","Darrell Riche",230,0.667
"25","Randy Vargas",226,0.675
"26","Jeff Miracola",220,0.665
"27","Raoul Vitale",214,0.665
"28","Mathias Kollros",211,0.684
"29","Alex Horley-Orlandelli",208,0.666
"30","Milivoj Ćeran",205,0.669
"31","Adi Granov",204,0.669
"32","Randy Gallegos",202,0.68
"33","Terese Nielsen",198,0.658
"34","Glen Angus",187,0.662
"35","Slawomir Maniak",185,0.68
"36","Brad Rigney",185,0.67
"37","Evyn Fong",179,0.673
"38","Izzy",177,0.663
"39","Tia Masic",173,0.644
"40","Vance Kovacs",161,0.67
"41","Magali Villeneuve",159,0.682
"42","Bastien L. Deharme",158,0.658
"43","Dave Allsop",155,0.656
"44","Kev Walker",154,0.663
"45","Allen Williams",151,0.637
"46","Justine Cruz",149,0.683
"47","Jean-Sébastien Rossbach",146,0.66
"48","Christopher Moeller",140,0.681
"49","Ben Thompson",138,0.671
"50","Dan Frazier",136,0.664
"51","Greg Hildebrandt",134,0.668
"52","Anastasia Ovchinnikova",132,0.654
"53","Ron Spencer",132,0.657
"54","David Gaillet",128,0.663
"55","Mike Raabe",127,0.646
"56","Tom Wänerstrand",122,0.673
"57","Eric Deschamps",121,0.689
"58","Ilse Gort",120,0.657
"59","Raymond Swanland",117,0.659
"60","Ron Spears",115,0.642
"61","Eric Peterson",114,0.659
"62","Joseph Meehan",113,0.672
"63","Filip Burburan",112,0.672
"64","Craig J Spearing",110,0.668
"65","Zezhou Chen",109,0.652
"66","YW Tang",106,0.673
"67","Mike Ploog",105,0.67
"68","Andreas Rocha",104,0.656
"69","Julian Kok Joon Wen",101,0.656
"70","Igor Kieryluk",100,0.661
"71","Thomas M. Baxa",95,0.672
"72","Daarken",93,0.647
"73","Nils Hamm",93,0.633
"74","Warren Mahy",86,0.617
"75","Vincent Proce",84,0.645
"76","Adam Vehige",82,0.698
"77","Johannes Voss",81,0.65
"78","Mark Tedin",81,0.641
"79","Paolo Parente",79,0.647
"80","Sidharth Chaturvedi",78,0.672
"81","Yeong-Hao Han",77,0.669
"82","Daren Bader",77,0.644
"83","Lindsey Look",77,0.667
"84","Massimilano Frezzato",76,0.642
"85","Zoltan Boros",74,0.662
"86","Emmanuel Shiu",72,0.669
"87","Martina Fackova",72,0.675
"88","Pete Venters",69,0.636
"89","James Paick",68,0.676
"90","Eytan Zana",63,0.651
"91","Kieran Yanner",63,0.637
"92","Sandra Everingham",63,0.633
"93","James Wong",61,0.642
"94","rk post",61,0.653
"95","Jesper Ejsing",60,0.668
"96","Mirko Failoni",60,0.656
"97","Lawrence Snelly",58,0.636
"98","John Stanko",56,0.66
"99","Eric Fortune",56,0.645
"100","Ben Wootten",56,0.674
"101","Aurore Folny",54,0.642
"102","Greg Hildebrandt & Tim Hildebrandt",54,0.653
"103","Seb McKinnon",53,0.692
"104","Franz Vohwinkel",49,0.651
"105","David Martin",45,0.676
"106","Brian Despain",44,0.667
"107","Deruchenko Alexander",44,0.682
"108","Adam Paquette",43,0.655
"109","Fred Hooper",43,0.645
"110","Cyril Van Der Haegen",43,0.607
"111","Richard Kane Ferguson",42,0.693
"112","Jason Felix",42,0.646
"113","Alayna Danner",38,0.656
"114","Bryon Wackwitz",37,0.664
"115","Piotr Dura",36,0.667
"116","Aaron Miller",33,0.687
"117","Cristi Balanescu",33,0.632
"118","Lars Grant-West",31,0.611
"119","Daniel Gelon",31,0.6
"120","Bryan Talbot",30,0.678
"121","Winona Nelson",29,0.608
"122","Dany Orizio",29,0.586
"123","Kamila Szutenberg",28,0.608
"124","Don Hazeltine",28,0.64
"125","Howard Lyon",27,0.62
"126","Ryan Pancoast",27,0.679
"127","Ralph Horsley",27,0.688
"128","Adam Rex",25,0.659
"129","Doug Chaffee",25,0.644
"130","Noah Bradley",24,0.671
"131","Daniel Ljunggren",24,0.639
"132","Campbell White",24,0.616
"133","Paul Scott Canavan",24,0.622
"134","Lie Setiawan",23,0.672
"135","Volkan Baǵa",23,0.672
"136","Tran Nguyen",23,0.681
"137","Titus Lunter",21,0.684
"138","Jodie Muir",19,0.669
"139","Clint Cearley",19,0.606
"140","Jason A. Engle",18,0.615
"141","Tony Szczudlo",17,0.661
"142","Michael Danza",16,0.638
"143","Ken Meyer, Jr.",16,0.667
"144","Alan Pollack",15,0.647
"145","Goran Josic",14,0.733
"146","Heather Hudson",14,0.662
"147","Trevor Hairsine",13,0.636
"148","Scott Murphy",13,0.615
"149","Micah Epstein",13,0.636
"150","Muhammad Firdaus",12,0.659
"151","Pat Morrissey",12,0.679
"152","Amy Weber",12,0.632
"153","Michael Sutfin",12,0.655
"154","Tom Kyffin",12,0.619
"155","Dave Dorman",12,0.619
"156","Efrem Palacios",12,0.619
"157","Denman Rooke",12,0.6
"158","Jonathan Kuo",12,0.6
"159","Anna Steinbauer",11,0.661
"160","Heonhwa Choe",11,0.619
"161","April Lee",11,0.6
"162","Justin Sweet",10,0.714
"163","Joe Slucher",10,0.571
"164","Sung Choi",9,0.714
"165","Justyna Gil",9,0.714
"166","DiTerlizzi",9,0.649
"167","John Coulthart",8,0.731
"168","E. M. Gist",8,0.643
"169","Melissa A. Benson",8,0.538
"170","Kekai Kotaki",7,0.684
"171","Justin Hampton",7,0.619
"172","Jason Chan",7,0.571
"173","Paul Lee",6,0.733
"174","Wesley Burt",6,0.619
"175","Jakub Kasper",6,0.69
"176","Olivier Bernard",4,0.6
"177","Mark Brill",4,0.667
"178","Mark Winters",4,0.714
"179","Mike Bierek",4,0.538
"180","Omar Rayyan",4,0.667
"181","Ravenna Tran",4,0.571
"182","Rick Emond",4,0.571
"183","D. Alexander Gregory",4,0.643
"184","Robbie Trevino",4,0.571
"185","Anthony Palumbo",4,0.571
"186","Peter Mohrbacher",4,0.6
"187","Mark Romanoski",3,0.6
"188","David Rapoza",3,0.75
"189","Mike Dringenberg",3,0.571
"190","David Palumbo",3,0.5
"191","Miguel Mercado",2,0.6
"192","Bradley Williams",2,0.714
"193","Sergey Glushakov",2,0.667
"194","Anthony Francisco",2,0.571
"195","Jason Kang",2,0.571
"196","Robin Olausson",2,0.5
"197","Matt Cavotta",1,0.75
"198","Luca Zontini",1,0.714
"199","Drew Baker",1,0.571
"200","Ryan Yee",1,0.571
"201","Wayne England",1,0.5
"202","Wisnu Tan",1,0.429
