"","CardNames","DeckCount","WinrateAverage"
"1","Abrade",3,80
"2","Izzet Charm",3,80
"3","Lose Focus",2,80
"4","Azure Fleet Admiral",5,75.8
"5","Compulsive Research",1,75
"6","Fertile Ground",1,75
"7","Brokers Hideout",1,75
"8","Cenn's Enlistment",1,75
"9","Recoil",1,75
"10","Thought Scour",1,75
"11","Mantle of Tides",1,75
"12","Fog",1,75
"13","Secluded Steppe",3,73.9
"14","Kuldotha Rebirth",4,73.3
"15","Pulse of Murasa",2,73.3
"16","Crypt Rats",2,73.3
"17","Unexpected Fangs",2,73.3
"18","Rotten Reunion",4,73.1
"19","Spinning Darkness",4,73.1
"20","Golgari Rot Farm",4,73.1
"21","Khalni Garden",4,73.1
"22","Lorehold Campus",7,72.5
"23","Dispel",35,72.1
"24","Echoing Truth",5,71.9
"25","Navigator's Compass",5,71.4
"26","Disfigure",5,71.4
"27","Wedding Invitation",3,71.4
"28","Accumulated Knowledge",3,71.4
"29","Alpine Meadow",2,71.4
"30","Gods Willing",1,71.4
"31","Fathom Seer",1,71.4
"32","Deprive",1,71.4
"33","Disrupt",1,71.4
"34","Foil",1,71.4
"35","Smoke Shroud",1,71.4
"36","Sage's Row Denizen",1,71.4
"37","Alchemist's Vial",1,71.4
"38","Terrarion",1,71.4
"39","Izzet Boilerworks",6,71.1
"40","Vampire Sovereign",5,71
"41","Behold the Multiverse",10,70.8
"42","Breath Weapon",14,70.6
"43","Scoured Barrens",2,70.6
"44","Frantic Inventory",4,70.4
"45","Desert",8,70
"46","Militia Bugler",4,70
"47","Skred",31,69.3
"48","Volatile Fjord",31,69.3
"49","Reckless Impulse",21,69.2
"50","Ravenform",2,69.2
