"","CardNames","DeckCount","Winrate95Min"
"1","Dispel",35,66
"2","Lightning Bolt",126,63.8
"3","Snow-Covered Island",65,63.4
"4","Ichor Wellspring",55,63.1
"5","Gurmag Angler",73,63.1
"6","Brainstorm",66,63
"7","Great Furnace",76,63
"8","Blood Fountain",44,62.9
"9","Reckoner's Bargain",45,62.9
"10","Augur of Bolas",52,62.9
"11","Mountain",116,62.9
"12","Skred",31,62.7
"13","Volatile Fjord",31,62.7
"14","Galvanic Blast",74,62.7
"15","Preordain",79,62.7
"16","Makeshift Munitions",54,62.6
"17","Deadly Dispute",61,62.6
"18","Ash Barrens",101,62.6
"19","Metallic Rebuke",32,62.4
"20","Mistvault Bridge",41,62.4
"21","Vault of Whispers",59,62.4
"22","Counterspell",89,62.4
"23","Faerie Seer",77,62.3
"24","Spellstutter Sprite",77,62.3
"25","Chromatic Star",48,62.2
"26","Krark-Clan Shaman",38,62.1
"27","Myr Enforcer",43,62.1
"28","Thoughtcast",43,62.1
"29","Seat of the Synod",43,62.1
"30","Silverbluff Bridge",46,62.1
"31","Ninja of the Deep Hours",79,62.1
"32","Snow-Covered Mountain",43,61.9
"33","Frogmite",41,61.9
"34","Drossforge Bridge",58,61.9
"35","Lava Dart",55,61.8
"36","Festival Crasher",51,61.6
"37","Kiln Fiend",51,61.6
"38","Temur Battle Rage",51,61.6
"39","Monastery Swiftspear",62,61.5
"40","Mutagenic Growth",77,61.5
"41","Crash Through",49,61.4
"42","Manamorphose",55,61.4
"43","Apostle's Blessing",49,61.3
"44","Faithless Looting",74,61.3
"45","Reckless Impulse",21,61
"46","Swamp",47,60.9
"47","Plains",70,60.9
"48","Breath Weapon",14,60.7
"49","Crimson Fleet Commodore",26,60.5
"50","Spell Pierce",35,60.4
