"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",125,66.6
"2","Hydroblast",117,66.9
"3","Gorilla Shaman",108,67.5
"4","Blue Elemental Blast",104,65.1
"5","Electrickery",97,67.7
"6","Red Elemental Blast",95,66.9
"7","Flaring Pain",83,66
"8","Relic of Progenitus",82,66.3
"9","Dust to Dust",55,66.2
"10","Underworld Rage-Hound",46,66.3
"11","Dispel",43,63.3
"12","Gut Shot",43,62.9
"13","Chainer's Edict",42,67.2
"14","Annul",39,64.2
"15","Curfew",35,70.3
"16","Fiery Cannonade",34,68
"17","Devour Flesh",32,68.3
"18","Arms of Hadar",31,65.9
"19","Breath Weapon",29,69.4
"20","Revoke Existence",29,63.3
"21","Shenanigans",29,68.3
"22","Diabolic Edict",28,66.2
"23","Nihil Spellbomb",26,65.6
"24","Suffocating Fumes",26,65.7
"25","Unexpected Fangs",25,67.1
"26","Krark-Clan Shaman",24,65.9
"27","Flame Slash",20,66.9
"28","Lone Missionary",19,63.9
"29","Lifelink",19,64.2
"30","Scattershot Archer",19,65.5
"31","Standard Bearer",18,64.3
"32","Weather the Storm",17,65.8
"33","Lumithread Field",16,65.1
"34","Duress",16,64.4
"35","Satyr's Cunning",16,70.2
"36","Echoing Truth",15,63.1
"37","Martyr of Ashes",15,68.6
"38","End the Festivities",14,69.1
"39","Smash to Smithereens",14,64.7
"40","Leave No Trace",14,65
"41","Apostle's Blessing",13,69
"42","Freewind Falcon",13,68.1
"43","Faerie Macabre",12,65.5
"44","Fog",12,66.7
"45","Circle of Protection: Red",12,65.5
"46","Thorn of the Black Rose",11,66.7
"47","Stormbound Geist",11,63.5
"48","Return to Nature",10,69.3
"49","Ram Through",10,67.1
"50","Lightning Bolt",10,63.1
