"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Hammer Time - Izzet Murktide - WURG Blink - WURG Control - Azorius Control,Merfolk - WURG Footfalls - Mill - Belcher - Jund Saga,Hammer Time - Izzet Murktide - Jund Saga - WURG Control - Azorius Control - Mill,Hammer Time - Izzet Murktide - WURG Control - Azorius Control - WURG Blink,Hammer Time - Izzet Murktide - WURG Control - Azorius Control - WURG Blink
"Tiers 1.5",Amulet Titan - Grixis Shadow - Jund Saga - Burn - Yawgmoth - Mill - Blue Living End,Jeskai Control - Living End - Hammer Time - Dredge - WURG Control - Izzet Murktide - Azorius Control - Creativity Combo - Grixis Shadow - Rakdos Midrange,Belcher - Grixis Shadow - Jeskai Control - WURG Blink - Burn - BTL Scapeshift - Amulet Titan,Jund Saga - Grixis Shadow - Mill - Amulet Titan - Burn - Belcher - Jeskai Control,Jund Saga - Grixis Shadow - Mill - Amulet Titan - Burn - Belcher - Jeskai Control
"Tiers 2",Belcher - BTL Scapeshift - Jeskai Control - Temur Footfalls - Creativity Combo - Jeskai Murktide - Dredge - Rakdos Midrange - Gruul Midrange,Burn - Grinding Breach - BTL Scapeshift - Izzet Control - Jeskai Murktide - WURG Blink - Temur Footfalls - Blue Living End,Merfolk - WURG Footfalls - Creativity Combo - Yawgmoth - Dredge - Temur Footfalls - Blue Living End - Rakdos Midrange - Jeskai Murktide - Living End,Yawgmoth - BTL Scapeshift - Blue Living End - Temur Footfalls - Creativity Combo - Dredge - Merfolk - WURG Footfalls - Rakdos Midrange - Jeskai Murktide - Living End,Yawgmoth - BTL Scapeshift - Blue Living End - Temur Footfalls - Creativity Combo - Dredge - Merfolk - WURG Footfalls - Rakdos Midrange - Jeskai Murktide - Living End
"Tiers 2.5",Thopter Urza - Living End - Izzet Control - Grinding Breach - Merfolk - WURG Footfalls,Yawgmoth - Amulet Titan - Thopter Urza - Gruul Midrange,Grinding Breach - Izzet Control - Thopter Urza - Gruul Midrange,Grinding Breach - Izzet Control - Thopter Urza - Gruul Midrange,Grinding Breach - Izzet Control - Thopter Urza - Gruul Midrange
