"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2488,0.723
"2","Mark Poole",976,0.724
"3","Anastasia Ovchinnikova",871,0.713
"4","Christopher Rush",838,0.717
"5","John Stanko",704,0.724
"6","Jung Park",565,0.727
"7","Chris Rallis",561,0.728
"8","Eric Deschamps",524,0.727
"9","Shelly Wan",513,0.716
"10","Chippy",507,0.728
"11","Simon Dominic",506,0.726
"12","Jason Chan",476,0.732
"13","Ron Spears",470,0.718
"14","Philip Straub",441,0.73
"15","Titus Lunter",411,0.718
"16","Aleksi Briclot",402,0.721
"17","Kari Christensen",397,0.731
"18","Adam Paquette",396,0.712
"19","Martina Fackova",384,0.73
"20","Evan Shipard",375,0.723
"21","Svetlin Velinov",371,0.736
"22","Alayna Danner",368,0.727
"23","Chase Stone",353,0.72
"24","Randy Vargas",325,0.703
"25","Paul Scott Canavan",321,0.718
"26","John Avon",316,0.693
"27","Chris Rahn",309,0.712
"28","Howard Lyon",301,0.722
"29","Mark Zug",301,0.725
"30","Jesper Myrfors",289,0.715
"31","Sam Burley",288,0.724
"32","Izzy",276,0.721
"33","Terese Nielsen",271,0.725
"34","Raoul Vitale",270,0.715
"35","Cyril Van Der Haegen",258,0.715
"36","Ryan Pancoast",249,0.737
"37","Tom Wänerstrand",249,0.714
"38","Jonas De Ro",243,0.724
"39","Anthony S. Waters",243,0.718
"40","Vincent Proce",238,0.709
"41","Seb McKinnon",237,0.735
"42","Lucas Graciano",236,0.739
"43","Erica Yang",231,0.717
"44","Mike Bierek",224,0.729
"45","Dmitry Burmak",219,0.728
"46","Vance Kovacs",216,0.724
"47","Yeong-Hao Han",215,0.722
"48","Kev Walker",209,0.711
"49","Franz Vohwinkel",205,0.723
"50","Amy Weber",200,0.732
"51","Mark Tedin",196,0.731
"52","Tomasz Jedruszek",191,0.741
"53","Zezhou Chen",188,0.732
"54","Lake Hurwitz",182,0.715
"55","Bastien L. Deharme",181,0.704
"56","Douglas Shuler",172,0.718
"57","Jason Rainville",171,0.7
"58","Pete Venters",165,0.723
"59","Raymond Swanland",157,0.713
"60","Cliff Childs",155,0.704
"61","Todd Lockwood",152,0.71
"62","Jean-Sébastien Rossbach",146,0.721
"63","Warren Mahy",145,0.697
"64","Iain McCaig",143,0.735
"65","Kieran Yanner",143,0.706
"66","Greg Hildebrandt",141,0.743
"67","Steven Belledin",134,0.706
"68","Johannes Voss",128,0.71
"69","James Paick",126,0.738
"70","David Martin",123,0.736
"71","Matt Stewart",123,0.731
"72","Daarken",122,0.743
"73","Dave Kendall",121,0.732
"74","Richard Wright",119,0.721
"75","Scott Murphy",112,0.691
"76","Campbell White",111,0.735
"77","Caio Monteiro",108,0.749
"78","Fred Fields",107,0.732
"79","Heather Hudson",107,0.708
"80","Anson Maddocks",105,0.723
"81","Adam Rex",105,0.717
"82","Ben Thompson",104,0.728
"83","Richard Whitters",104,0.711
"84","Steve Argyle",103,0.685
"85","Volkan Baǵa",102,0.738
"86","Greg Staples",89,0.719
"87","Justin Murray",84,0.75
"88","Christine Choi",78,0.699
"89","Pat Morrissey",76,0.732
"90","Zoltan Boros",75,0.745
"91","Christopher Moeller",74,0.746
"92","Yongjae Choi",73,0.72
"93","Michael Sutfin",73,0.713
"94","Jim Nelson",71,0.714
"95","Antonio José Manzanedo",70,0.714
"96","Jesper Ejsing",68,0.754
"97","Martina Pilcerova",67,0.69
"98","Cynthia Sheppard",66,0.682
"99","Jason Felix",63,0.735
"100","Wisnu Tan",62,0.688
"101","DiTerlizzi",61,0.73
"102","Heonhwa Choe",60,0.72
"103","Dan Scott",58,0.723
"104","Dan Frazier",57,0.719
"105","Dimitar Marinski",56,0.743
"106","Nicholas Gregory",54,0.689
"107","Sidharth Chaturvedi",53,0.739
"108","Iris Compiet",51,0.727
"109","Jeff Miracola",49,0.723
"110","John Matson",49,0.691
"111","Darrell Riche",48,0.725
"112","Mark Winters",48,0.678
"113","Noah Bradley",47,0.707
"114","Filip Burburan",47,0.699
"115","Tomas Giorello",45,0.718
"116","Craig J Spearing",45,0.69
"117","Drew Tucker",44,0.771
"118","Ilse Gort",44,0.771
"119","Lie Setiawan",43,0.725
"120","Victor Adame Minguez",43,0.667
"121","Wayne Reynolds",43,0.75
"122","Karl Kopinski",42,0.687
"123","Jaime Jones",41,0.732
"124","Wayne England",40,0.73
