"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",164,71.7
"2","Mystical Dispute",159,73.6
"3","Flusterstorm",109,71.9
"4","Force of Vigor",107,70.5
"5","Endurance",106,69.5
"6","Lurrus of the Dream-Den",99,74.3
"7","Alpine Moon",87,72.1
"8","Relic of Progenitus",76,73.2
"9","Chalice of the Void",75,73.6
"10","Force of Negation",70,72
"11","Blood Moon",68,71.7
"12","Pithing Needle",68,73.6
"13","Thoughtseize",64,73
"14","Nihil Spellbomb",59,73
"15","Rest in Peace",56,74.4
"16","Veil of Summer",53,71.3
"17","Dress Down",52,74.1
"18","Kaheera, the Orphanguard",52,74.7
"19","Jace, the Mind Sculptor",47,73.4
"20","Prismatic Ending",46,72.2
"21","Sanctifier en-Vec",45,72.7
"22","Celestial Purge",44,74.6
"23","Path to Exile",43,71.7
"24","Yorion, Sky Nomad",41,69.6
"25","Spreading Seas",41,73.7
"26","Dovin's Veto",40,73.2
"27","Torpor Orb",39,72.7
"28","Soul-Guide Lantern",35,71.3
"29","Void Mirror",32,71.4
"30","Seal of Cleansing",32,73.7
"31","Spell Pierce",31,73.3
"32","Lightning Helix",31,71.5
"33","Kolaghan's Command",29,75.5
"34","Fury",29,75.5
"35","Drannith Magistrate",28,71.3
"36","Hushbringer",28,72.2
"37","Tormod's Crypt",27,71.1
"38","Shark Typhoon",27,75.3
"39","Terminate",26,73.9
"40","Sunset Revelry",26,71.6
"41","Emrakul, the Aeons Torn",24,73.3
"42","Wear // Tear",24,70.3
"43","Foundation Breaker",23,69
"44","Emrakul, the Promised End",23,70.6
"45","Leyline of Sanctity",21,75
"46","Blossoming Calm",21,74.4
"47","Knight of Malice",17,74.5
"48","Necromentia",16,69.9
"49","Subtlety",16,73.9
"50","Roiling Vortex",16,71
